contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Het Baken I,0345::SB11,,1537,1474,0,10,0,1,0,1330,155,0,0,0,1,0,0,1485,305,53,130,71,234,139,251,91,107,23,29,0,3,9,2,19,2,0,1,1,1,0,0,0,2,1
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Overstag,0345::SB12,,1630,921,2,1,0,0,4,814,106,0,0,0,0,0,0,924,146,40,98,64,120,83,150,58,53,13,29,0,0,35,0,24,0,0,0,2,1,0,0,5,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Het Baken II,0345::SB13,,1779,1944,4,2,0,15,14,1714,207,0,0,15,0,0,0,1935,397,70,131,118,341,177,358,95,128,30,37,3,4,9,2,18,3,0,0,21,0,0,0,1,0,1
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Vuurvlinder (west),0345::SB14,,1489,1181,2,3,0,0,4,1065,117,0,0,0,0,0,0,1186,212,34,154,93,151,108,185,76,65,15,31,0,2,38,0,14,0,0,0,3,0,0,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Schakel,0345::SB15,,1324,1389,0,3,0,1,2,1245,147,0,1,0,2,0,0,1394,252,35,175,104,223,104,184,68,120,23,33,1,8,31,4,11,0,0,1,5,0,1,1,5,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Johannes Calvijnschool,0345::SB16,,1317,1128,2,6,0,0,3,990,143,0,0,0,0,0,0,1136,136,35,167,96,120,69,113,58,172,17,22,3,6,91,3,15,0,0,0,3,1,1,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis 't Turfke,0345::SB17,,1635,1109,2,3,0,0,3,992,119,0,0,0,0,0,0,1114,134,36,175,69,137,66,143,54,155,13,39,1,11,34,1,29,0,0,1,6,0,0,0,2,0,3
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Max,0345::SB18,,1493,1442,5,4,1,0,1,1296,155,0,0,0,1,0,0,1452,247,19,218,56,215,83,209,68,184,18,43,1,2,42,2,24,0,0,2,6,1,0,0,2,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rehobothschool,0345::SB19,,1873,1009,0,0,0,3,0,878,134,0,0,0,3,0,0,1012,144,17,84,34,159,60,225,31,202,8,20,0,4,8,1,9,0,0,0,2,1,0,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum 't Boveneind,0345::SB20,,1564,1132,4,6,0,0,1,1017,126,0,2,0,2,0,0,1144,165,40,112,48,188,51,160,34,270,12,24,0,1,6,0,15,0,0,0,5,0,0,0,1,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Aller Erf,0345::SB21,,1438,1429,3,1,0,0,1,1292,140,0,0,0,0,0,0,1433,244,49,125,66,208,89,302,52,198,15,33,1,2,3,1,32,0,0,2,1,1,1,0,4,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Aller Erf (2),0345::SB22,,1463,1415,2,1,0,0,8,1269,141,0,0,0,0,0,0,1418,246,51,135,78,230,90,201,70,203,15,39,1,7,22,0,22,0,0,0,4,1,0,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum Kleine Beer,0345::SB23,,1596,1198,6,1,0,0,3,1097,105,0,0,0,0,0,0,1205,180,46,172,70,203,51,158,43,153,20,49,0,4,24,0,21,0,0,0,1,1,0,1,0,0,1
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis De Driehoek,0345::SB24,,1284,1083,3,7,0,0,2,986,105,0,0,0,0,0,0,1093,164,25,118,74,135,75,124,64,95,11,20,0,2,147,0,16,1,0,2,5,3,0,1,1,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School WereldKidz Achtbaan,0345::SB25,,1560,1325,0,1,0,2,4,1196,128,0,0,0,2,0,0,1328,273,54,177,99,181,112,164,74,86,24,27,1,8,5,3,29,0,2,1,1,1,1,0,2,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Grondtoon (hoofdgebouw),0345::SB26,,1574,1717,1,2,0,1,6,1544,169,0,0,1,0,0,0,1719,409,55,163,70,285,152,289,74,110,28,30,0,4,4,6,36,0,0,0,0,0,0,2,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Burcht,0345::SB27,,1351,957,1,3,0,1,0,848,114,0,0,0,1,0,0,962,281,22,104,34,145,81,112,34,60,14,29,1,7,12,0,21,0,0,0,0,0,0,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School WereldKidz Mozaïek,0345::SB28,,1537,1311,3,0,0,0,4,1178,132,0,0,0,0,0,0,1314,313,51,185,58,175,134,134,71,76,23,35,1,7,16,2,24,1,0,0,4,0,0,0,1,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede Wijkvoorz. 't SpeelKwartier,0345::SB29,,1387,1223,0,2,0,10,3,1084,148,0,0,0,10,0,0,1235,338,29,113,62,160,117,145,50,95,10,18,1,2,56,1,21,0,0,1,4,0,0,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis,0345::SB30,,929,1246,1,9,0,14,11,1097,134,0,0,14,0,0,0,1242,220,52,154,91,150,120,87,104,40,22,32,2,5,122,1,31,1,2,3,7,0,0,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingshuis,0345::SB31,,2060,1541,3,1,0,0,1,1355,189,0,0,0,0,0,0,1545,346,30,146,41,205,125,227,99,168,18,25,0,7,78,2,17,0,1,0,4,0,1,0,1,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Meent (10-12 uur),0345::SB32,,0,76,0,0,0,0,1,70,5,0,0,0,0,0,0,76,13,1,11,5,17,4,8,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportcentrum De Vallei,0345::SB33,,1050,473,0,2,0,0,0,423,52,0,0,0,0,0,0,475,102,14,62,36,51,43,45,30,31,9,12,1,4,22,0,9,0,0,0,2,0,0,0,0,0,0
Utrecht,Veenendaal,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rehobothschool (2),0345::SB34,,0,895,0,0,0,0,1,811,83,0,0,0,0,0,0,895,136,8,72,51,150,39,189,41,154,5,22,0,2,9,1,14,0,0,0,2,0,0,0,0,0,0
