contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Basisschool Op Koers, Oranjestraat 72, Varsseveld",1509::SB13,7051 AK,1624,1227,2,0,0,1,8,1118,106,0,0,0,3,0,2,1232,295,62,136,146,241,142,36,74,3,16,43,8,3,1,1,12,0,2,0,1,0,2,0,2,1,0,0
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Zorgcentrum De Bettekamp, de Egge 63, Varsseveld",1509::SB14,7051 AK,1623,1435,1,3,0,0,4,1326,109,0,0,0,0,0,0,1439,293,99,173,216,213,187,37,88,3,23,57,12,9,7,0,9,2,1,0,1,0,0,0,4,1,0,0
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Kulturhus De Rietborgh, Borgsche Rieten 15, Terborg",1509::SB15,7061 ZM,1528,1301,3,8,0,0,1,1193,118,0,0,0,0,0,0,1312,211,71,199,212,145,118,11,95,2,28,43,5,3,131,2,10,0,0,1,9,2,1,0,1,0,0,1
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Antonia Verpleeghuis, Industrieweg 115, Terborg",1509::SB16,7061 AP,1582,1275,1,1,0,0,1,1165,111,0,0,0,0,0,0,1277,248,82,159,209,199,128,12,98,6,31,48,1,6,27,1,11,0,1,0,1,0,2,0,2,0,2,1
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Zorgcentrum De Schuylenburgh, Laan van Schuylenburch 10, Silvolde",1509::SB17,7064 AL,1568,1214,0,2,0,0,4,1112,100,0,0,0,0,0,0,1216,308,82,121,143,220,152,18,63,4,28,48,7,3,3,0,9,0,0,0,2,0,1,0,0,1,1,0
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Ons Pakhuus, Molenberg 2, Silvolde",1509::SB18,7064 GK,1585,1360,1,2,0,0,7,1223,133,0,0,0,0,0,0,1363,241,69,199,205,203,126,17,93,0,29,38,2,3,109,0,22,1,0,0,1,0,1,0,1,0,0,0
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Basisschool De Drie Linden, Schoolstraat 2A, Silvolde",1509::SB19,7064 GP,1616,1209,4,5,0,0,2,1117,99,0,0,0,0,0,0,1218,220,70,143,169,228,153,13,84,1,20,47,6,2,33,2,12,1,2,0,1,0,1,0,0,1,0,0
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Buurtschapshuis, Sinderenseweg 112, Sinderen",1509::SB20,7065 BM,783,631,0,0,0,0,7,593,31,0,0,0,0,0,0,631,161,36,37,54,151,55,41,46,7,18,18,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau De Meeander (Locatie Heelweg), Molenweg 39 Heelweg",1509::SB21,7055 AH,798,593,0,0,0,0,2,523,68,0,0,0,0,0,0,593,154,34,54,64,137,50,7,35,8,14,21,2,2,0,0,5,0,0,1,3,0,2,0,0,0,0,0
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Kulturhus De Vos, Halseweg 2, Westendorp",1509::SB22,7054 BH,920,787,2,1,0,0,16,695,79,0,0,0,0,0,0,790,202,46,67,66,150,78,38,50,10,21,30,4,1,1,4,14,0,0,1,0,1,1,0,1,0,1,0
Arnhem,Oude IJsselstreek,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Zorgcentrum Debbeshoek, Kempermanstraat 1 Ulft",1509::SB23,7071 XL,1668,1162,0,4,0,0,1,1068,97,0,0,0,0,0,0,1166,192,75,145,206,198,114,6,50,3,27,54,1,4,70,2,10,0,0,2,1,0,1,0,0,1,0,0
