contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),JEZUS LEEFT,StemNL
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Watersnip,0637::SB23,,1848,1593,6,3,0,1,1,1443,159,0,0,0,1,0,0,1603,292,100,283,146,143,191,43,157,14,61,56,2,6,33,5,41,1,0,4,6,7,2,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buytenwegh stichting Middin,0637::SB24,,1163,780,0,0,1,0,1,720,60,0,0,0,1,0,0,781,169,43,110,72,66,90,21,97,3,32,27,2,5,4,8,18,1,0,1,5,1,1,0,4,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau REAKT,0637::SB25,,1445,1489,3,9,0,0,5,1380,116,0,0,0,0,0,0,1501,218,91,302,167,138,153,44,144,13,75,71,0,6,12,3,30,1,0,1,9,9,1,1,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Basisschool 't Schrijverke,0637::SB27,,1378,1031,2,11,0,4,4,928,108,0,0,4,0,0,0,1040,123,63,199,125,52,113,24,135,7,36,50,2,3,55,0,22,1,0,0,6,14,1,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Buytenhaghe,0637::SB28,,1552,1297,2,3,0,2,3,1208,93,0,0,0,2,0,0,1304,268,100,223,122,121,125,31,101,4,65,69,1,7,4,2,42,0,1,1,8,0,1,0,0,1
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het LangeLand Ziekenhuis,0637::SB29,,0,462,2,3,0,0,4,425,38,0,0,0,0,0,0,467,108,38,58,43,40,59,10,42,2,18,26,1,2,3,0,9,0,0,0,0,0,1,0,2,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 't Plankier,0637::SB30,,1416,1202,0,8,0,0,0,1099,111,0,0,0,0,0,0,1210,266,70,158,85,130,175,27,120,10,51,51,0,2,11,4,29,0,0,4,2,6,0,0,1,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Fregat,0637::SB31,,1427,1212,3,2,1,0,2,1120,96,0,0,0,1,0,0,1218,321,78,149,68,150,171,35,100,3,38,57,0,4,1,4,25,0,1,3,3,1,0,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau IKC De Tjalk,0637::SB32,,1309,1200,1,0,0,1,4,1085,113,0,0,0,1,0,0,1202,394,82,109,34,129,211,18,97,11,34,36,0,6,2,0,31,0,0,0,5,1,0,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Kerk De Doortocht,0637::SB33,,1567,1330,1,4,5,0,10,1230,100,0,0,0,5,0,0,1340,279,99,171,70,163,185,41,128,7,62,68,1,4,2,8,32,0,2,0,7,0,0,0,1,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Hofvijver,0637::SB34,,2126,2030,9,8,0,1,4,1867,177,0,0,0,1,0,0,2048,394,101,363,208,187,244,48,186,20,90,80,3,6,29,7,38,1,3,1,13,6,0,0,2,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Spelevaert,0637::SB37,,2122,1379,3,0,0,0,0,1269,113,0,0,0,0,0,0,1382,295,83,250,132,102,182,34,101,11,62,38,1,9,8,0,52,1,1,0,10,5,1,0,1,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum Petuniatuin,0637::SB38,,1767,1845,5,7,0,6,7,1726,130,0,0,0,6,0,0,1863,363,124,311,130,179,234,53,181,14,77,77,1,9,23,5,44,3,0,1,8,1,1,0,5,1
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau WelThuis locatie 't SegheWaert,0637::SB39,,1523,1051,1,2,0,0,3,960,91,0,0,0,0,0,0,1054,240,59,163,84,109,146,21,100,14,40,34,2,4,1,0,23,0,0,2,6,2,0,0,1,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Meester Verwers,0637::SB42,,2009,1408,1,5,0,0,4,1284,126,0,0,0,0,0,0,1414,304,76,244,123,105,160,54,142,26,57,45,4,6,8,1,41,0,1,0,8,3,0,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ichthuskerk,0637::SB43,,1700,1117,1,4,0,0,1,1037,84,0,0,0,0,0,0,1122,217,63,221,112,97,114,23,89,9,49,59,1,10,1,4,29,2,3,0,9,3,1,0,0,1
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Noordeinde,0637::SB44,,1358,1291,1,2,0,1,0,1162,133,0,0,0,1,0,0,1295,340,97,192,102,122,139,33,115,5,40,43,3,4,4,6,37,1,1,0,4,2,0,0,0,1
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw 't Span,0637::SB45,,1237,845,3,1,0,0,3,761,85,0,0,0,0,0,0,849,213,57,136,54,83,90,26,60,9,31,35,1,5,4,2,25,1,0,0,6,4,1,1,0,1
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Baanbreker,0637::SB46,,1715,1319,1,5,0,1,2,1187,138,0,1,0,2,0,0,1327,359,88,185,83,111,173,37,107,7,45,41,0,5,7,6,41,1,1,1,9,9,0,0,1,2
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau KBS De Buut,0637::SB47,,1795,1785,2,2,0,0,5,1622,162,0,0,0,0,0,0,1789,459,102,323,113,173,226,37,139,11,54,50,3,7,15,1,55,0,0,1,5,8,2,0,1,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Kerk Tabor,0637::SB48,,2075,1253,4,1,0,3,1,1155,105,0,0,0,3,0,0,1261,284,65,239,89,150,134,23,99,7,37,68,1,7,6,3,31,1,0,2,5,1,0,0,0,1
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Montessorischool De Trinoom,0637::SB50,,2227,2073,5,4,0,0,8,1824,254,0,4,0,4,0,0,2086,644,105,258,132,164,293,45,164,12,58,71,4,14,30,5,52,0,0,2,4,13,2,1,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkpost Oosterheem,0637::SB51,,2066,2161,6,13,0,7,6,1928,253,0,0,0,7,0,0,2187,488,103,410,164,174,288,50,151,10,74,88,2,13,65,3,50,0,2,2,13,11,0,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Noorderlicht,0637::SB52,,1408,939,2,2,1,0,2,836,105,0,0,0,1,0,0,943,313,50,119,51,81,135,19,63,6,22,26,3,6,18,1,15,0,1,0,3,4,2,0,1,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Middin Trefpunt Heemburgh,0637::SB53,,2050,1227,1,1,1,0,5,1058,167,0,0,0,1,0,0,1230,352,62,203,74,117,119,32,79,18,34,47,4,5,28,5,27,2,0,0,3,13,0,1,1,1
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woongroep Shaanti Dhaam,0637::SB54,,1802,1219,1,5,0,2,0,1103,124,0,0,0,2,0,0,1227,288,67,272,101,71,136,19,70,6,28,44,2,5,34,9,49,1,1,0,4,10,1,1,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadsboerderij De Weidemolen,0637::SB55,,1763,1285,0,2,0,0,1,1137,149,0,0,0,0,0,0,1287,474,54,161,33,158,162,37,63,15,32,39,2,6,4,4,30,0,0,1,5,2,3,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Oranjerie,0637::SB56,,1468,1271,1,4,0,0,3,1131,142,0,0,0,0,0,0,1276,420,59,183,82,118,128,34,101,8,24,48,0,5,18,3,26,0,1,0,3,7,2,1,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Middin De Waterparel,0637::SB57,,1816,1134,0,6,0,9,1,1044,104,0,0,0,9,0,0,1149,372,49,186,70,96,123,35,80,4,17,26,2,8,28,3,29,0,0,0,3,3,0,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Zanzibarplein,0637::SB58,,1110,820,0,9,1,0,3,742,85,0,0,0,1,0,0,830,226,44,154,61,71,94,14,55,6,24,16,1,7,29,0,14,1,0,0,2,0,1,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkpost Rokkeveen,0637::SB59,,1353,1270,1,2,0,2,2,1143,130,0,0,0,2,0,0,1275,343,78,174,83,135,188,33,102,9,33,54,2,4,1,3,15,1,1,1,5,4,1,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadsboerderij De Balijhoeve,0637::SB60,,1326,1206,3,2,0,1,1,1102,109,0,0,0,1,0,0,1212,310,72,170,85,118,154,24,101,9,35,51,1,10,10,3,40,0,0,0,9,4,0,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Waterlelie,0637::SB61,,1501,1350,0,3,0,1,2,1208,144,0,0,0,1,0,0,1354,428,72,165,60,165,213,32,84,5,25,32,4,4,3,3,40,0,0,0,11,2,0,0,2,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau IKC De Edelsteen,0637::SB62,,1430,1357,0,1,0,2,4,1215,141,0,0,0,2,0,0,1360,427,75,144,66,170,216,29,96,10,36,32,3,5,8,4,29,1,0,0,3,0,1,1,1,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prins Clausschool,0637::SB63,,1457,1255,0,3,0,0,3,1126,129,0,0,0,0,0,0,1258,366,63,144,74,158,170,37,87,8,44,52,1,4,7,4,24,0,0,4,5,1,0,2,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kerkelijk Centrum De Regenboog,0637::SB64,,1375,1103,2,2,0,1,7,1000,101,0,0,0,1,0,0,1108,274,64,148,68,163,116,36,78,13,25,69,0,5,4,5,23,0,0,2,3,3,0,0,4,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Kerk De Wijngaard,0637::SB65,,1402,1281,1,1,0,2,3,1144,138,0,0,0,2,0,0,1285,320,83,177,66,156,179,48,79,16,39,51,3,3,13,1,38,1,0,0,2,6,0,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Basisschool Het Palet,0637::SB66,,1856,1605,0,3,0,2,1,1405,204,0,0,0,2,0,0,1610,406,76,275,125,137,188,31,118,14,58,73,1,7,26,1,43,0,0,6,15,5,0,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurtcentrum De Vlieger,0637::SB68,,1723,1856,1,4,0,3,2,1666,197,0,1,0,4,0,0,1865,463,86,312,145,172,230,30,126,9,50,96,4,6,37,9,65,0,0,3,7,5,1,0,0,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Saffier,0637::SB69,,1644,1322,3,2,0,1,1,1200,127,0,0,0,1,0,0,1328,306,61,289,107,135,129,32,63,11,36,78,0,4,21,3,30,2,0,0,10,3,1,0,1,0
Leiden,Zoetermeer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Montessori Kindcentrum Passe Partout,0637::SB70,,1730,783,0,1,0,0,3,705,76,0,0,0,0,0,0,784,217,30,144,39,71,93,19,68,2,22,31,1,12,5,1,14,2,0,3,6,1,0,2,0,0
