contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis De Terpring, Roasterwei 6 Brantgum",0058::SB11,,271,218,0,0,0,0,0,200,18,0,0,0,0,0,0,218,41,14,30,21,36,21,9,20,8,5,4,0,0,0,0,6,0,2,0,1,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis De Jister, Stienfeksterwei 2 A Ee",0058::SB12,,646,508,1,1,0,0,0,479,31,0,0,0,0,0,0,510,49,10,77,36,216,19,27,32,11,10,15,0,0,0,0,3,0,1,0,1,0,1
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis It Dykshûs, Lytse Wei 2 A Engwierum",0058::SB13,,444,341,3,0,0,0,0,324,20,0,0,0,0,0,0,344,55,16,50,32,84,19,19,31,8,11,11,0,0,0,0,5,0,0,0,0,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis d'Ald Skoalle, Tsjerkestrjitte 4 Hantum",0058::SB14,,554,438,0,1,0,0,2,411,26,0,0,0,0,0,0,439,49,22,31,42,153,31,31,26,5,23,16,2,0,0,0,7,0,0,0,0,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau 't Sintrum, Elbasterwei 1 a Holwerd",0058::SB15,,1241,972,1,2,0,0,0,899,76,0,0,0,0,0,0,975,138,72,146,129,235,62,35,52,2,22,25,0,2,0,5,40,2,0,0,2,0,3
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Lokaal De Gearkomst, Doarpsstrjitte 16 Lioessens",0058::SB16,,259,234,0,0,0,0,0,204,30,0,0,0,0,0,0,234,22,8,21,30,77,8,35,6,11,3,5,0,0,0,0,6,0,0,1,1,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Verzorgingshuis De Skûle,ingang Skûlestrjitte Metslawier",0058::SB17,,723,538,0,0,0,0,1,503,34,0,0,0,0,0,0,538,61,21,61,61,186,34,35,30,6,10,16,0,0,1,1,14,0,0,0,1,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Lokaal De Wynroas, Seewei 40 Moddergat",0058::SB18,,377,304,0,0,0,0,3,266,35,0,0,0,0,0,0,304,28,20,53,33,89,12,17,17,5,15,6,0,2,0,2,2,0,2,0,1,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Gebouw Elim, Tsjerkestrjitte 6 Morra",0058::SB19,,180,158,0,0,0,0,0,144,14,0,0,0,0,0,0,158,19,7,25,15,47,5,21,5,3,2,5,0,1,0,0,1,0,0,0,2,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis De Nespel, Ids de Beerstrjitte 1 A Nes",0058::SB20,,309,246,0,0,0,0,0,228,18,0,0,0,0,0,0,246,21,13,33,27,83,9,20,9,3,14,5,0,2,0,0,6,0,0,1,0,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Gebouw Nij Sion, Bornensisstrjitte 4 Niawier",0058::SB21,,333,277,0,0,0,0,2,257,18,0,0,0,0,0,0,277,25,5,30,28,119,9,17,15,8,9,5,1,1,0,0,3,0,0,0,2,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis De Terp, Doktersfiif 22 Oosternijkerk",0058::SB22,,688,576,0,0,0,0,0,533,43,0,0,0,0,0,0,576,78,16,74,50,218,40,34,17,1,6,13,3,6,0,0,16,0,0,1,1,0,2
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Café Fryslân, Heechswei 15 Oostrum",0058::SB23,,140,136,0,0,0,0,2,127,7,0,0,0,0,0,0,136,30,6,12,11,33,5,6,13,3,0,8,0,0,0,2,5,0,1,0,1,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Verzorgingshuis Spiker, ingang Van Aylvastrjitte Ternaard",0058::SB24,,1035,767,1,0,0,0,2,692,75,0,0,0,1,0,0,769,99,50,98,69,228,44,64,34,18,18,26,4,0,0,1,13,0,0,0,1,0,0
Leeuwarden,Dongeradeel,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis Pipenâle, Master Sinnemastrjitte 9 Wierum",0058::SB25,,272,221,1,0,0,0,0,196,26,0,0,0,0,0,0,222,15,8,39,35,57,4,13,13,7,14,8,0,1,0,0,7,0,0,0,0,0,0
