contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijk- en Dienstencentrum Noorderbreedte,0114::SB50,7891 BD,1012,772,0,3,0,1,4,711,59,0,0,1,0,0,0,774,59,82,214,155,98,43,7,35,1,4,45,1,0,0,2,24,0,0,0,0,0,2
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine Sporthal de Zon,0114::SB51,7891 CP,1237,988,1,3,0,0,5,903,84,0,0,0,0,0,0,992,184,59,190,126,175,59,20,51,2,13,47,1,8,0,0,50,0,0,0,2,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw achter Protestantse kerk,0114::SB52,7891 GD,1337,906,1,2,0,0,4,813,92,0,0,0,0,0,0,909,115,73,211,143,169,59,17,28,2,9,53,0,3,2,6,14,2,0,0,0,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis 't Hoekje,0114::SB53,7891 RX,1289,1073,0,1,0,0,3,964,107,0,0,0,0,0,0,1074,137,68,273,191,156,50,19,55,2,13,50,0,3,0,2,49,0,0,0,1,0,4
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Klink,0114::SB54,7885 GA,1310,1035,0,4,0,2,2,927,112,0,0,0,2,0,0,1041,116,124,277,198,99,51,10,48,1,17,52,1,8,0,5,17,1,0,0,7,1,2
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Parc Centrum Sandur,0114::SB55,7828 AA,1633,1389,0,3,0,0,22,1245,127,0,0,0,2,0,0,1394,409,90,151,93,175,203,40,91,2,33,62,1,2,1,5,26,1,0,0,2,2,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorphuis d'Aole Turfstee,0114::SB56,7885 TN,327,283,1,1,0,0,0,252,33,0,0,0,0,0,0,285,43,18,70,49,24,16,6,17,0,10,11,0,1,0,2,16,0,0,0,0,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau S.K.W. Barnstee,0114::SB57,7826 EP,1443,1164,4,2,0,1,2,1049,120,0,0,0,1,0,0,1171,179,93,253,166,198,79,15,52,1,14,74,1,6,0,0,31,0,0,0,0,0,2
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine S.C. Erica,0114::SB58,7887 AJ,1288,1018,0,0,0,0,0,926,92,0,0,0,0,0,0,1018,206,82,111,141,201,96,15,58,5,12,54,4,3,0,1,25,0,0,0,2,0,2
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Schienvat,0114::SB59,7887 EB,1181,1015,0,1,0,0,4,926,86,0,0,0,0,0,0,1016,149,95,187,145,214,69,17,56,0,12,45,4,1,0,1,18,1,0,0,1,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau O.b.s. De Anbrenge,0114::SB60,7887 AD,1328,963,1,3,0,0,4,858,105,0,0,0,0,0,0,967,197,61,147,113,178,88,16,48,7,16,42,1,7,0,2,29,0,0,3,7,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau O.b.s. De Bascule,0114::SB62,7833 CA,1297,997,0,2,0,1,2,899,99,0,0,0,1,0,0,1000,123,106,266,164,94,55,24,55,4,11,59,1,4,0,0,23,1,0,4,2,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau P.C. b.s. De Bron,0114::SB63,7833 GH,1313,998,0,1,0,0,1,899,99,0,0,0,0,0,0,999,183,71,180,150,182,74,31,37,8,14,33,1,4,0,0,28,0,0,0,1,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Oldersheem,0114::SB64,7833 TK,1158,892,0,5,0,0,5,805,87,0,0,0,0,0,0,897,147,66,185,123,172,62,21,35,2,17,38,2,7,0,1,13,0,0,0,0,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau P.C.b.s. Het Anker,0114::SB65,7827 DD,1401,1066,2,3,0,4,2,1006,67,0,0,0,4,0,0,1075,156,98,137,169,134,116,46,94,8,27,32,4,5,0,1,27,2,0,1,4,0,5
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Valkenhof,0114::SB66,7827 HW,1469,1506,1,1,0,0,8,1419,90,0,0,0,9,0,0,1517,232,156,167,249,193,158,47,152,9,44,50,5,2,0,3,34,1,2,0,1,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Obs de Lisdodde, locatie Eidereend",0114::SB67,7827 LD,1363,827,0,2,0,0,2,771,56,0,0,0,0,0,0,829,133,88,86,94,120,122,27,81,2,20,31,0,3,0,0,15,1,0,1,3,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Obs de Lisdodde, locatie 1",0114::SB68,7827 SE,1461,1615,1,0,3,0,3,1451,159,0,0,3,0,0,0,1613,408,112,131,167,187,235,67,136,4,44,65,1,4,0,0,42,4,0,1,3,0,4
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zalencentrum d' Aol Meul,0114::SB69,7844 NR,948,712,0,0,0,0,2,649,61,0,0,0,0,0,0,712,93,106,160,119,84,36,11,30,3,11,43,0,1,0,0,10,0,0,0,4,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Aole Gemientehoes,0114::SB71,7761 CL,1110,1181,0,0,0,0,27,1071,83,0,0,0,0,0,0,1181,228,88,176,123,287,93,25,68,10,14,39,2,7,0,3,16,1,1,0,0,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonvoorziening d'olde Beke,0114::SB72,7761 AC,1248,847,0,1,0,0,3,734,111,0,0,0,0,0,0,848,159,39,117,108,227,49,30,44,3,17,30,0,3,0,1,15,2,0,0,2,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verzorgingscentrum De Anloop,0114::SB73,7761 BV,1020,776,1,2,0,0,4,726,49,0,0,0,0,0,0,779,114,33,123,113,196,55,19,32,2,20,44,0,2,0,3,18,1,0,0,1,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshoeve,0114::SB74,7766 AE,1016,800,2,1,0,0,2,729,72,0,0,0,0,0,0,803,140,41,122,79,251,65,5,28,4,12,30,2,1,0,0,15,0,0,0,3,0,2
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Webbe,0114::SB75,7765 BG,1356,982,0,0,0,0,3,881,98,0,0,0,0,0,0,982,120,47,301,122,199,34,9,35,3,8,68,2,5,0,9,18,0,0,0,1,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw 't Trefpunt,0114::SB76,7764 AK,510,396,0,0,0,0,1,365,30,0,0,0,0,0,0,396,49,41,97,62,45,23,11,21,1,13,18,2,0,0,0,12,1,0,0,0,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Drenthe College Locatie Veldlaan,0114::SB77,7824 VH,1220,911,7,0,0,1,4,834,81,0,0,0,1,0,0,919,111,90,152,149,87,70,29,84,4,19,41,0,4,56,1,13,0,0,0,1,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau St. Gerardusschool,0114::SB78,7826 CT,1052,850,0,2,0,0,2,775,75,0,0,0,0,0,0,852,188,26,140,106,201,60,20,23,2,6,39,4,4,2,1,27,0,0,0,1,0,0
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau S.C.C. De Schalm,0114::SB79,7833 CE,796,645,2,6,0,0,0,617,36,0,0,0,0,0,0,653,92,51,147,114,76,41,14,30,2,6,43,1,10,0,0,14,1,0,1,0,0,2
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau O.B.S. De Lisdodde, locatie 2",0114::SB80,7827 XA,1468,883,0,1,0,0,1,828,55,0,0,0,0,0,0,884,219,62,63,83,115,142,43,84,5,18,22,1,3,0,1,20,1,0,0,0,0,1
Assen,Emmen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau M.F.A. Het Venster,0114::SB81,7814 VH,450,396,0,2,0,0,0,357,41,0,0,0,0,0,0,398,135,19,32,33,51,53,20,27,2,3,15,0,1,0,0,3,1,0,0,1,0,0
