contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Muntkade 11,0344::SB11,3531 AK,783,616,1,0,1,0,4,557,57,0,0,0,1,0,0,618,73,43,19,24,17,162,15,152,2,39,2,0,4,51,1,6,0,0,0,3,2,0,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Van Riebeeckstraat 40,0344::SB12,3531 EJ,1741,1415,0,12,0,2,6,1261,162,0,0,0,2,0,0,1429,140,55,39,52,30,366,21,384,1,84,11,2,1,202,2,8,0,0,1,10,6,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Laan van Nieuw-Guinea 20,0344::SB13,3531 JJ,933,865,1,0,0,0,4,790,72,0,0,0,0,0,0,866,90,57,41,40,21,218,15,234,2,57,5,0,0,72,1,4,0,0,1,6,1,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Leidsekade 117-118,0344::SB14,3531 HD,1757,1123,0,1,0,2,2,1025,99,0,0,0,2,0,0,1126,131,67,37,40,35,345,35,301,2,70,6,1,0,25,3,10,3,0,1,9,2,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Johannes Camphuysstraat 101,0344::SB15,3531 SE,1297,872,0,1,1,0,3,780,89,0,0,1,0,0,0,872,107,55,41,37,20,191,21,258,0,53,7,1,2,61,0,4,1,1,1,6,2,2,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Staringstraat 1 (ing. Busken Huetstraat),0344::SB16,3532 VM,1553,1187,0,3,0,0,5,1080,109,4,0,0,4,0,0,1194,169,66,35,47,45,304,26,336,2,52,11,0,1,76,1,8,0,0,0,6,2,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Staringstraat 1 (ing. Busken Huetstraat),0344::SB17,3532 VM,1504,1118,1,1,0,0,6,1011,94,0,0,9,0,9,0,1111,144,73,37,60,33,313,12,317,1,60,8,0,1,42,0,9,0,0,0,2,4,0,2,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Louis Couperusstraat 85,0344::SB18,3532 CX,1200,1054,0,3,0,2,5,966,88,0,0,0,2,0,0,1059,133,53,68,46,39,275,36,270,4,55,11,1,3,39,0,11,1,0,3,5,1,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Laan van Nieuw-Guinea 20,0344::SB19,3531 JJ,870,873,4,0,3,0,2,811,67,0,0,0,3,0,0,880,95,48,44,43,31,217,23,241,2,45,7,1,1,55,0,9,0,0,1,4,1,1,0,4,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vleutenseweg 515 (ingang Broerestraat),0344::SB20,3532 HK,1295,949,1,0,0,0,9,855,86,0,0,0,0,0,0,950,111,48,81,62,48,177,47,233,7,58,13,1,2,30,1,19,0,0,0,6,4,1,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vleutenseweg 515 (ingang Broerestraat),0344::SB21,3532 HK,1309,904,0,5,0,0,10,828,75,4,0,0,4,0,0,913,135,45,63,44,40,196,34,207,4,57,10,0,2,33,1,16,0,0,2,11,3,0,0,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Johan Wagenaarkade 45 A,0344::SB22,3533 TE,1164,1006,1,1,0,3,4,915,92,0,0,0,3,0,0,1011,124,66,34,66,56,228,33,223,5,75,11,1,1,63,0,11,0,0,0,4,1,2,1,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Franz Schubertstraat 20,0344::SB23,3533 GW,985,1300,0,1,0,2,6,1163,134,0,0,0,2,0,0,1303,241,113,24,40,84,359,39,323,2,41,8,0,2,5,2,8,0,0,2,4,2,1,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kennedylaan 16,0344::SB24,3533 KJ,1054,618,4,2,0,0,0,574,50,0,0,0,0,0,0,624,122,49,47,35,61,124,19,96,12,23,17,0,1,2,0,8,0,0,1,1,0,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ravellaan 96,0344::SB25,3533 JR,1623,1259,1,3,0,2,10,1154,101,0,0,0,2,0,0,1265,220,91,36,38,78,380,37,274,2,71,7,1,2,3,0,15,0,0,0,4,0,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Amsterdamsestraatweg 441 A,0344::SB26,3553 EA,1534,1524,2,12,0,3,15,1426,100,0,0,0,3,0,0,1541,175,70,109,59,65,383,72,403,3,89,22,1,2,23,0,28,1,1,1,7,9,0,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau St.-Bonifaciusstraat 8,0344::SB27,3553 SR,1242,734,0,1,0,0,1,678,56,0,0,0,0,0,0,735,114,34,103,33,58,128,27,159,1,38,14,0,4,9,0,6,0,0,0,3,3,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau St.-Ludgerusstraat 251,0344::SB28,3553 CX,1316,1155,5,6,0,0,11,1052,103,0,0,0,0,0,0,1166,146,73,127,81,55,213,25,278,0,75,24,0,5,22,1,14,1,1,0,11,0,1,0,0,0,2
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bisschopsplein 8,0344::SB29,3553 SK,1822,1040,1,1,0,3,4,971,70,0,0,0,3,0,0,1045,148,49,145,64,44,204,44,216,5,58,19,1,6,11,4,12,1,0,0,5,2,0,0,0,0,2
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Plesmanlaan 21,0344::SB30,3555 AM,1311,1125,0,8,0,0,6,1011,116,0,0,0,0,0,0,1133,112,58,200,82,57,157,35,203,1,38,47,1,4,94,3,17,0,0,0,6,7,1,0,2,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prinses Beatrixlaan 2,0344::SB31,3554 JK,2825,1525,1,11,0,0,2,1391,141,0,0,3,0,3,0,1534,216,118,154,103,100,247,81,280,4,67,33,4,11,76,1,14,0,0,3,3,8,2,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prof. H. Bavinckstraat 5,0344::SB32,3555 GS,1833,1300,2,4,1,0,6,1182,119,0,0,1,0,0,0,1307,186,78,220,92,73,183,30,172,11,42,34,1,1,126,0,21,0,1,0,11,18,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prinses Margrietstraat 124,0344::SB34,3554 JL,1357,948,2,6,0,0,4,842,110,0,0,0,0,0,0,956,110,62,82,55,40,165,35,197,1,40,12,1,6,123,2,8,1,0,0,4,0,0,1,3,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zwanenvechtlaan 4,0344::SB35,3554 GJ,1782,1772,6,22,3,3,10,1581,215,0,0,0,6,0,0,1806,174,98,200,133,72,281,45,297,1,82,38,3,1,301,2,16,0,2,0,14,6,4,1,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Van Hoornekade 6,0344::SB36,3554 AW,1825,1188,2,3,0,1,1,1089,104,0,0,0,1,0,0,1194,129,52,215,63,47,229,22,221,1,47,19,0,2,113,1,14,0,0,0,4,8,0,0,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jan van Ransdorpstraat 32,0344::SB37,3554 VZ,985,585,0,3,0,1,3,522,62,0,0,1,0,0,0,587,55,28,105,35,18,85,14,116,3,25,16,0,0,77,0,3,0,0,0,0,3,1,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Amsterdamsestraatweg 3,0344::SB38,3513 AA,1535,1297,0,6,0,10,8,1189,116,0,0,0,10,0,0,1313,186,49,67,60,39,353,21,349,3,60,22,0,1,65,0,11,0,0,1,5,5,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Amsterdamsestraatweg 3,0344::SB39,3513 AA,1486,1295,2,5,0,0,8,1175,120,0,1,0,0,0,0,1303,188,44,78,46,22,373,20,307,2,81,10,1,4,90,1,17,0,0,0,5,5,1,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lagenoord 28 A,0344::SB40,3513 GW,1449,475,1,6,0,0,3,441,38,0,0,0,0,0,0,482,54,19,36,28,16,107,15,121,0,35,5,0,0,27,0,6,1,0,0,3,2,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 2e Daalsedijk 2 BS,0344::SB41,3551 EJ,1372,849,2,7,0,0,4,781,73,0,0,0,0,0,0,858,101,49,48,36,30,201,17,226,0,49,6,0,0,63,1,9,1,0,0,8,3,0,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Amsterdamsestraatweg 283,0344::SB42,3551 DJ,1630,1769,1,5,4,0,18,1607,154,0,0,0,4,0,0,1779,236,78,192,88,60,450,33,393,4,100,34,3,0,70,1,14,0,0,0,6,3,2,0,0,0,2
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Opzoomerstraat 1,0344::SB43,3551 BP,1406,1108,3,1,0,0,2,1001,109,0,0,0,0,0,0,1112,122,53,163,68,49,201,28,229,0,67,23,1,1,58,3,23,1,1,1,8,6,0,0,2,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Laan van Chartroise 166,0344::SB44,3552 EZ,1716,1205,4,3,0,1,4,1076,131,0,0,1,0,0,0,1211,144,55,187,87,50,239,31,217,2,46,16,1,3,100,0,16,1,0,1,4,1,1,0,1,0,2
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Boerhaaveplein 199,0344::SB45,3552 CT,1972,1258,0,3,0,1,4,1111,147,0,0,0,1,0,0,1262,110,41,335,96,53,186,40,186,2,51,44,2,0,82,0,18,0,0,1,6,3,2,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jagerskade 13-15,0344::SB47,3552 TL,1119,884,1,1,0,2,3,807,74,0,0,2,0,0,0,884,113,40,158,53,24,180,15,183,4,53,13,0,2,19,1,12,0,0,0,7,3,3,0,0,1,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rhônedreef 40,0344::SB49,3561 VA,1658,1162,1,1,0,4,3,1057,100,0,0,4,0,0,0,1160,94,55,92,66,78,198,143,191,12,35,13,1,1,162,0,10,0,0,1,4,4,1,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gloriantdreef 1,0344::SB50,3562 KW,981,984,2,6,0,0,5,899,88,0,0,0,0,0,0,992,108,62,98,73,67,163,42,176,1,24,20,1,2,129,2,6,0,0,0,6,3,1,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gloriantdreef 1,0344::SB51,3562 KW,1124,1061,1,8,0,5,8,969,98,0,0,0,5,0,0,1075,125,63,134,81,54,163,42,176,2,39,32,1,3,115,1,5,1,2,1,6,13,0,0,2,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Winterboeidreef 8,0344::SB52,3561 HX,1519,1131,2,2,0,1,5,1024,107,0,0,0,1,0,0,1136,123,60,61,61,59,223,91,263,5,29,16,0,0,111,0,16,1,0,1,6,5,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dianadreef 27,0344::SB53,3561 SB,1675,871,0,31,0,1,0,800,103,0,0,0,1,0,0,903,52,54,104,58,28,98,20,142,2,23,20,0,2,250,1,9,1,1,0,1,3,0,0,1,1,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vulcanusdreef 47,0344::SB54,3561 CB,1544,931,1,2,0,0,1,814,119,0,0,0,0,0,0,934,97,45,210,79,36,92,16,122,11,22,23,0,0,160,3,6,0,0,0,1,6,0,0,1,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lichtenberchdreef 4,0344::SB55,3562 RD,1108,806,1,8,0,2,3,696,118,0,0,0,2,0,0,817,57,53,161,63,38,72,26,89,5,17,20,1,0,189,0,3,1,0,0,1,9,1,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dommeringdreef 60,0344::SB56,3562 AL,1633,916,0,6,0,2,4,808,112,0,2,0,2,0,0,924,70,38,158,88,55,115,19,118,7,33,38,1,0,154,2,8,0,0,2,3,7,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stroyenborchdreef 12,0344::SB57,3562 GN,536,275,2,0,0,0,4,250,23,0,0,0,0,0,0,277,19,22,42,26,6,24,7,48,3,11,5,0,0,53,0,3,0,0,0,4,2,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Perudreef 8,0344::SB58,3563 VA,1666,1084,3,17,0,2,2,990,114,0,0,0,2,0,0,1106,99,76,147,85,85,121,20,158,4,43,25,2,0,196,0,5,1,0,6,7,3,0,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Costa Ricadreef 9,0344::SB60,3563 TA,1916,1238,1,7,0,0,3,1113,131,0,0,0,1,0,0,1247,71,79,229,109,91,108,42,188,7,72,35,0,6,170,3,15,0,1,3,3,4,1,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Indusdreef 5,0344::SB62,3564 GV,1372,1074,2,9,0,1,6,972,109,0,1,0,2,0,0,1087,127,78,143,108,86,83,31,119,2,26,30,4,3,205,2,9,0,0,0,7,7,2,1,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Indusdreef 5,0344::SB63,3564 GV,1381,745,1,3,0,9,5,667,86,0,0,0,9,0,0,758,76,43,98,65,49,68,13,98,2,19,21,2,2,180,0,2,0,0,0,0,4,0,0,1,0,2
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gambiadreef 60,0344::SB64,3564 ES,2380,1507,3,17,0,1,5,1318,203,0,0,1,0,0,0,1526,88,78,165,121,78,165,58,215,4,57,23,0,4,404,3,14,0,3,1,9,10,1,0,2,1,3
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ramsesdreef 190,0344::SB65,3564 CL,1363,761,2,4,0,2,2,678,89,0,0,0,2,0,0,769,73,64,105,53,47,90,23,107,5,18,22,2,0,134,0,5,1,0,0,6,3,1,0,0,0,2
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Koekoeksplein 2 A,0344::SB66,3514 TT,944,946,0,3,0,5,7,871,76,0,0,0,5,0,0,954,188,49,7,19,25,314,12,247,1,51,4,3,0,6,0,12,1,0,1,5,0,0,1,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Draaiweg 44,0344::SB67,3515 EM,1466,1330,1,2,0,1,4,1195,131,0,0,1,0,0,0,1330,213,100,43,71,47,334,31,349,2,80,12,0,3,15,1,15,1,2,0,7,3,0,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Koekoeksplein 2 A,0344::SB68,3514 TT,979,674,0,2,2,4,3,614,65,0,0,0,6,0,0,682,120,49,11,15,24,204,14,178,1,44,5,1,0,2,0,4,0,0,0,2,0,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Willem Arntszkade 5,0344::SB69,3515 AG,1502,1087,0,3,0,0,4,1009,77,0,0,0,0,0,0,1090,180,57,39,36,40,328,22,274,1,68,4,1,0,17,1,9,0,1,0,5,3,0,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Van Swindenstraat 129,0344::SB70,3514 XR,1354,1300,1,4,0,0,7,1185,112,0,0,0,0,0,0,1304,189,102,32,52,51,372,26,365,3,72,3,0,1,12,2,7,0,0,0,6,4,1,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau M van Reedestr 4 (ingang BF Suermanstr),0344::SB71,3515 XJ,1268,1129,1,1,0,1,9,1036,87,0,0,0,1,0,0,1132,191,71,21,38,39,338,29,314,2,55,11,0,2,1,2,9,0,0,0,5,1,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Samuel van Houtenstraat 1,0344::SB72,3515 EA,1361,1142,2,3,0,2,9,1038,102,0,0,0,2,0,0,1149,127,86,48,73,44,224,58,306,6,69,8,1,0,69,0,10,0,1,1,9,2,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Samuel van Houtenstraat 1,0344::SB73,3515 EA,1283,836,3,6,0,5,5,761,74,0,0,5,0,0,0,840,77,69,55,52,24,175,35,233,4,43,7,0,0,43,1,6,0,0,2,5,3,1,0,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bouwstraat 55,0344::SB74,3572 SP,1500,1388,3,0,0,0,5,1256,130,0,0,0,0,0,0,1391,253,95,33,61,56,418,19,351,8,69,7,0,0,2,0,7,0,0,1,3,4,0,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau F.C. Dondersstraat 1,0344::SB75,3572 JA,2237,1375,1,1,0,20,7,1246,144,0,0,0,20,0,0,1397,307,71,19,39,58,418,29,312,2,91,4,1,2,0,0,16,1,0,0,4,0,0,1,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Poortstraat 73 (ingang Bladstraat),0344::SB76,3572 HD,1870,2155,1,2,0,8,4,1960,202,0,0,0,8,0,0,2166,392,169,40,64,73,647,32,575,1,102,11,2,7,1,0,22,0,1,1,8,4,1,1,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Oude Kerkstraat 2 A,0344::SB77,3572 TJ,1459,810,0,0,0,3,4,740,69,0,0,0,3,0,0,813,169,42,8,12,30,302,14,182,0,39,3,0,0,3,0,1,0,0,0,4,1,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Smijerslaan 2,0344::SB78,3572 LP,1219,902,0,0,0,0,8,818,76,0,0,0,0,0,0,902,196,74,22,19,45,263,18,174,2,51,6,1,1,7,1,16,0,0,0,6,0,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jan van Galenstraat 6,0344::SB79,3572 LA,1293,1240,1,0,0,0,3,1130,109,0,1,0,1,0,0,1242,187,125,58,85,95,272,29,271,5,62,26,0,0,5,3,8,0,0,0,6,3,0,0,0,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Willem de Zwijgerplantsoen 19,0344::SB80,3571 VK,1251,1290,3,4,0,2,3,1166,130,0,0,0,2,0,0,1299,269,126,19,34,101,360,55,269,2,33,5,0,1,1,1,7,0,0,1,4,1,0,0,0,0,1
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Troosterlaan 65 (ingang Kapteynlaan),0344::SB81,3571 NN,1399,1216,1,0,0,1,8,1121,90,0,1,0,2,0,0,1219,195,91,53,49,92,328,43,263,7,59,8,0,4,3,0,13,0,0,0,6,0,1,0,1,0,0
Utrecht,Utrecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Voorveldselaan 2,0344::SB82,3573 PV,1651,1235,0,1,0,0,7,1121,108,0,0,0,0,0,0,1236,267,105,56,65,77,304,11,236,7,54,15,0,1,11,2,13,0,0,0,6,3,1,0,0,0,1
