contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rode Kruis gebouw,0362::SB14,1185 HH,1428,1328,1,0,0,0,2,1227,100,0,0,0,0,0,0,1329,298,105,141,88,94,229,39,145,3,77,56,1,6,12,0,18,0,0,2,3,11,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Noorddamcentrum,0362::SB15,1187 CM,1216,1205,3,4,0,0,4,1087,121,0,0,0,0,0,0,1212,344,79,127,65,116,193,16,131,5,46,33,2,4,9,1,20,2,1,1,4,6,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brasserie Paardenburg,0362::SB16,1184 TZ,692,498,0,1,0,0,5,434,60,0,0,0,0,0,0,499,204,26,30,14,46,83,9,47,8,11,9,0,3,0,0,4,0,0,0,1,2,1,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Nesse,0362::SB17,1189 WD,587,513,0,0,0,0,2,463,48,0,0,0,0,0,0,513,157,41,45,25,68,72,8,51,2,12,11,2,3,0,0,13,0,0,0,0,2,0,1
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cultuurcentrum Griffioen,0362::SB18,1183 AM,1780,2143,5,4,0,5,19,2039,99,0,0,0,5,0,0,2157,253,65,38,62,78,820,32,580,1,120,2,1,2,13,1,29,0,0,0,24,22,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijksteunpunt Middenhof 2,0362::SB19,1188 KD,1242,1053,1,6,0,0,3,946,111,0,0,0,0,0,0,1060,262,94,105,63,73,199,18,105,3,42,40,1,7,6,0,24,2,0,1,6,2,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schooltuinen Bankrasflora,0362::SB20,1183 BA,2142,1251,2,7,0,0,5,1151,104,0,0,0,0,0,0,1260,290,108,97,71,86,231,34,172,10,52,37,0,3,14,1,28,0,0,3,5,8,1,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Alleman,0362::SB21,1183 JM,1509,1902,2,5,0,5,7,1750,157,0,0,0,5,0,0,1914,511,146,168,114,163,315,68,192,15,66,68,0,9,10,3,25,1,1,1,9,14,2,1
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Klaasje Zevenster,0362::SB22,1183 NK,1831,1391,1,4,0,1,2,1245,150,0,0,0,1,0,0,1397,289,93,182,105,138,205,41,142,4,45,63,0,4,28,2,23,0,0,2,8,14,1,2
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Wending,0362::SB23,1187 SM,2182,1268,3,1,0,0,5,1120,147,0,0,0,0,0,0,1272,514,57,98,38,119,192,14,99,7,32,36,0,4,9,2,26,1,0,0,8,8,0,4
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Zonnehuis Amstelveen,0362::SB24,1186 AA,1984,1432,2,5,0,0,14,1303,123,0,1,0,1,0,0,1440,342,117,168,111,137,197,30,122,12,39,71,1,7,24,1,31,0,0,1,2,15,1,3
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum de Bolder,0362::SB25,1186 GP,1522,1533,1,5,0,2,5,1421,115,0,0,0,2,0,0,1541,401,116,185,119,125,201,37,142,5,70,66,0,9,14,1,31,1,0,1,2,7,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Serviceflat De Seine,0362::SB26,1186 NR,1853,1431,1,10,0,1,1,1331,111,0,0,0,1,0,0,1443,374,86,211,93,141,177,36,134,5,42,66,2,7,15,0,26,0,0,0,8,7,1,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Goedereede,0362::SB27,1186 TJ,1723,1573,4,3,0,0,6,1453,123,0,2,0,2,0,0,1582,353,129,166,108,161,229,40,152,4,73,73,1,9,19,1,32,0,1,1,9,10,1,1
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vereniging Historisch Amstelveen,0362::SB28,1188 BZ,1499,938,2,7,0,0,0,883,64,0,0,0,0,0,0,947,202,82,120,81,78,148,26,84,1,34,48,2,2,6,1,10,0,0,0,3,8,1,1
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum De Meent,0362::SB29,1188 AM,1405,1554,2,4,0,2,2,1431,129,0,0,0,2,0,0,1562,379,110,176,126,122,248,31,153,1,77,64,2,7,13,3,19,0,1,0,6,15,1,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijksteunpunt Middenhof 1,0362::SB30,1188 KD,1833,1413,3,6,0,0,7,1297,120,0,2,0,2,0,0,1424,367,105,165,91,134,228,28,127,4,43,65,2,4,7,4,27,1,0,3,3,4,1,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verpleeghuis Het Zonnehuis Westwijk,0362::SB32,1187 EL,2000,1853,3,4,0,2,2,1687,173,0,0,0,2,0,0,1862,667,101,167,78,125,343,35,137,6,52,50,1,9,14,0,44,1,0,0,9,13,1,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijksteunpunt Dignahof,0362::SB33,1187 LN,2219,1354,3,4,0,0,1,1261,102,0,3,0,3,0,0,1364,414,70,155,85,161,188,18,108,6,35,74,0,3,1,1,26,0,1,0,5,3,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau o.b.s. De Westwijzer,0362::SB34,1187 ZS,931,846,1,3,0,4,0,774,80,0,0,0,4,0,0,854,235,53,83,56,65,130,15,83,0,33,39,1,1,15,5,19,1,0,0,5,6,0,1
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Boekhandel Libris Venstra,0362::SB35,1181 ZM,1339,1628,0,6,0,0,13,1472,149,0,0,0,0,0,0,1634,493,114,120,84,103,329,25,182,1,60,32,0,5,20,0,36,2,0,3,6,10,2,1
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kruiskerk,0362::SB36,1181 RB,1871,1646,0,2,0,2,4,1481,165,0,0,0,2,0,0,1650,637,101,58,43,129,369,27,160,5,57,25,0,1,0,0,22,2,2,0,3,4,1,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School Karelrijk,0362::SB37,1187 DA,1563,1172,5,2,0,0,4,1042,133,0,0,0,0,0,0,1179,436,45,88,49,92,244,19,90,1,32,29,1,5,7,0,23,0,1,1,1,6,0,2
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal Oostelijk Halfrond,0362::SB38,1183 EZ,1389,839,0,1,0,0,2,759,79,0,0,0,0,0,0,840,224,65,69,34,58,145,19,122,4,37,15,1,1,11,3,18,2,0,1,4,6,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Westend,0362::SB41,1187 LS,2043,2211,4,7,0,3,12,1999,214,0,0,0,3,0,0,2225,695,123,212,134,181,390,41,186,15,63,76,0,0,22,0,53,1,0,0,9,5,1,4
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal Montessorischool,0362::SB42,1181 NC,1543,1081,0,5,0,0,5,980,101,0,0,0,0,0,0,1086,258,81,103,67,82,206,27,147,2,42,31,0,3,7,4,10,0,0,2,1,8,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau BSO de korfkidz,0362::SB43,1182 GW,1332,1060,0,0,0,0,6,945,111,0,2,0,2,0,0,1062,373,82,56,29,81,211,12,126,2,48,19,0,6,0,0,10,1,0,0,4,0,0,0
Haarlem,Amstelveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Space ToBe,0362::SB44,1186 ZV,1570,836,0,0,0,0,1,759,76,0,0,0,0,0,0,836,287,79,76,34,58,123,9,74,8,42,21,3,2,1,1,11,1,0,1,3,2,0,0
