contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Het Westlandhof,0503::SB12,2614 HX,1806,1460,4,6,0,8,4,1347,127,0,0,0,8,0,0,1478,414,103,145,68,137,282,38,125,5,42,46,0,5,10,1,28,0,0,0,7,2,1,0,0,0,1
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Laurentius Praktijkschool,0503::SB13,2613 XP,1622,1357,3,1,0,0,2,1249,110,0,0,0,0,0,0,1361,268,99,123,70,133,296,40,197,6,56,29,0,8,7,1,12,0,2,0,7,0,0,0,1,2,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Seniorencomplex Parkzicht,0503::SB14,2613 LC,1584,988,1,1,0,1,2,906,83,0,0,0,1,0,0,991,169,73,84,75,123,159,28,144,7,44,40,0,2,15,2,16,0,0,0,5,1,1,0,0,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Freinetschool Delft,0503::SB15,2613 LE,1710,1586,1,3,0,2,4,1447,145,0,4,0,6,0,0,1596,247,100,131,107,100,348,58,316,5,65,47,3,5,5,1,26,0,1,1,18,0,0,1,1,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Mozaiek,0503::SB16,2613 GV,1730,937,2,2,0,0,10,869,62,0,0,0,0,0,0,941,166,53,77,44,79,211,43,176,8,32,17,0,3,5,1,12,0,2,0,3,1,1,0,3,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Delft Noord,0503::SB18,2612 CB,1615,992,0,4,0,0,12,925,59,0,0,0,0,0,0,996,129,57,228,138,59,132,23,107,4,42,32,2,4,4,0,12,2,0,1,9,3,0,0,2,1,1
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau HISTORISCH JORIS,0503::SB19,2612 GA,1096,1006,3,1,0,0,5,957,48,0,0,0,0,0,0,1010,207,83,87,57,86,207,49,127,7,41,25,0,1,0,3,19,0,0,0,5,1,1,0,0,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verpleeghuis De Bieslandhof,0503::SB20,2612 VC,1913,1484,3,3,0,6,6,1349,144,0,3,0,9,0,0,1499,224,97,236,122,138,221,47,192,10,67,54,4,5,24,7,21,1,0,3,5,5,1,0,0,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Montessorischool Jan Vermeer,0503::SB21,2612 SR,1291,850,3,1,0,1,7,786,63,0,1,0,2,0,0,856,151,37,121,62,49,198,23,115,2,29,22,0,0,7,0,18,2,0,3,5,3,3,0,0,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Gemeente Delft, ""Staalweg""",0503::SB22,2612 KK,1521,1094,1,3,0,3,7,1013,81,0,0,0,3,0,0,1101,145,70,269,116,83,114,25,110,4,54,33,1,8,19,2,24,1,1,0,8,3,1,0,2,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Onder de Schie,0503::SB23,2628 AJ,1562,1496,2,1,0,0,8,1370,121,0,0,0,0,0,0,1499,289,125,97,46,101,366,42,277,11,67,23,2,4,1,2,24,1,0,0,14,1,1,0,2,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau TU Fac Elektrotechn Wisk & Informat,0503::SB24,2628 CD,903,1907,4,5,9,0,38,1778,109,0,0,0,9,0,0,1925,321,61,35,31,71,733,56,445,5,49,2,0,5,6,1,43,1,0,3,35,2,2,0,0,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prins Mauritsschool,0503::SB25,2628 GJ,1719,1460,2,4,0,0,17,1325,124,0,0,0,0,0,0,1466,221,112,240,113,81,255,107,175,16,46,43,2,5,13,3,14,0,1,0,9,1,1,0,1,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrijetijdscentrum De Wipmolen,0503::SB26,2628 JR,1431,1004,2,3,0,0,1,950,59,0,1,0,1,0,0,1010,134,59,203,90,79,139,38,87,8,36,42,1,1,35,5,23,0,0,3,10,5,2,2,1,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkwerk Wippolder,0503::SB28,2628 JN,1624,864,3,3,0,0,3,812,55,0,0,0,0,0,0,870,110,58,178,77,53,134,18,109,5,32,32,1,4,26,1,8,0,0,0,10,3,2,0,0,3,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis De Wending,0503::SB29,2613 RW,1598,1357,2,6,0,0,6,1281,78,0,0,0,0,0,0,1365,199,64,145,101,63,326,31,233,5,101,29,1,2,10,2,20,1,0,0,13,8,0,0,1,2,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Delftse Montessorischool,0503::SB30,2613 JK,1566,1015,3,2,0,2,5,948,69,0,0,0,2,0,0,1022,169,50,78,63,42,274,36,163,2,30,19,3,2,43,0,19,0,0,0,13,6,0,1,0,2,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Delfshove,0503::SB31,2624 DS,1634,970,1,7,0,2,2,881,97,0,0,0,2,0,0,980,123,68,122,89,65,142,39,96,2,33,35,1,3,123,2,13,3,0,2,3,5,0,0,1,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Marcuskerk,0503::SB32,2624 TH,1517,1315,4,8,0,0,10,1239,78,0,0,0,0,0,0,1327,215,68,128,61,83,349,79,172,13,35,22,2,2,44,1,25,0,0,0,10,3,1,1,0,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Praktijkschool Grotius College,0503::SB33,2624 LD,1266,789,0,2,0,2,2,736,55,0,0,0,2,0,0,793,164,61,87,54,68,131,30,89,3,27,23,0,1,32,1,14,0,0,2,0,1,0,0,0,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Vleugel,0503::SB34,2624 LD,1917,1193,3,17,0,1,1,1109,104,0,0,0,1,0,0,1214,160,66,119,104,97,197,19,136,12,49,36,2,3,154,1,14,0,0,0,12,6,1,1,2,2,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Het Voorhof,0503::SB35,2624 XL,1524,1155,5,10,0,6,8,1081,87,0,0,0,6,0,0,1176,169,69,170,67,76,204,44,137,7,34,33,3,3,94,1,30,0,0,0,9,1,3,0,1,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Stefanna,0503::SB37,2624 LW,1345,1048,2,1,0,2,3,988,62,0,0,0,2,0,0,1053,198,57,146,79,121,170,42,104,5,37,48,0,0,14,0,18,0,0,0,7,2,0,0,0,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Vijverhof,0503::SB38,2625 PM,1479,1352,2,3,0,13,2,1118,224,0,0,13,0,0,0,1344,256,94,186,97,143,202,44,133,15,42,76,1,9,11,1,24,1,1,0,9,4,0,1,1,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Delftse Daltonschool,0503::SB39,2625 KX,1448,1182,0,1,2,0,1,1067,117,0,0,0,2,0,0,1185,316,98,80,48,144,219,40,145,9,36,15,1,1,9,1,15,0,0,0,5,0,0,0,0,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jongerencentrum The Culture,0503::SB40,2625 CZ,1271,755,1,7,0,0,2,699,62,0,0,0,0,0,0,763,93,56,139,131,65,57,28,70,2,26,45,2,1,29,0,4,0,0,0,4,1,0,1,1,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wooncentrum Die Buytenweye,0503::SB41,2625 TD,1451,1004,1,11,0,0,1,944,72,0,1,0,1,0,0,1017,94,100,158,121,114,94,32,111,6,35,42,1,1,65,1,14,0,1,1,3,4,0,0,1,5,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Het Buitenhuis,0503::SB42,2625 RE,1069,856,3,7,0,0,4,814,48,0,0,0,0,0,0,866,100,59,135,81,53,164,17,140,5,34,25,2,1,6,3,13,0,0,1,14,1,1,0,0,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bewonersruimte Lisztflat,0503::SB43,2625 BJ,1555,903,1,12,0,1,6,850,59,0,0,1,0,0,0,915,103,63,115,125,37,152,15,119,8,31,29,0,0,81,0,11,0,0,1,6,2,4,0,1,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vierhovenkerk,0503::SB45,2625 XN,1633,889,1,6,0,1,2,817,76,0,0,1,0,0,0,895,114,62,180,106,71,81,23,89,5,36,40,1,4,46,0,15,0,0,0,7,8,0,0,0,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Simon Carmiggeltschool,0503::SB46,2623 MX,1695,1504,2,7,0,1,4,1380,130,0,0,0,1,0,0,1514,263,140,236,115,133,201,31,197,8,65,57,4,8,4,2,29,0,0,1,8,1,1,0,0,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Regenboog,0503::SB47,2623 MZ,1509,1135,3,3,0,0,5,1050,86,0,0,0,0,0,0,1141,186,59,213,99,87,169,33,136,1,40,45,1,2,20,1,25,2,0,1,8,1,2,0,2,1,1
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Ark,0503::SB48,2623 NW,1698,1266,5,5,0,0,5,1148,123,0,0,0,0,0,0,1276,204,122,155,107,139,175,68,155,6,44,46,1,1,6,1,21,0,2,0,8,3,0,0,0,2,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Eglantier Tanthof,0503::SB49,2622 HB,1983,1590,6,4,0,0,5,1460,135,0,0,0,0,0,0,1600,290,85,272,130,128,252,58,176,6,61,66,1,4,15,3,30,2,0,0,7,2,0,0,2,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rkbs  De Bonte Pael,0503::SB51,2622 EE,2316,2153,3,7,0,4,0,1979,188,0,0,0,4,0,0,2167,373,163,431,171,201,287,41,223,2,62,85,3,10,13,8,54,0,0,0,11,10,3,0,1,0,1
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Bron,0503::SB52,2622 EA,2196,1330,3,1,0,1,2,1210,123,0,0,0,1,0,0,1335,290,71,222,116,123,169,35,127,4,43,62,4,6,7,4,32,0,0,0,9,0,0,1,4,1,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Gemeente Delft, ""Stadhuis""",0503::SB53,2611 GS,662,1949,1,7,0,0,31,1914,19,0,0,0,0,0,0,1964,415,77,52,52,87,641,62,392,4,97,8,2,3,4,0,36,1,0,1,13,0,1,0,1,0,0
Dordrecht,Delft,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau TU Fac Elektrotechn Wisk & Informat,0503::SB54,2628 CD,903,1448,1,5,2,8,30,1336,78,0,0,10,0,0,0,1444,253,45,30,13,44,590,36,308,8,41,2,0,1,4,1,39,0,0,3,25,2,1,2,0,0,0
