contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Theo Thijssen,0301::SB12,7205 BZ,1934,1555,2,2,0,2,8,1437,116,0,0,0,2,0,0,1561,220,126,167,255,128,188,52,216,10,100,43,1,8,9,4,20,0,0,0,4,0,0,0,2,0,0,2
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Serviceflat De IJssel,0301::SB13,,1125,840,2,0,0,0,1,785,57,0,1,0,1,0,0,843,126,73,84,113,86,93,44,110,2,48,29,1,2,9,1,7,3,1,0,2,1,2,0,0,1,0,2
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Parel,0301::SB14,,1936,1413,1,5,0,0,0,1299,120,0,0,0,0,0,0,1419,184,109,199,216,102,169,43,169,5,104,48,0,3,24,2,19,1,2,1,7,1,1,0,0,3,1,0
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis De Uitwijk,0301::SB15,,1706,1680,4,8,0,1,0,1627,64,0,0,1,0,0,0,1691,243,163,223,252,155,185,39,204,3,89,63,2,4,17,2,21,2,0,6,4,0,2,0,0,0,0,1
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrije School Zutphen VO,0301::SB16,,970,730,0,0,2,0,4,676,48,0,0,2,0,0,0,728,106,71,50,77,70,116,17,123,6,48,22,3,5,2,0,9,1,0,0,3,0,0,0,0,1,0,0
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ziekenhuis Zutphen,0301::SB17,,1716,1168,0,1,0,0,1,1047,121,0,0,0,0,0,0,1169,249,95,103,117,129,190,45,126,3,43,30,1,3,14,0,17,0,0,0,0,0,1,0,0,1,0,1
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lea Dasbergschool,0301::SB18,,1267,1525,0,1,0,1,2,1462,63,0,0,0,1,0,0,1527,298,150,123,181,158,217,42,224,3,55,30,2,3,6,1,27,0,0,0,4,0,0,0,0,1,0,0
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Educatief Centrum De Mene (1),0301::SB19,,1839,1240,1,2,2,0,1,1135,105,0,0,2,0,0,0,1241,283,92,100,120,125,220,39,142,8,46,27,2,3,10,0,14,0,0,2,3,1,0,2,0,0,0,1
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Educatief Centrum De Mene (2),0301::SB20,,1519,970,1,0,0,0,1,889,81,0,0,0,0,0,0,971,252,57,82,91,113,143,31,118,2,30,22,2,2,4,1,14,0,1,1,2,0,0,0,1,1,0,0
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Chr. School Arcade,0301::SB21,,1333,1327,1,1,0,3,6,1215,105,0,0,3,0,0,0,1326,330,103,89,138,179,217,52,116,8,41,30,3,1,0,2,6,0,0,0,2,0,0,0,1,2,6,1
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Kei,0301::SB22,,1224,982,1,2,0,0,3,902,80,0,0,0,0,0,0,985,161,84,102,121,150,132,31,121,2,37,20,1,4,3,1,6,2,0,0,2,1,1,0,0,0,0,0
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Warnshuus,0301::SB23,,1574,1760,1,1,0,0,9,1607,146,0,0,0,0,0,0,1762,338,141,168,239,197,225,52,165,4,97,76,2,3,4,3,33,2,3,0,4,0,0,0,1,0,0,3
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorg-wooncentrum den Bouw,0301::SB24,,1211,1098,1,2,0,0,2,1003,96,0,0,0,0,0,0,1101,285,81,68,79,142,164,32,133,4,44,39,2,5,0,0,14,1,0,0,2,0,0,0,0,0,1,2
Arnhem,Zutphen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Nutsgebouw,0301::SB25,,1236,1121,0,0,0,0,4,1025,92,0,0,0,0,0,0,1121,198,91,78,99,122,204,19,165,4,82,28,2,3,1,4,15,0,0,0,3,3,0,0,0,0,0,0
