contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Berg en Bos,0200::SB12,,1301,1405,3,9,0,0,9,1225,183,0,0,0,0,0,0,1417,728,31,80,11,175,192,35,41,29,26,11,2,6,0,0,36,1,0,0,1,0,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Adventkerk Apeldoorn,0200::SB13,,1453,1389,1,1,0,0,5,1274,112,0,0,0,0,0,0,1391,429,77,88,83,190,204,52,131,33,50,21,1,6,2,0,18,0,0,0,2,0,1,0,0,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Robijn Woonstudio's,0200::SB14,,1191,833,2,1,0,0,0,767,69,0,0,0,0,0,0,836,208,63,47,46,121,135,44,90,31,21,10,1,2,0,0,13,0,0,0,1,0,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woon- en Zorgcentrum De Loohof,0200::SB15,,947,801,1,2,0,0,6,708,90,0,0,0,0,0,0,804,306,30,23,29,118,112,49,59,15,23,23,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Locatie Berkenhove (voorheen Spainkbosd),0200::SB16,,1167,1216,6,3,0,0,11,1105,109,0,0,0,0,0,0,1225,289,95,96,64,167,192,48,124,18,44,37,1,7,7,0,18,3,0,1,4,0,1,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Serviceflat Lindenhove,0200::SB17,,1197,1004,0,3,0,1,9,909,90,0,0,0,1,0,0,1008,291,71,86,41,146,123,46,80,22,40,27,1,1,1,1,18,2,0,0,4,1,0,0,1,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gereformeerde Kerk,0200::SB18,,1434,1237,0,0,0,0,7,1098,132,0,0,0,0,0,0,1237,420,67,60,24,154,224,81,77,40,36,17,2,2,0,0,27,1,0,0,4,0,1,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Koningin Julianaschool,0200::SB19,,1509,1323,3,1,0,0,6,1208,113,0,0,0,0,0,0,1327,358,69,93,81,181,185,81,158,14,53,21,0,5,0,0,16,0,0,2,6,0,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau CODA museum,0200::SB20,,1163,873,0,1,0,0,9,816,49,0,0,0,0,0,0,874,201,60,68,52,67,161,29,133,10,33,20,0,3,5,0,20,0,0,3,6,0,0,0,1,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woon- en Zorgcentrum De Veenkamp,0200::SB21,,1535,1198,4,6,0,0,4,1106,98,0,0,0,0,0,0,1208,261,83,107,87,164,146,78,105,27,47,47,2,8,6,0,20,1,0,1,5,0,1,0,2,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Groene Hoven,0200::SB22,,1446,1412,0,2,0,0,3,1292,119,0,0,0,0,0,0,1414,319,92,111,72,240,192,110,116,38,37,41,2,2,21,2,13,0,0,0,3,0,1,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Open Hofkerk,0200::SB23,,1223,883,1,2,0,0,1,831,54,0,0,0,0,0,0,886,145,53,113,94,131,100,50,69,33,32,23,0,10,13,1,8,0,2,0,2,0,0,0,1,2,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorggroep Apeldoorn Casa Bonita,0200::SB24,,1512,1082,2,5,0,0,3,995,91,0,0,0,0,0,0,1089,248,71,101,86,137,114,83,89,37,30,42,1,5,15,3,9,1,1,1,4,1,0,0,2,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Welgelegen(voorheen Dynamo),0200::SB25,,1144,747,3,0,0,0,1,688,61,0,0,0,0,0,0,750,147,46,59,68,98,119,31,94,9,17,24,2,0,6,1,21,0,0,0,4,0,0,0,0,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prinses Beatrixschool,0200::SB26,,928,784,0,0,0,0,0,696,88,0,0,0,0,0,0,784,239,35,92,39,149,55,24,48,41,16,21,3,3,3,0,12,1,0,1,2,0,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine WWNA,0200::SB27,,841,658,0,2,1,0,6,572,82,0,0,0,1,0,0,660,231,12,94,26,95,72,21,34,24,24,9,1,3,1,0,9,0,0,0,0,0,2,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Woonmensen,0200::SB28,,1619,1207,0,3,0,2,2,1104,106,0,0,0,2,0,0,1212,362,66,82,84,144,171,56,107,14,42,32,3,1,8,3,25,0,0,0,3,0,3,0,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zaal achter Julianakerk,0200::SB29,,936,1215,0,2,0,5,3,1146,73,0,0,0,5,0,0,1222,297,71,99,104,182,171,57,110,23,23,38,1,3,4,0,23,2,0,1,4,0,1,1,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Zonnewende,0200::SB30,,1396,1037,0,1,0,1,3,944,92,0,0,0,1,0,0,1039,278,46,87,59,114,165,52,92,15,18,28,1,5,53,1,19,1,1,0,0,0,0,0,0,1,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Eben-Haezerkerk,0200::SB31,,1484,1105,4,2,0,0,1,1026,85,0,1,0,1,0,0,1112,217,59,125,97,141,110,75,105,56,34,58,1,1,15,0,7,0,0,1,0,0,0,1,1,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Geref. Basisschool 't Schrijvertje,0200::SB32,,1411,914,6,8,0,0,1,845,82,0,0,0,0,0,0,928,75,53,136,90,65,73,73,82,24,43,40,1,4,142,2,6,0,0,1,0,1,0,0,1,2,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Veluwse College Mheenpark,0200::SB33,,1171,1026,1,4,0,3,4,957,73,0,0,0,3,0,0,1034,192,65,86,76,156,141,60,93,42,30,35,2,3,19,2,24,0,0,0,0,0,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ichthusschool,0200::SB34,,1609,1385,1,0,0,6,2,1308,82,0,0,0,6,0,0,1392,241,81,186,101,201,165,79,132,26,37,61,0,8,20,0,38,1,0,1,4,0,0,1,1,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau GGNet (Spatie),0200::SB35,,1747,1309,3,1,0,1,14,1188,112,0,0,0,1,0,0,1314,370,55,116,72,202,153,50,93,42,40,34,6,2,36,1,28,0,1,1,5,0,0,1,0,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Bundel,0200::SB36,,1424,1347,2,1,0,3,3,1244,106,0,0,0,3,0,0,1353,327,83,132,113,177,169,75,126,20,42,35,1,3,9,2,24,0,1,0,5,1,0,1,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine ZVV,0200::SB37,,1410,787,1,1,0,0,5,716,68,0,0,0,0,0,0,789,153,37,111,77,92,90,28,66,27,16,26,0,5,36,0,16,0,0,0,1,0,2,0,2,2,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woon-Zorgcentrum Kon. Wilhelmina,0200::SB38,,1137,850,2,3,0,1,1,783,72,0,0,0,1,0,0,856,134,39,112,66,108,101,56,74,34,24,38,1,0,48,2,8,1,0,0,1,0,0,0,2,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Zevensprong,0200::SB39,,1348,887,0,3,1,0,4,822,65,0,0,0,1,0,0,891,117,52,131,77,116,98,35,66,21,27,35,0,2,86,0,13,0,0,3,6,0,0,1,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verzorgingshuis Talma Borgh,0200::SB40,,1530,1581,4,1,0,0,4,1462,120,0,0,0,0,0,0,1586,351,87,169,135,197,212,78,155,42,41,66,2,6,12,0,19,4,0,0,3,0,0,0,0,0,0,2
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Atrium,0200::SB41,,1238,918,0,18,0,1,2,876,59,0,0,0,1,0,0,937,93,68,133,112,85,85,26,126,9,31,29,0,4,96,1,16,0,0,0,0,1,2,1,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau PCBS De Regenboog-Woudhuis,0200::SB42,,1618,1129,1,3,0,0,3,1028,102,0,0,0,0,0,0,1133,302,59,120,74,145,152,66,84,27,19,25,2,2,9,0,31,3,1,2,3,0,1,0,0,0,0,2
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Ons Huus,0200::SB43,,656,601,2,0,0,0,0,541,62,0,0,0,0,0,0,603,164,12,52,31,172,35,14,19,64,9,12,1,4,0,0,9,0,0,0,1,0,2,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Horst,0200::SB44,,1429,1248,3,2,0,0,3,1154,96,0,0,0,0,0,0,1253,186,93,203,135,124,125,83,96,31,37,52,1,6,46,1,21,0,0,1,3,0,0,0,0,2,2,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Klootschietvereniging Het Woudhuis,0200::SB45,,1597,1282,0,2,0,0,1,1174,109,0,0,0,0,0,0,1284,408,63,105,74,155,213,53,76,36,24,29,0,2,11,0,22,1,0,2,5,0,0,0,2,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jeugd- en jongerencentrum De Dreven,0200::SB46,,1471,1139,0,0,0,0,3,1053,83,0,0,0,0,0,0,1139,175,83,139,131,123,117,69,144,24,45,41,4,5,1,4,21,2,0,0,8,1,0,1,0,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woon- en Zorgcentrum Berghorst,0200::SB47,,999,852,3,2,0,0,0,770,87,0,0,0,0,0,0,857,144,63,101,84,108,109,58,90,21,24,29,0,1,4,3,7,0,0,0,1,2,1,0,0,2,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Kosmos,0200::SB48,,1256,1259,2,3,0,0,0,1193,71,0,0,0,0,0,0,1264,235,73,172,117,136,172,72,145,16,34,42,0,5,7,0,26,0,0,0,3,1,3,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schakel- RK-school loc.Muntersdonk,0200::SB49,,1353,919,1,0,0,0,4,839,77,0,0,0,0,0,0,920,157,61,71,117,134,110,80,90,19,22,32,0,1,4,2,9,0,1,1,7,0,0,1,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Regenboog Osseveld,0200::SB50,,1478,1401,0,4,0,0,1,1277,127,0,0,0,0,0,0,1405,339,68,125,112,172,187,64,133,15,39,49,2,4,49,0,21,5,0,1,13,1,1,0,0,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Bongerd,0200::SB51,,1312,1128,2,1,0,0,2,1033,96,0,0,0,0,0,0,1131,176,99,151,129,144,121,63,94,27,26,33,3,1,26,1,21,1,1,2,7,2,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Het Gilde,0200::SB52,,1032,951,4,1,0,0,3,875,78,0,0,0,0,0,0,956,165,62,148,104,100,97,53,83,24,31,47,2,1,6,3,17,0,0,1,4,1,0,1,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Schakel,0200::SB53,,1535,1078,1,0,0,0,3,988,88,0,0,0,0,0,0,1079,217,67,101,135,141,127,55,116,23,24,45,2,2,0,0,15,0,0,2,1,3,0,1,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Terebint,0200::SB54,,1284,1297,0,2,0,0,1,1180,118,0,0,0,0,0,0,1299,273,84,160,140,172,138,63,111,32,23,57,0,6,9,0,23,0,0,5,1,0,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Stolp,0200::SB55,,1378,1202,3,4,0,1,4,1104,102,0,0,0,1,0,0,1210,168,96,168,120,136,143,74,135,11,51,36,0,11,10,5,27,0,0,0,6,1,2,1,0,0,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woon- en Zorgcentrum De Matenhof,0200::SB56,,1530,1129,0,1,0,0,6,1046,78,0,0,0,0,0,0,1130,197,64,149,151,121,119,78,106,12,41,46,0,5,11,0,16,2,0,0,4,2,0,0,3,1,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau SV Groen Wit '62,0200::SB57,,1616,1154,3,0,0,0,3,1054,100,0,0,0,0,0,0,1157,249,82,145,106,126,132,53,93,40,27,49,0,5,5,1,31,0,1,0,4,0,0,0,3,2,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Marke,0200::SB58,,1535,1404,0,4,0,0,0,1299,109,0,0,0,0,0,0,1408,235,92,179,158,145,182,77,157,23,47,55,1,1,12,1,30,0,0,0,7,1,0,1,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Ploeg,0200::SB59,,1440,1159,2,4,0,0,1,1063,101,0,0,0,0,0,0,1165,206,83,135,135,161,135,71,97,21,28,50,1,1,11,0,18,0,0,1,0,0,0,0,1,0,0,4
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Veluws College Cortenbosch,0200::SB60,,1554,841,0,1,0,1,2,784,57,0,0,0,1,0,0,843,197,53,94,75,104,116,28,103,11,22,22,1,1,0,0,8,1,0,0,4,0,0,0,1,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Ugchelens Belang,0200::SB61,,1509,1349,3,3,0,0,5,1259,91,0,0,0,0,0,0,1355,377,61,136,104,193,173,55,107,24,37,48,1,6,0,5,12,0,0,3,3,1,0,0,1,1,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Steenbeek,0200::SB62,,1229,1225,0,0,0,0,9,1097,119,0,0,0,0,0,0,1225,359,71,113,56,192,163,54,94,27,39,27,1,4,0,1,17,1,0,0,2,0,1,0,1,2,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woon- en Zorgcentrum Sprengenhof,0200::SB63,,1480,1199,2,1,0,0,3,1090,109,0,0,0,0,0,0,1202,287,74,93,108,186,139,66,102,27,27,58,1,8,0,4,14,0,0,0,3,0,1,0,0,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorggroep Apeldoorn loc Randerode,0200::SB64,,979,1023,1,0,0,0,8,930,86,0,0,0,0,0,0,1024,198,75,90,94,155,148,44,88,23,37,44,0,1,2,4,14,0,0,0,3,0,2,0,0,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verkeersschool Frank Schuurman,0200::SB65,,957,609,0,1,0,1,2,564,43,0,0,1,0,0,0,609,99,37,108,70,62,73,32,58,6,19,17,0,2,4,0,14,2,0,0,1,1,0,0,1,1,0,2
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zaal Vrijzicht,0200::SB66,,1491,1146,5,3,0,0,3,1080,71,0,0,0,0,0,0,1154,211,81,150,127,111,133,50,125,10,35,54,2,3,15,4,24,0,0,0,2,0,3,0,1,3,0,2
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Rietendakschool,0200::SB67,,1198,979,2,0,0,0,2,887,92,0,0,1,0,0,0,981,165,69,198,96,79,99,36,86,16,37,40,0,4,29,0,14,3,0,1,4,0,0,0,0,1,0,2
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Eendracht,0200::SB68,,1286,1253,2,4,3,0,0,1131,131,0,0,0,3,0,0,1262,281,74,175,108,130,167,40,94,40,41,42,4,4,26,2,15,0,0,2,5,0,0,0,3,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lokaal bij As Soena moskee,0200::SB69,,1431,1011,1,2,0,0,0,930,85,1,0,0,1,0,0,1015,204,75,131,95,131,126,34,85,8,24,47,2,6,16,1,14,4,1,0,1,1,2,1,0,0,0,2
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Duivensportcentrum,0200::SB70,,1514,1122,3,1,0,0,0,1024,102,0,0,0,0,0,0,1126,259,55,142,103,115,125,55,113,18,39,47,2,3,11,0,18,0,3,0,8,0,0,0,3,0,0,3
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Meester Lugtmeijerschool,0200::SB71,,1233,1120,0,8,0,0,4,1041,91,0,0,0,8,0,0,1136,181,81,199,108,106,145,46,107,15,29,35,1,7,31,1,20,1,0,0,3,0,1,0,0,3,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woon- zorgcentrum Avondzon,0200::SB72,,1463,1133,3,2,0,0,1,1050,88,0,1,0,1,0,0,1139,123,88,283,129,85,93,62,96,14,39,54,1,5,27,0,19,0,0,0,7,0,3,1,0,1,0,3
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Koningin Emmaschool,0200::SB73,,1346,1166,2,1,0,0,3,1074,93,0,1,0,1,0,0,1170,97,69,282,149,91,117,18,100,11,27,34,1,5,144,2,12,1,0,0,2,0,0,0,1,2,0,1
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kleverwal Schilderwerken,0200::SB74,,974,423,1,2,0,0,1,387,38,0,0,0,0,0,0,426,50,24,77,63,33,28,10,38,6,12,30,0,4,34,2,7,0,0,0,3,2,0,0,0,0,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Clubgebouw Gelvandria,0200::SB75,,1675,697,1,4,0,3,2,649,54,0,0,0,3,0,0,705,132,34,112,60,83,84,32,75,5,21,18,0,4,14,0,10,1,1,0,7,0,1,1,1,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Nieuw Zuidzicht,0200::SB76,,1225,654,2,2,0,0,0,590,68,0,0,0,0,0,0,658,102,37,133,78,73,57,20,38,4,18,39,0,2,26,5,13,0,1,0,3,0,1,0,3,0,1,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonmensen locatie Elizabethshof,0200::SB77,,988,1036,1,1,0,0,2,947,89,0,0,0,0,0,0,1038,166,67,182,83,184,106,43,82,15,22,33,0,7,29,3,7,0,0,1,3,0,1,0,1,1,0,0
Arnhem,Apeldoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Apeldoornse Boys,0200::SB78,,986,454,0,0,0,1,3,398,54,0,0,0,1,0,0,455,78,34,73,48,48,49,21,38,7,13,17,1,0,14,2,6,0,0,0,0,0,0,0,3,1,0,1
