contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Wijchen West,0296::SB11,6602 WT,1818,1645,4,3,0,2,1,1499,154,0,0,0,2,0,0,1654,470,117,115,92,239,322,14,159,3,40,42,0,2,0,1,23,0,0,1,2,0,1,0,2,0,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Bolster,0296::SB12,6601 XR,1356,1084,0,4,0,1,0,1008,83,0,2,0,3,0,0,1091,197,62,193,180,105,129,5,91,0,35,57,4,1,5,0,12,0,0,0,5,0,2,0,0,1,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Samsam,0296::SB13,6601 RM,1728,1195,4,4,0,1,3,1102,99,0,0,0,1,0,0,1204,295,73,159,194,105,144,8,98,1,21,47,3,9,7,1,22,0,0,1,5,0,1,1,0,0,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 't Palet,0296::SB14,6605 HK,2003,1470,1,2,0,1,3,1340,131,0,0,0,1,0,0,1474,230,84,294,274,119,169,16,115,2,51,43,3,6,28,3,23,1,0,0,6,0,0,0,3,0,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus de Zandloper,0296::SB15,6617 BG,1399,1161,0,0,0,0,8,1040,113,0,0,0,0,0,0,1161,328,56,133,127,223,132,14,68,3,22,36,0,0,1,1,10,0,0,1,2,0,3,0,1,0,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Mijlpaal,0296::SB16,6616 AM,811,710,0,0,0,0,2,653,55,0,0,0,0,0,0,710,210,36,69,65,151,80,7,51,1,15,17,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis 't Ballegooijke,0296::SB17,6613 AH,550,527,0,0,0,1,0,485,43,0,0,0,1,0,0,528,161,27,45,67,105,51,2,31,2,11,21,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis 'De Hostert',0296::SB18,6634 AC,505,419,0,0,0,0,2,376,41,0,0,0,0,0,0,419,101,27,55,48,69,34,3,41,0,21,11,0,1,0,1,6,0,0,0,0,0,1,0,0,0,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Boskriek,0296::SB19,6605 SG,1908,1631,2,1,0,5,2,1486,151,0,0,0,5,0,0,1639,416,87,219,166,217,219,13,139,3,41,66,3,6,0,3,21,0,0,0,5,0,2,0,3,2,0
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Trinoom,0296::SB20,6605 XH,1776,1700,4,1,0,0,2,1557,146,0,0,0,0,0,0,1705,561,93,162,166,154,307,11,135,2,34,31,1,3,13,2,18,0,0,0,2,2,0,0,2,0,1
Nijmegen,Wijchen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Wijkcentrum ""De Brink""",0296::SB21,6603 JR,1642,1340,1,1,0,0,6,1196,140,0,0,0,0,0,0,1342,428,62,167,114,131,215,13,97,0,38,33,1,5,5,3,19,0,0,0,4,4,0,0,1,0,0
