contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),JEZUS LEEFT,StemNL
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prins Willem-Alexanderschool,1621::SB17,2651 XK,1141,1308,3,4,0,1,2,1179,135,0,0,0,1,0,0,1316,383,53,154,50,168,167,97,94,6,30,37,1,2,17,0,33,0,0,0,6,9,1,0,0,0
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Leeuwerik,1621::SB18,2665 VH,1797,1734,2,2,0,2,4,1553,183,0,0,0,2,0,0,1740,562,65,213,63,300,163,83,66,34,44,74,0,7,18,2,31,1,0,0,5,2,0,0,1,0
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gereformeerde Kerk,1621::SB19,2665 BJ,1850,1441,0,0,0,0,5,1282,154,0,0,0,0,0,0,1441,431,35,221,56,221,115,100,63,48,28,36,3,8,24,2,38,0,1,0,8,2,1,0,0,0
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Basisscshool de Oosthoek,1621::SB20,2665 ES,1706,1307,0,5,0,0,0,1174,138,0,0,0,0,0,0,1312,414,68,140,79,183,150,59,71,19,28,33,0,8,16,2,24,3,0,2,6,2,0,0,0,0
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau CBS De Wiekslag,1621::SB21,2665 ES,1864,1907,3,10,0,0,6,1712,202,0,0,0,0,0,0,1920,544,72,245,87,272,207,104,140,30,65,44,1,12,14,4,48,0,0,0,11,1,2,1,2,1
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweerkazerne Bleiswijk,1621::SB22,2665 JA,1634,1253,2,0,0,1,1,1116,139,0,0,0,1,0,0,1256,487,28,148,37,189,100,83,45,43,19,24,3,5,2,1,31,0,0,0,5,0,2,0,1,0
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau CBS Prinses Maximaschool,1621::SB23,2652 HJ,1436,1468,2,4,0,9,6,1323,154,0,0,0,9,0,0,1483,609,55,145,36,149,226,49,76,7,31,24,0,3,8,1,39,1,0,0,7,2,0,0,0,0
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Oudelandsehof,1621::SB24, 2652 EL,1534,1539,1,1,0,2,4,1393,142,0,0,2,0,0,0,1539,503,80,228,69,204,180,34,70,3,49,51,6,5,15,4,31,0,0,0,3,4,0,0,0,0
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Manneke,1621::SB25,2651 CL,2105,1295,3,1,0,0,0,1154,145,0,0,0,0,0,0,1299,483,49,169,45,131,147,51,64,8,36,35,3,11,14,3,32,0,0,0,2,5,0,0,7,0
Leiden,Lansingerland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bassisschool De Klipper,1621::SB26,2652 KJ,1014,836,1,1,0,1,0,747,92,0,0,0,1,0,0,839,354,28,74,20,72,149,21,43,4,18,12,2,4,12,0,21,0,0,0,1,0,1,0,0,0
