contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.11:Wooncentrum De Ulenpas,0275::SB11,6882 GS,1030,747,2,2,0,0,0,700,51,0,0,0,0,0,0,751,90,72,177,141,70,70,8,25,0,18,52,0,2,4,0,8,0,0,0,6,0,0,0,2,2,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.14:Soc.Cult.Centr. De Poort,0275::SB14,6882 DA,1805,1306,2,2,0,0,3,1225,83,0,1,0,1,0,0,1311,116,96,334,227,87,126,27,109,7,50,58,5,4,27,5,17,1,0,1,6,0,1,0,1,1,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.15:Attent wwz locatie Rhederhof,0275::SB15,6991 DV,1602,1421,5,2,0,2,4,1323,103,0,0,0,2,0,0,1430,239,150,185,162,208,169,45,127,9,61,39,1,4,3,1,14,0,0,0,3,0,1,0,0,0,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.16:CKC Rheko,0275::SB16,6990 AA,1489,983,1,3,0,0,0,905,83,0,1,0,1,0,0,988,156,80,199,145,94,97,15,97,1,44,25,1,2,8,3,12,0,0,0,2,1,0,0,0,0,0,1
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.17:Ons Huis,0275::SB17,6991 EW,1437,1243,2,1,0,0,6,1162,73,0,0,5,0,5,0,1241,267,89,151,142,163,161,27,116,3,49,42,0,5,3,1,16,0,0,0,2,1,1,0,0,2,0,2
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb18:Sport/gezondh.centr De Cirkel,0275::SB18,6991 HE,1443,1151,3,0,0,2,4,1065,87,0,0,0,2,0,0,1156,269,95,126,124,116,162,33,115,2,38,32,0,5,6,0,18,1,0,1,5,0,0,0,1,2,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.19: M.F.A. Nieuw Bergstein,0275::SB19,6955 AX,879,784,1,1,0,0,11,703,72,0,0,0,0,0,0,786,188,60,33,61,118,139,17,87,4,47,12,1,0,0,1,11,0,0,0,3,0,1,0,0,0,0,1
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.20:Attent wwz loc. Oude Plataan,0275::SB20,6953 CG,1737,1437,2,1,0,2,5,1335,102,0,0,0,2,0,0,1442,288,113,117,162,178,214,36,182,9,72,29,1,5,3,2,16,0,0,4,4,0,0,0,0,0,0,2
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.21:Zalencentrum Theothorne,0275::SB21,6951 CN,1602,1326,6,4,0,8,8,1250,86,0,0,0,8,0,0,1344,168,108,243,211,120,123,26,113,4,44,42,1,2,82,2,19,1,1,0,6,3,2,0,2,0,0,3
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.23: Intermezzo (Geldershof),0275::SB23,6952 AA,1576,1096,2,1,0,0,0,1009,90,0,0,0,0,0,0,1099,186,94,118,124,121,129,62,138,9,49,36,0,1,3,4,13,3,0,0,4,0,1,0,0,1,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.24:Obs. Annie M.G. Schmidt,0275::SB24,6952 EK,1556,1253,2,0,0,0,4,1170,80,0,0,1,0,1,0,1254,184,118,164,177,124,161,34,97,6,38,45,4,8,72,3,10,1,0,1,2,0,1,0,0,3,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.25:Attent wwz locatie Beverode,0275::SB25,6952 GG,1177,1100,1,1,0,2,1,1011,92,0,0,0,2,0,0,1104,223,91,87,127,168,171,40,90,10,32,37,1,5,4,1,12,0,0,0,0,1,0,0,0,0,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.26.Obs de Wensvogel,0275::SB26,6951 GZ,1609,1238,1,3,2,3,3,1152,92,0,0,0,5,0,0,1247,157,79,250,230,94,114,35,127,6,34,33,2,5,43,8,10,0,1,0,4,0,2,0,0,3,0,1
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.27:Wijkcentrum De Drieschaar,0275::SB27,6951 LZ,1812,1518,3,1,0,0,6,1403,113,0,0,0,0,0,0,1522,256,137,163,195,199,230,58,135,10,44,40,2,3,13,1,27,1,1,1,0,0,1,0,1,0,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.28:Dorpshuis Spankeren,0275::SB28,6956 CP,779,623,2,0,0,0,1,567,57,0,0,0,0,0,0,625,140,49,82,67,80,79,18,44,2,17,24,2,3,3,0,10,0,0,0,0,1,0,0,2,0,0,0
Arnhem,Rheden,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau stb.29: 't Sprengenhus Laag-Soeren,0275::SB29,6957 AB,709,611,0,0,0,0,7,559,45,0,0,0,0,0,0,611,169,41,57,59,69,89,6,55,0,36,20,1,0,0,0,4,0,0,0,2,0,0,0,1,0,0,2
