contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Brug,0321::SB11,3994 EK,1247,1232,1,2,0,1,1,1110,125,0,0,0,1,0,0,1236,263,91,87,50,175,240,68,136,12,44,34,0,1,8,0,17,1,0,2,2,0,0,1,0,0,0
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau SCC De Ploeg,0321::SB12,3997 MH,477,433,0,0,0,0,2,377,54,0,0,0,0,0,0,433,121,11,44,18,116,35,17,30,13,8,13,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau SCC De Wiese,0321::SB13,3998 MD,1349,1219,0,3,0,3,2,1098,125,0,0,0,3,0,0,1225,423,48,105,48,276,125,31,57,29,20,27,4,2,0,0,17,0,1,0,5,0,0,0,0,0,1
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau SCC 't Gebouw,0321::SB14,3999 NK,713,568,0,1,0,0,1,498,70,0,0,0,0,0,0,569,176,15,65,30,97,48,22,28,37,9,11,4,0,0,0,25,0,0,0,1,0,0,0,0,0,0
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RKBS De Vlinder,0321::SB15,3994 PB,2246,2068,3,2,0,14,5,1846,236,0,0,0,14,0,0,2087,634,85,176,69,245,373,120,171,38,64,40,1,4,8,2,33,2,0,0,1,2,0,0,0,0,0
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcomplex De Loericker Stee,0321::SB16,3994 VT,2376,2035,4,4,9,0,4,1803,227,0,0,9,0,0,0,2034,532,119,237,106,231,306,140,167,49,46,51,0,8,6,0,24,0,1,1,7,2,0,1,1,0,0
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Vuurtoren,0321::SB18,3994 KE,2156,1695,1,4,0,1,5,1514,182,0,0,0,1,0,0,1701,457,77,185,92,201,252,85,146,29,45,56,3,4,18,2,27,1,0,2,5,5,0,1,2,0,0
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau R.K. Basisschool Aventurijn,0321::SB19,3994 MB,1068,1087,0,0,0,3,1,972,117,0,0,0,3,0,0,1090,392,47,111,33,114,179,40,81,14,19,14,2,3,8,0,23,0,0,1,4,0,1,0,0,1,0
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau PCBS De Zonnewijzer,0321::SB20,3991 MV,2217,1760,1,3,0,2,2,1606,158,0,0,0,2,0,0,1766,497,83,178,84,207,230,130,159,41,32,52,1,5,17,3,30,0,0,0,6,3,0,0,0,0,2
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Schoneveld,0321::SB21,3991 MX,2458,2026,1,3,0,4,4,1810,220,0,0,0,4,0,0,2034,599,109,189,112,213,297,93,183,33,65,50,2,13,10,1,40,1,0,5,8,2,0,0,0,0,1
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Plantage,0321::SB22,3991 ZE,2216,1882,2,3,0,5,6,1657,229,0,0,0,5,0,0,1892,652,75,168,68,212,310,71,143,37,44,35,1,16,8,2,23,0,2,1,9,4,1,0,0,0,0
Utrecht,Houten,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Haltna Huis,0321::SB23,3995 GZ,0,229,0,0,0,0,1,215,13,0,0,0,0,0,0,229,38,29,38,14,25,28,11,17,2,4,14,1,2,0,0,3,0,0,1,0,1,0,0,1,0,0
