contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Geref.Ver.gebouw 't Kruispunt,0160::SB46,,1166,1122,1,3,0,3,1,1044,84,0,0,0,3,0,0,1129,105,24,84,73,307,44,367,18,48,9,17,1,4,0,1,14,0,1,2,2,0,0,1
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Herv.Ver.gebouw  Rheezerveen,0160::SB47,,637,477,0,1,1,0,0,436,41,0,0,1,0,0,0,477,75,10,71,29,134,25,55,16,31,4,12,2,2,0,0,10,0,0,1,0,0,0,0
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jeugdgebouw  Kronkelhonk,0160::SB48,,1324,1011,3,1,0,0,5,941,69,0,0,0,0,0,0,1015,199,46,173,128,264,49,18,44,3,9,42,1,4,2,1,23,0,0,1,3,0,0,1
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportzaal  De Kamp,0160::SB50,,1200,1210,3,0,0,0,0,1128,85,0,0,0,0,0,0,1213,216,43,87,103,268,87,227,79,18,15,30,0,7,0,1,23,0,1,0,4,0,0,1
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ver.gebouw Hoogenweg,0160::SB51,,415,436,0,0,0,0,16,374,46,0,0,0,0,0,0,436,93,23,43,30,134,29,36,13,3,5,13,1,4,0,0,8,0,0,0,1,0,0,0
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ver. gebouw De Bo,0160::SB52,,1332,1079,3,4,0,0,2,999,85,0,0,0,0,0,0,1086,142,22,92,55,295,65,281,24,39,8,29,1,5,0,2,14,0,0,0,2,0,1,2
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vogelpark de Lorkeershoeve,0160::SB53,,546,392,0,3,0,3,0,398,0,0,0,0,3,0,0,398,53,15,57,31,130,9,40,10,11,12,9,0,3,0,0,7,2,0,2,1,0,0,0
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Wiekstee,0160::SB54,,1563,1171,0,1,0,0,2,1096,74,0,0,0,0,0,0,1172,196,41,88,82,308,103,195,68,27,14,32,1,2,0,0,10,0,0,0,1,2,1,0
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Baalder,0160::SB55,,1245,913,0,1,0,0,2,860,52,0,0,0,0,0,0,914,105,59,88,89,182,70,193,59,10,9,18,0,1,0,0,28,0,0,1,1,0,0,0
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Wingerd,0160::SB56,,940,808,0,0,0,0,4,744,60,0,0,0,0,0,0,808,65,13,48,22,246,26,271,8,82,9,14,0,0,0,0,3,0,0,0,1,0,0,0
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dedemsvaart - CBS de Ark,0160::SB57,,1033,867,0,2,0,0,0,793,76,0,0,0,0,0,0,869,148,31,162,98,140,87,74,42,5,17,40,1,2,0,1,11,0,1,0,4,0,1,2
Zwolle,Hardenberg,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dedemsvaart - Clubgebouw Korfbal,0160::SB58,,943,596,2,3,0,0,2,561,38,0,0,0,0,0,0,601,121,30,75,57,143,49,37,22,4,5,24,0,1,2,3,17,0,0,0,2,0,1,3
