contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Cunerahof, Driel",1734::SB11,6665 CS,1957,1681,4,6,0,9,4,1544,152,0,0,0,9,0,0,1700,342,83,323,160,251,214,32,113,7,49,54,2,4,2,4,29,2,0,0,5,0,1,0,0,1,0,3
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RKSV Driel,1734::SB12,6665 CB,1356,967,0,2,0,0,3,856,110,0,0,0,0,0,0,969,306,40,135,74,138,122,18,54,5,37,13,1,2,4,2,10,0,0,0,3,1,0,0,2,0,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Randwijks Hof,1734::SB13,6668 AS,1078,957,1,0,0,1,0,869,90,0,0,0,1,0,0,959,165,29,84,52,158,91,84,65,142,29,31,1,3,2,2,14,0,0,0,3,0,0,0,1,0,1,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis te Andelst,1734::SB14,6673 BT,1737,1339,2,1,0,3,5,1240,100,0,0,0,3,0,0,1345,377,52,197,78,255,131,35,58,55,22,46,3,3,0,5,19,2,0,0,1,0,0,0,0,0,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Zorgcentrum De Hoge Hof, Herveld",1734::SB15,6674 BR,1970,1480,0,7,0,0,3,1335,149,0,0,0,0,0,0,1487,397,54,182,107,295,149,53,71,43,20,53,2,6,0,1,38,1,0,1,2,0,0,0,4,0,1,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis de Schakel,1734::SB16,6678 BT,1866,1523,0,4,0,0,8,1369,150,0,0,0,0,0,0,1527,396,66,200,144,217,206,24,128,6,43,46,3,9,0,0,25,2,0,1,2,0,2,0,0,2,0,1
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw Valburg,1734::SB17,6675 BR,1559,1322,1,1,0,1,3,1211,111,0,0,0,1,0,0,1325,369,47,153,85,254,155,25,98,34,32,36,1,5,0,2,18,0,1,0,6,0,1,0,0,0,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau De Wanmolen, Zetten",1734::SB18,6671 BR,1194,1185,0,6,0,0,0,1138,53,0,0,0,0,0,0,1191,241,60,154,99,145,152,82,83,79,34,32,0,3,0,0,17,0,0,0,2,0,0,0,0,2,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau basisschool Ds. van Lingen,1734::SB19,6671 AN,1399,1124,2,1,0,3,0,1021,103,0,0,3,0,0,0,1124,230,61,135,79,184,143,76,56,75,20,40,0,5,1,0,13,0,0,0,2,0,1,0,1,1,0,1
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau De Wanmolen 2, Zetten",1734::SB20,6671 BR,1275,1005,1,6,4,0,4,915,89,0,0,4,0,0,0,1008,220,49,118,102,163,120,52,69,47,17,25,2,5,1,1,10,0,0,0,3,0,0,0,1,0,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal Kruisakkers 2,1734::SB44,6662 DV,1387,1222,1,2,0,3,5,1099,124,0,0,0,3,0,0,1228,270,75,120,143,145,216,26,124,4,33,34,1,1,9,2,14,2,0,0,2,0,0,1,0,0,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau multifunctioneel centrum De Zon,1734::SB88,6661 TW,2430,2122,3,6,0,0,2,2014,115,0,0,0,0,0,0,2131,646,114,183,156,273,359,48,174,6,58,24,2,8,22,6,35,2,1,1,3,0,1,0,0,0,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hoendrik,1734::SB92,6674 BW,1,288,1,0,0,0,4,249,36,0,0,0,0,0,0,289,71,13,43,22,46,34,7,27,7,12,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau dorpshuis Beatrix (13-21 uur),1734::SB93,6677 PG,361,275,0,0,0,0,1,244,30,0,0,0,0,0,0,275,53,8,52,21,51,17,6,17,12,19,8,0,1,0,1,8,0,0,0,1,0,0,0,0,0,0,0
Arnhem,Overbetuwe,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Bongerd 2,1734::SB101,6666 CR,1344,1041,0,1,0,0,1,947,98,0,0,0,4,0,0,1046,289,40,148,89,146,133,37,54,13,25,30,2,1,3,3,20,0,2,0,1,1,0,0,4,0,0,0
