contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Holtenbroek,0193::SB15,8031 HL,1386,1697,6,10,8,0,4,1559,142,0,0,8,0,0,0,1705,179,118,184,210,113,215,225,201,23,69,37,2,1,77,2,24,2,0,2,9,1,1,2
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Scholengem. van der Capellen,0193::SB16,8031 XM,1537,973,0,11,0,0,5,878,101,0,0,0,0,0,0,984,94,85,135,126,48,108,98,104,9,29,37,0,6,83,0,7,0,0,0,2,1,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Havezate,0193::SB17,8031 MK,1660,980,3,11,0,1,2,914,80,0,1,0,2,0,0,996,119,76,137,103,99,99,118,88,6,30,30,0,2,49,1,13,2,0,0,0,4,2,2
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymnasium Celeanum,0193::SB18,8032 EM,1596,803,0,2,0,0,1,746,58,0,0,0,0,0,0,805,120,84,78,70,96,97,61,85,10,26,30,1,3,24,0,7,1,2,0,6,1,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hoeksteen,0193::SB19,8032 PB,1423,1360,2,8,0,0,0,1249,123,0,2,0,2,0,0,1372,217,127,117,130,165,196,121,149,13,30,50,1,5,23,2,11,0,0,0,2,1,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Werkschuit,0193::SB20,8032 TK,1547,1448,1,2,0,0,6,1329,116,0,0,0,0,0,0,1451,208,118,119,163,190,214,122,159,16,52,34,4,3,15,0,23,1,1,1,4,0,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Wieden,0193::SB21,8033 CS,1356,1352,6,0,0,0,5,1245,108,0,0,0,0,0,0,1358,174,115,119,159,134,202,126,187,7,51,42,2,2,16,0,9,2,1,0,1,2,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sionskerk,0193::SB22,8033 BA,1217,891,1,3,0,1,5,805,86,0,0,0,1,0,0,896,124,79,77,115,114,112,90,81,9,24,30,0,0,15,1,16,0,0,1,3,0,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Rivierenhof,0193::SB23,8032 HX,1411,1301,0,1,0,3,5,1207,93,0,0,0,3,0,0,1305,164,139,104,145,155,201,98,135,10,49,49,3,3,15,0,22,0,0,0,9,0,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Het Stroomdal,0193::SB24,8032 CG,1724,1327,0,7,0,0,2,1236,98,2,0,0,2,0,0,1336,170,120,191,180,139,133,106,121,17,38,43,1,6,32,1,19,0,0,1,6,1,1,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum De Terp,0193::SB25,8022 BG,1356,1169,8,5,0,0,3,1173,6,0,0,0,0,0,0,1182,147,85,106,107,118,143,122,159,18,69,32,2,3,23,2,17,0,1,2,9,1,2,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Geb. Muz. Ver. De Bazuin,0193::SB26,8022 RK,1294,867,4,6,0,1,0,828,50,0,0,0,1,0,0,878,99,59,80,116,70,112,107,123,6,30,27,0,2,7,2,19,0,1,0,6,1,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Oosterenk,0193::SB27,8023 DJ,1228,1341,3,3,0,0,5,1230,112,0,0,0,0,0,0,1347,314,110,37,69,153,289,97,185,3,53,6,1,3,2,1,9,0,0,0,5,0,1,3
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Bestevaer,0193::SB28,8023 TP,1216,987,5,1,0,0,7,930,56,0,0,0,0,0,0,993,133,62,109,101,65,158,114,137,6,43,18,3,0,14,0,17,0,0,0,4,2,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportservice Zwolle,0193::SB29,8023 BL,1081,975,0,0,0,2,7,881,89,0,0,0,2,0,0,977,220,78,39,56,98,205,80,129,5,26,12,0,2,0,1,12,1,1,0,7,1,0,2
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportpark HTC,0193::SB30,8034 PC,1006,837,0,2,0,1,0,712,126,0,0,1,0,0,0,838,260,28,43,16,174,87,79,45,50,20,22,0,1,0,1,11,0,0,0,0,0,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Berkumstede,0193::SB31,8024 CS,1581,1344,3,1,0,0,8,1240,100,0,0,0,0,0,0,1348,291,78,82,86,270,165,199,77,18,31,33,0,0,0,1,10,0,0,1,1,1,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Weijenbelt,0193::SB32,8024 BZ,1617,1542,3,1,0,7,2,1418,133,0,0,0,7,0,0,1553,375,89,102,99,299,172,185,95,22,40,32,0,3,0,1,24,0,0,0,2,0,1,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus Wijthmen,0193::SB33,8026 PS,920,682,1,1,0,0,3,613,68,0,0,0,0,0,0,684,124,22,48,40,245,66,35,44,11,14,19,1,0,0,0,13,0,0,0,0,0,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Westenhage,0193::SB34,8042 AD,1638,1285,2,3,0,0,3,1167,120,0,0,0,0,0,0,1290,217,71,126,110,217,130,183,91,27,41,44,2,3,1,1,11,0,1,0,5,0,2,2
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Ridderspoor,0193::SB35,8042 HM,1506,1405,3,6,0,0,2,1299,113,0,0,0,0,0,0,1414,198,88,128,171,235,158,128,126,22,37,50,4,13,2,9,23,4,0,0,1,6,1,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Schatkamer,0193::SB36,8043 VL,1866,1470,2,1,0,0,3,1465,5,0,0,0,0,0,0,1473,393,69,118,103,129,222,145,152,7,34,18,1,5,39,2,19,0,2,2,8,1,0,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum S.I.O.,0193::SB37,8014 AZ,1647,1666,0,0,0,0,8,1522,136,0,0,0,0,0,0,1666,250,122,127,170,217,192,233,185,26,51,46,2,7,6,2,15,2,0,0,9,2,2,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Wingerd,0193::SB38,8014 GM,1723,1465,1,5,0,0,3,1354,114,0,0,0,0,0,0,1471,214,118,107,134,192,217,172,178,25,37,30,1,5,5,0,19,0,0,0,8,1,0,2
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Marshof,0193::SB39,8014 LA,1231,672,0,0,0,0,1,613,58,0,0,0,0,0,0,672,91,60,41,49,87,103,95,89,3,23,14,1,0,0,0,7,0,0,0,6,3,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal in De Marshof,0193::SB40,8014 LA,1306,1323,1,1,0,2,3,1211,113,0,0,0,2,0,0,1327,195,97,123,152,150,177,155,141,8,31,43,1,6,7,2,26,0,1,1,4,3,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Molenkamp,0193::SB41,8015 PM,516,455,0,0,0,0,0,414,41,0,0,0,0,0,0,455,103,19,32,31,89,41,66,38,3,16,15,0,0,1,0,1,0,0,0,0,0,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De IJsselhof,0193::SB42,8015 BX,1401,1565,3,2,0,0,2,1425,143,0,0,0,0,0,0,1570,274,94,143,157,161,231,189,178,15,42,31,0,5,6,2,26,1,1,0,2,5,2,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Windesheim Hogeschool,0193::SB43,8017 CA,1360,1366,0,0,0,0,21,1236,109,0,0,0,0,0,0,1366,221,113,46,82,137,284,141,221,2,46,26,4,1,7,3,18,0,2,0,11,1,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Ark,0193::SB44,8016 AX,1584,1469,2,1,0,0,3,1334,135,0,0,0,0,0,0,1472,267,116,115,125,169,241,167,156,8,23,39,1,5,1,0,26,0,1,0,5,0,1,3
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Koningskerk,0193::SB45,8016 ET,1493,1182,2,3,0,0,2,1083,102,0,0,0,0,0,0,1187,186,94,106,103,153,155,142,126,21,29,34,2,4,1,0,24,0,0,0,1,0,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Ichthus,0193::SB46,8017 AZ,1747,1489,0,2,0,0,1,1367,123,0,0,0,0,0,0,1491,276,105,99,76,219,239,201,160,14,37,26,4,4,1,3,17,1,0,1,5,0,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Kievitsbloem,0193::SB47,8014 XP,1643,1417,5,4,0,0,5,1326,95,0,0,0,0,0,0,1426,208,141,151,172,190,137,120,140,12,46,48,0,4,3,1,33,1,0,0,5,2,1,2
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau IJsselheem locatie Werkeren,0193::SB48,8043 LK,1772,1415,2,5,0,0,0,1290,130,0,0,2,0,2,0,1420,255,108,139,148,153,179,155,151,11,26,54,0,4,13,1,12,1,1,0,3,0,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Krullevaar,0193::SB49,8043 EA,1539,1046,0,3,0,0,2,963,84,0,0,0,0,0,0,1049,204,64,69,127,95,143,119,97,14,25,24,2,2,45,1,8,0,0,1,6,0,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingsruimte BVI,0193::SB50,8015 BX,1854,974,2,1,0,0,1,903,73,0,0,0,0,0,0,977,189,75,91,83,130,134,119,72,1,17,31,0,4,0,1,20,0,0,0,6,0,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Phoenix,0193::SB51,8017 PA,1563,1426,2,5,0,0,1,1360,72,0,0,0,0,0,0,1433,286,123,109,122,161,233,113,156,19,38,36,3,3,3,0,15,2,0,0,2,0,1,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau IJsselbolder,0193::SB52,8016 BE,1445,1200,0,3,0,0,3,1103,97,0,0,0,0,0,0,1203,215,70,84,123,156,197,105,135,12,53,29,0,2,0,2,9,2,0,1,5,0,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Disloc. De Zevensprong,0193::SB53,8043 EA,1635,1383,4,5,0,0,2,1267,123,0,0,0,0,0,0,1392,306,96,77,98,158,182,177,135,15,41,41,0,4,18,3,22,1,2,1,4,1,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stedelijk Museum,0193::SB54,8011 ML,1591,1313,2,2,0,0,14,1245,58,0,0,0,0,0,0,1317,247,85,60,76,108,295,97,196,7,72,14,2,3,1,1,30,2,1,0,14,2,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadskantoor,0193::SB55,8017 JZ,824,1156,2,5,0,0,12,1066,85,0,0,0,0,0,0,1163,203,84,68,62,104,256,104,158,4,40,30,2,2,2,2,17,0,0,2,9,5,1,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Het Zonnehuis,0193::SB56,8043 WB,1498,1359,2,2,0,0,4,1222,137,0,0,0,0,0,0,1363,373,62,98,89,170,172,171,109,26,24,23,2,5,11,3,16,0,0,0,5,0,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Hilal,0193::SB57,8031 VA,1441,655,2,1,0,0,0,618,41,0,1,0,1,0,0,659,55,36,97,80,31,55,77,94,7,30,14,0,0,49,0,13,1,3,1,6,2,1,3
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Geb. IJsvereniging WVF,0193::SB58,8042 GC,1491,978,0,0,0,0,1,913,64,0,0,0,0,0,0,978,166,82,66,80,166,108,139,93,13,30,20,1,2,0,0,9,0,0,0,2,0,0,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal van Het Mozaïek,0193::SB59,8012 XG,1406,1169,0,2,0,0,1,1072,98,0,0,0,0,0,0,1171,180,94,62,105,100,214,115,182,14,56,17,1,2,6,0,16,0,0,1,3,1,0,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Milligers,0193::SB60,8043 ND,1157,1299,1,0,0,0,5,1269,29,0,0,0,3,0,3,1303,322,92,90,112,131,198,103,112,10,26,50,4,5,17,0,20,0,0,1,5,0,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Octopus,0193::SB61,8016 GB,1402,1276,3,1,0,0,2,1180,98,0,0,0,0,0,0,1280,230,104,64,145,152,214,120,126,9,38,39,2,0,7,2,16,3,1,0,2,1,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School De Klokbeker,0193::SB62,8014 BK,1232,991,1,1,0,0,3,913,77,0,0,0,0,0,0,993,181,66,74,84,116,158,121,120,11,22,23,0,0,0,0,11,0,0,0,3,0,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Vlasakkers,0193::SB63,8022 PZ,1269,798,1,2,0,0,3,751,47,0,0,0,0,0,0,801,105,36,158,90,38,111,65,89,5,36,21,3,3,9,2,16,1,1,0,5,3,1,0
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Recreatiezaal Parkzicht,0193::SB64,8023 XT,1226,809,0,2,0,2,3,752,58,0,0,0,2,0,0,813,140,71,88,54,96,92,72,76,13,34,37,1,2,16,1,11,0,0,0,1,1,2,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cultuurhuis Stadshagen,0193::SB65,8043 LT,1550,1548,4,1,0,0,3,1406,144,0,0,0,0,0,0,1553,392,109,96,100,174,232,171,162,14,20,17,1,2,16,2,27,2,1,3,5,0,1,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportpark De Verbinding,0193::SB66,8001 BN,1684,996,2,4,0,0,5,896,101,0,0,0,0,0,0,1002,245,39,93,82,116,129,115,94,15,14,11,1,2,11,3,19,3,0,0,3,0,0,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau NS Station,0193::SB67,8011 CW,0,1066,1,5,0,0,33,981,58,0,0,0,0,0,0,1072,140,47,37,67,98,225,117,227,10,49,8,0,0,8,2,16,0,1,1,10,0,2,1
Zwolle,Zwolle,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mobiel Stembureau,0193::SB68,8017 JZ,0,206,0,0,0,0,1,185,20,0,0,0,0,0,0,206,36,30,15,14,37,23,21,13,3,6,7,1,0,0,0,0,0,0,0,0,0,0,0
