contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sociaal Cultureel Centrum 2,1705::SB18,6852 EE,1620,1571,2,1,0,0,0,1529,45,0,0,0,0,0,0,1574,343,96,233,188,129,253,22,145,2,57,66,1,0,1,1,23,2,2,2,4,0,0,0,1,0,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum Doornenburg,1705::SB20,6686 BS,1205,836,0,0,0,0,1,743,92,0,0,0,0,0,0,836,211,43,94,122,135,113,6,47,3,15,35,1,2,0,0,8,0,0,0,1,0,0,0,0,0,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cultureel centrum de Kinkel 2,1705::SB21,6681 AK,1490,1586,3,2,0,0,6,1425,160,0,0,0,0,0,0,1591,428,61,165,164,257,231,15,158,1,24,43,2,2,3,0,27,0,0,3,1,0,0,0,1,0,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis de Tichel,1705::SB23,6685 BC,1563,1182,1,1,0,0,0,1072,112,0,0,0,0,0,0,1184,280,32,233,181,162,115,3,71,3,17,37,2,3,2,2,29,0,0,0,5,0,0,0,5,0,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum Doornenburg 2,1705::SB25,6686 BS,971,974,0,1,0,0,3,885,87,0,0,0,0,0,0,975,254,53,133,100,156,140,3,48,2,23,38,1,4,0,3,14,0,0,1,0,0,0,0,1,0,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau OBC Bemmel, locatie Essenpas",1705::SB26,6681 CX,1282,1117,3,4,0,0,1,1015,108,0,0,0,0,0,0,1124,373,50,100,84,97,215,16,94,1,32,29,1,3,1,0,17,1,0,0,2,0,0,0,1,0,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Café / Zaal De Klok,1705::SB29,6691 BK,1398,790,5,1,0,0,3,730,63,0,0,0,0,0,0,796,164,42,124,141,111,90,4,51,0,17,22,1,2,1,1,15,0,0,0,1,0,2,1,0,0,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Café / Zaal De Klok 2,1705::SB30,6691 BK,929,1150,10,1,0,0,2,1050,109,0,0,0,0,0,0,1161,323,46,147,181,141,136,3,76,1,23,43,3,3,1,0,19,0,0,0,1,0,0,0,0,2,1,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hof van Breunissen,1705::SB36,6691 CX,1619,1204,4,2,0,0,2,1107,101,0,0,0,0,0,0,1210,263,73,132,184,225,125,11,73,2,32,52,0,6,0,1,18,1,1,0,2,0,1,0,1,1,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Med. Centr. Loovelden,1705::SB40,6852 RL,1905,1783,4,0,0,0,5,1631,151,0,0,0,0,0,0,1787,658,75,179,107,178,289,24,127,1,47,42,2,10,12,1,23,2,0,1,1,1,0,0,1,1,1,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweer Gendt,1705::SB42,6691 BA,1640,1520,1,3,0,0,2,1373,149,0,0,0,0,0,0,1524,428,67,177,223,234,172,9,89,0,41,48,1,2,0,1,20,0,0,0,2,0,3,1,2,0,0,0
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Wapen,1705::SB43,6681 BP,2083,1830,0,0,0,0,5,1677,148,0,0,0,0,0,0,1830,544,98,216,189,232,234,21,152,3,32,73,4,5,1,0,19,1,1,0,0,1,1,1,1,0,0,1
Arnhem,Lingewaard,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Angeren 2,1705::SB44,6687 BP,957,774,3,1,0,0,4,693,81,0,0,0,0,0,0,778,233,29,99,73,147,77,4,46,0,18,27,1,1,0,1,14,0,0,0,2,0,0,0,0,2,0,0
