contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Elzenhof,0512::SB11,,1241,1097,1,0,0,0,3,967,128,0,0,0,0,0,0,1098,400,61,113,61,108,138,59,62,24,14,17,0,4,7,1,26,0,1,0,1,0,0,0,0,0,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis De Bogerd,0512::SB12,,1012,766,1,2,0,0,2,707,60,0,0,0,0,0,0,769,124,66,139,105,60,72,28,52,7,33,42,0,5,13,0,16,0,0,0,0,0,2,0,0,2,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lingewijkgebouw,0512::SB13,,1000,719,0,2,0,0,0,659,63,0,1,0,1,0,0,722,141,32,152,80,81,55,28,42,13,23,29,1,6,17,0,18,0,0,0,0,0,0,1,0,0,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Leger des Heils,0512::SB14,,1299,966,0,4,0,0,2,850,118,0,0,0,0,0,0,970,199,45,132,61,103,72,66,77,24,15,30,0,5,113,0,18,0,0,0,2,1,0,0,0,3,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schoolgebouw C,0512::SB15,,1170,950,1,5,0,0,0,852,104,0,0,0,0,0,0,956,159,51,152,96,103,107,58,70,48,23,18,0,0,53,1,8,0,0,1,1,0,0,1,0,0,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstencentrum Rozenobel,0512::SB16,,1451,1053,4,0,0,0,1,900,156,0,0,0,0,0,0,1057,84,88,161,100,49,70,47,77,9,37,36,1,1,281,1,7,1,0,0,2,1,0,0,0,0,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Schutse,0512::SB17,,1021,787,3,13,0,0,0,710,93,0,0,0,0,0,0,803,100,65,116,68,81,65,44,66,30,22,35,0,1,67,0,9,0,0,0,4,4,0,0,2,8,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schoolgebouw De Kleine Wereld,0512::SB18,,1441,1025,2,3,0,0,0,917,113,0,0,0,0,0,0,1030,172,70,127,101,111,121,68,79,26,30,37,0,1,49,1,23,0,0,0,7,0,1,0,1,0,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schoolgebouw E,0512::SB19,,899,666,1,1,0,0,1,611,56,0,0,0,0,0,0,668,81,46,114,77,40,58,42,39,28,15,15,1,3,88,2,10,0,0,0,4,1,0,0,0,2,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Gasthuis,0512::SB20,,1039,743,4,4,0,0,6,666,79,0,0,0,0,0,0,751,123,58,117,71,90,64,32,47,12,20,26,0,4,64,1,11,0,0,0,1,2,0,0,0,0,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Huize St. Clara,0512::SB21,,1008,734,3,2,0,0,1,680,58,0,0,0,0,0,0,739,86,67,130,72,94,50,25,58,11,22,33,3,0,69,2,6,0,0,1,2,0,1,0,0,2,0
Dordrecht,Gorinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau WonenLerenZorg gebouw,0512::SB22,,1130,902,3,2,0,0,4,804,99,0,0,0,0,0,0,907,114,68,100,111,134,70,53,81,15,21,39,2,4,75,0,9,0,0,0,1,3,0,0,0,2,0
