contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP)
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Donderberg,0957::SB11,,1084,711,0,5,0,0,1,637,78,0,0,0,0,0,0,716,48,25,168,69,10,58,3,61,0,10,38,2,2,200,0,7,0,1,1,3,3,1,1
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'Vincent van Gogh',0957::SB12,,1688,1017,4,6,0,0,1,923,103,0,0,0,0,0,0,1027,96,46,200,156,54,104,7,73,2,31,29,0,0,196,2,12,1,0,0,5,0,1,2
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis 't Sjoolpaad',0957::SB13,,1299,1085,0,2,0,0,3,998,86,0,0,0,0,0,0,1087,213,64,155,120,119,149,5,114,1,52,26,5,13,8,1,32,3,0,0,2,0,3,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum 'Camillus',0957::SB14,,647,411,1,2,0,0,0,369,45,0,0,0,0,0,0,414,68,22,65,55,57,40,5,32,0,15,23,1,3,8,0,15,0,0,0,2,0,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkaccommodatie 'Het Trefpunt',0957::SB15,,1184,715,3,1,0,0,4,635,80,0,0,0,0,0,0,719,46,24,282,81,51,60,1,36,0,18,21,3,2,62,0,18,1,0,0,2,1,5,1
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 't Mozaïek',0957::SB16,,1132,674,1,3,0,0,1,590,87,0,0,0,0,0,0,678,44,25,230,82,35,41,12,40,1,16,28,0,2,99,3,9,0,0,0,5,2,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Café-zaal 'De Ster',0957::SB17,,1286,1312,1,1,0,0,2,1185,127,0,0,0,0,0,0,1314,260,45,252,165,161,131,5,116,0,44,54,0,5,32,0,29,5,1,0,4,1,2,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dependance bs 'Vincent van Gogh',0957::SB18,,1503,863,1,3,0,0,1,789,77,0,0,0,0,0,0,867,128,39,223,122,83,64,5,76,0,28,44,3,7,16,1,19,1,1,0,2,1,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw 'Tegelarijveld',0957::SB19,,1033,672,0,0,0,0,0,602,70,0,0,0,0,0,0,672,38,23,207,120,66,43,5,35,0,23,35,0,1,64,0,7,3,1,0,0,1,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Brikkenhoes,0957::SB20,,1406,915,0,0,0,0,1,834,79,0,0,1,0,1,0,914,197,32,136,104,156,101,7,71,2,20,40,0,3,5,3,35,0,0,3,0,0,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'Leeve',0957::SB21,,858,745,5,5,0,0,2,673,80,0,0,0,0,0,0,755,162,23,175,89,90,58,0,35,0,26,41,1,2,4,4,33,0,0,0,2,0,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis 'De Duup',0957::SB22,,780,569,3,0,0,3,1,513,61,0,0,0,3,0,0,575,124,15,139,59,75,39,2,30,0,23,21,2,7,3,0,24,3,0,0,2,0,0,1
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkaccommodatie 'De Vlonder',0957::SB23,,1600,1109,4,3,0,0,3,1006,107,0,0,0,0,0,0,1116,141,56,269,169,102,115,5,85,0,31,53,0,0,30,1,43,2,0,0,1,0,4,2
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkaccommodatie 'Herteheym',0957::SB24,,1423,1249,2,0,0,2,2,1156,95,0,0,0,2,0,0,1253,367,46,124,115,174,185,12,83,1,43,55,1,3,1,3,29,0,0,2,4,0,1,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Café-zaal 'De Schuur',0957::SB25,,1431,1234,2,0,0,0,0,1116,120,0,0,0,0,0,0,1236,395,51,152,97,174,144,5,86,2,41,44,1,3,3,0,32,0,1,1,1,1,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'Hubertus',0957::SB26,,1292,1111,2,1,0,2,5,1005,106,0,0,0,2,0,0,1116,265,56,161,98,160,134,6,79,1,28,45,0,6,29,1,35,4,1,1,1,0,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum 'St. Jan Baptist',0957::SB27,,1227,732,2,2,0,0,5,661,70,0,0,0,0,0,0,736,112,24,171,107,98,56,5,39,0,39,55,2,4,2,2,14,0,0,1,0,0,1,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kinderdagopvang 'Kiekeboe',0957::SB28,,1462,1131,2,1,0,3,1,1031,105,0,0,0,3,0,0,1137,144,57,299,178,122,105,14,78,1,40,47,1,4,3,0,23,1,1,8,3,1,1,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis 'De Robijn',0957::SB29,,1080,1165,0,4,0,2,3,1059,105,0,0,2,0,0,0,1167,187,51,271,184,158,139,7,59,0,12,54,2,7,3,0,25,0,2,0,2,1,0,1
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Restaurant 'Maaszicht',0957::SB30,,232,204,0,0,0,0,3,182,19,0,0,0,0,0,0,204,56,4,15,18,43,27,3,16,0,3,8,0,2,0,1,6,0,0,2,0,0,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis 'De Kamp',0957::SB31,,776,653,1,1,0,0,1,600,54,0,0,0,0,0,0,655,128,20,120,87,97,58,3,49,1,24,30,1,3,1,0,26,0,0,0,2,0,3,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Eetcafé 'De Mert',0957::SB32,,1269,837,2,2,0,8,3,767,79,0,0,0,8,0,0,849,152,30,161,110,153,89,3,41,0,25,35,1,7,2,3,18,0,1,2,1,0,2,1
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Eetcafé 'Aod Maerum',0957::SB33,,1352,759,0,2,0,0,0,699,62,0,0,0,0,0,0,761,148,26,146,100,130,76,2,42,2,20,38,3,4,4,0,16,0,0,0,0,0,1,1
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zalencentrum 'De Donderie',0957::SB34,,735,750,2,2,0,0,2,684,68,0,0,0,0,0,0,754,92,28,163,90,71,61,8,78,2,28,44,3,6,59,3,5,0,1,1,4,3,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 'Neel',0957::SB35,,678,559,1,0,0,0,0,504,56,0,0,0,0,0,0,560,184,27,41,21,106,93,5,33,1,14,12,0,0,8,0,11,0,0,0,1,1,1,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum 'Het Jeugdgebouw',0957::SB36,,508,386,2,0,0,0,3,353,32,0,0,0,0,0,0,388,59,16,73,43,42,51,4,33,0,18,23,0,2,2,2,15,1,0,1,1,0,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportcentrum Swalmen,0957::SB37,,763,444,1,0,0,3,1,400,47,0,0,0,3,0,0,448,115,9,84,44,67,53,1,17,0,13,19,0,2,1,0,17,2,0,0,0,0,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadskantoor,0957::SB38,,855,487,1,1,0,0,14,433,42,0,0,0,0,0,0,489,109,10,120,47,67,32,5,40,0,10,23,1,0,4,0,18,0,0,0,1,0,0,0
Maastricht,Roermond,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mobiel stembureau,0957::SB39,,5,521,0,1,0,0,4,478,40,0,0,0,0,0,0,522,102,25,60,38,77,85,4,65,0,27,15,1,1,5,0,14,0,0,0,2,0,0,0
