contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Emmausschool,0202::SB14,6815 GT,1258,1024,0,2,0,0,1,930,95,0,0,0,0,0,0,1026,219,96,46,77,83,200,46,152,2,50,28,0,1,0,1,19,0,0,0,2,0,0,0,0,1,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rode Kruisgebouw,0202::SB15,6815 CD,1320,1347,1,1,0,4,5,1234,114,0,0,0,4,0,0,1353,284,106,92,121,131,234,32,218,3,72,23,0,3,3,2,16,0,1,0,4,0,1,0,0,0,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau ROC Rijn IJssel  (Vaksch Wageningen),0202::SB16,6814 BS,1403,1212,1,4,6,0,8,1078,125,0,0,6,0,0,0,1211,259,98,47,67,93,288,24,217,1,86,10,1,1,0,3,13,1,1,0,1,1,0,0,0,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jan Ligthartschool (dependance),0202::SB18,6821 CJ,1609,1296,1,2,0,0,8,1196,95,0,0,0,0,0,0,1299,208,81,43,82,52,339,28,302,1,107,10,2,2,10,0,17,3,0,1,4,1,2,1,0,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Nieuwe Hommel,0202::SB19,6821 CE,1737,1262,0,7,0,1,7,1185,78,0,0,0,1,0,0,1270,178,42,45,117,39,272,20,321,2,121,13,1,5,51,2,13,1,3,2,6,4,0,1,1,0,0,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC Klarendal,0202::SB21,6821 ET,1461,1324,0,5,0,0,4,1219,106,0,0,0,0,0,0,1329,128,62,186,148,36,200,16,236,1,123,21,2,3,127,1,15,0,0,3,5,5,1,1,1,0,0,3
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Productiehuis Plaatsmaken,0202::SB22,6822 GC,2111,1300,1,5,0,0,3,1201,102,0,0,0,0,0,0,1306,96,61,147,165,35,172,26,288,4,154,12,0,2,93,1,18,0,1,0,14,10,0,1,0,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dansschool YA Salsa,0202::SB24,6822 ET,2214,1118,3,6,0,1,16,1020,92,0,0,0,1,0,0,1128,127,49,132,118,25,196,16,255,0,98,12,5,2,66,0,8,0,0,0,5,1,0,1,1,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau ROC Rijn IJssel (Techniek & ICT),0202::SB25,6824 BG,1346,1225,1,2,0,0,2,1119,107,0,0,0,0,0,0,1228,255,90,55,74,74,275,41,221,3,77,15,0,2,9,1,20,2,0,0,5,2,3,1,0,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jozef Sartoschool,0202::SB26,6824 EG,1395,993,1,1,0,0,0,916,79,0,0,0,0,0,0,995,186,59,119,92,46,205,11,168,7,47,8,1,2,10,0,20,1,0,0,5,6,0,0,0,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Drie Gasthuizen,0202::SB27,6824 KK,1818,1575,1,5,0,1,2,1427,153,0,0,0,1,0,0,1582,398,140,69,70,144,396,34,204,1,67,16,1,1,5,0,20,0,1,0,6,1,0,0,1,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Opstandingskerk (hoofdingang),0202::SB29,6824 KL,1363,1252,3,2,0,0,0,1161,95,0,0,1,0,1,0,1256,184,90,144,120,81,241,20,214,2,81,30,2,4,14,0,14,0,0,0,4,4,0,0,0,0,0,3
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Vlindertuin,0202::SB30,6823 DL,1966,1247,1,1,0,3,2,1163,87,0,0,0,3,0,0,1252,133,91,298,155,60,140,30,165,5,80,38,0,7,20,0,11,1,0,0,7,2,0,1,1,0,1,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC De Wetering,0202::SB32,6823 JC,2568,1550,3,5,2,5,1,1456,108,0,0,0,7,0,0,1565,130,89,403,250,71,136,32,208,5,90,63,1,0,19,1,23,3,0,2,6,7,0,2,0,5,1,3
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Paasberg,0202::SB34,6824 PJ,1457,1307,1,2,0,0,2,1299,9,0,0,0,0,0,0,1310,301,103,78,74,115,309,26,201,4,47,23,1,2,0,4,11,0,0,0,2,2,2,0,1,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Vreedenhoff,0202::SB35,6824 LV,1092,800,3,4,0,0,2,737,68,0,0,0,0,0,0,807,167,63,56,60,129,112,29,94,7,48,20,0,0,2,0,7,1,0,0,1,3,0,0,0,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dr. W. Dreesschool,0202::SB37,6825 JA,2433,1751,1,8,0,0,4,1644,113,1,0,0,1,0,0,1761,269,114,299,202,181,208,41,138,2,74,67,3,8,99,4,25,2,0,2,6,2,1,0,2,2,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine AV & AC Eendracht,0202::SB38,6825 EX,1522,1034,6,3,0,0,1,979,63,0,0,0,0,0,0,1043,170,82,208,124,83,108,22,89,0,40,38,0,4,40,1,11,0,0,0,7,5,1,0,1,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine HAN,0202::SB39,6826 CC,486,788,1,0,0,4,17,705,71,0,0,0,4,0,0,793,194,42,50,38,96,161,15,93,5,29,16,3,6,7,1,25,0,0,1,5,0,0,0,1,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dans- en Muziekschool El Ele,0202::SB42,6826 TJ,1411,666,1,0,0,0,0,587,80,0,0,0,0,0,0,667,57,40,130,90,47,71,7,56,2,26,22,0,0,100,0,6,2,1,0,6,1,1,0,1,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC Presikhaven,0202::SB43,6826 HA,2112,1221,4,11,0,0,4,1127,105,0,0,0,0,0,0,1236,136,56,145,133,96,136,26,147,1,31,45,4,1,226,1,19,0,2,2,8,1,2,0,1,1,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC Presikhaven,0202::SB45,6826 HA,1258,1154,2,8,0,0,4,1062,98,0,0,0,0,0,0,1164,122,72,148,118,70,139,39,135,3,39,24,0,4,214,1,14,0,0,3,4,2,1,0,1,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Waalstaete,0202::SB47,6826 BR,1657,1200,3,7,0,0,5,1103,102,0,0,0,0,0,0,1210,106,83,183,165,90,109,21,126,3,44,41,1,1,193,0,20,0,1,0,8,2,0,0,1,0,0,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Symfonie,0202::SB49,6828 RM,1600,1228,3,11,2,0,6,1134,97,0,0,5,0,3,0,1237,94,68,170,123,37,136,27,163,1,60,19,0,6,296,5,7,0,0,0,3,8,0,0,2,2,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hugo de Grootschool,0202::SB50,6828 TT,1190,837,0,2,0,0,2,767,71,0,1,0,1,0,0,840,83,52,127,88,36,139,14,148,4,57,14,2,0,50,0,10,0,1,0,8,1,1,1,0,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Sterrenkring,0202::SB51,6828 EW,1785,1105,1,1,0,0,6,1016,85,0,0,0,0,0,0,1107,153,77,41,91,23,270,17,243,3,124,6,3,5,9,2,22,0,0,0,9,2,1,1,1,0,0,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Evangelisch Lutherse Gemeente Arnhem,0202::SB52,6828 AS,1281,827,1,4,0,0,4,785,43,0,0,0,0,0,0,832,126,38,77,98,31,141,20,162,5,72,8,0,2,13,3,18,1,0,1,7,2,0,0,1,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurtcentrum De Lommerd,0202::SB53,6828 DC,2156,1889,5,8,0,5,13,1794,100,0,0,0,5,0,0,1907,232,113,89,144,55,400,26,510,3,224,13,0,1,13,1,31,4,1,0,18,4,1,1,1,2,0,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadskantoor Gemeente Arnhem,0202::SB55,6828 HZ,2079,718,2,0,0,0,9,666,45,0,0,0,0,0,0,720,99,49,72,78,44,107,15,137,3,51,7,0,0,18,3,17,3,0,0,5,5,2,0,0,0,0,3
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC De Spil,0202::SB58,6841 GD,1312,970,2,4,0,1,6,903,68,0,0,0,1,0,0,977,86,53,120,153,49,126,39,157,1,61,21,1,2,82,0,9,2,0,0,3,2,0,1,2,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine v.v. MASV,0202::SB59,6841 EE,1621,918,0,6,2,0,2,852,72,0,0,0,2,0,0,926,156,69,125,88,62,123,12,105,1,29,16,0,4,94,1,17,0,0,0,8,5,1,0,1,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC De Malburcht (Margarethaschool),0202::SB60,6833 CE,2413,1573,3,13,0,0,2,1438,149,0,0,0,0,0,0,1589,165,90,366,216,43,189,37,186,4,69,30,2,5,105,3,39,0,0,0,10,11,2,0,1,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Eilandstaete,0202::SB62,6833 LR,1988,1188,4,4,0,0,5,1086,105,0,0,0,0,0,0,1196,212,80,209,112,77,160,30,136,2,49,19,0,3,76,0,14,0,0,0,2,6,0,0,0,0,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Mozaiek,0202::SB64,6834 CZ,2294,1340,8,26,0,1,0,1251,124,0,0,0,1,0,0,1375,133,108,234,213,75,127,28,165,2,46,36,2,7,138,0,8,1,0,2,5,5,2,0,0,3,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Mozaiek,0202::SB65,6832 HG,1912,1078,7,7,0,1,0,955,138,0,0,0,1,0,0,1093,74,77,268,152,39,83,12,108,2,18,21,2,1,204,1,11,0,1,0,1,0,0,0,0,2,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Malburgstaete,0202::SB67,6832 AT,2047,1443,3,10,0,0,1,1332,124,0,1,0,1,0,0,1457,140,110,292,177,84,127,49,157,0,50,56,0,5,149,1,13,2,2,0,11,4,3,0,1,7,1,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Piramide,0202::SB70,6835 HZ,2044,1455,1,5,4,0,1,1304,152,0,0,4,0,0,0,1457,299,129,191,115,119,198,59,152,7,41,48,0,2,50,2,29,0,1,0,3,5,1,1,2,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dr. Aletta Jacobsschool,0202::SB71,6835 CD,1909,1653,7,8,1,0,3,1516,150,0,0,0,1,0,0,1669,208,118,231,219,136,213,65,178,7,69,54,0,3,102,2,29,1,3,1,7,2,2,0,2,0,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jongerencentrum De Madser,0202::SB74,6831 EJ,2551,1620,3,14,1,0,4,1517,119,0,0,0,3,2,0,1640,181,76,374,271,105,150,40,159,6,70,73,2,2,50,1,30,1,1,1,7,13,2,0,2,3,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Ons Gebouw Elden,0202::SB76,6842 BD,1904,1547,0,1,0,0,5,1423,119,0,0,1,0,1,0,1547,396,93,209,160,184,223,37,118,2,43,45,2,5,0,2,22,2,0,0,2,0,0,0,0,2,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Blinkertschool,0202::SB77,6843 JM,1600,1107,0,8,0,0,4,1011,101,0,1,0,1,0,0,1116,161,81,146,157,94,165,37,155,3,41,38,0,2,1,1,15,0,1,0,5,0,1,1,1,1,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Elderveld,0202::SB78,6843 JM,1280,1207,1,2,0,0,0,1105,105,0,0,0,0,0,0,1210,192,91,150,145,133,170,41,149,4,39,54,1,5,3,1,17,0,2,0,5,2,2,0,1,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau SWOA De Gaanderij,0202::SB79,6843 AN,1396,1020,2,6,0,0,0,946,82,0,0,0,0,0,0,1028,111,51,229,146,73,93,28,125,6,24,64,1,3,15,5,26,0,1,1,7,6,1,0,1,2,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wooncentrum Jan Hovingflat,0202::SB80,6843 GW,1418,1071,2,3,0,0,2,985,91,0,2,0,2,0,0,1078,153,77,166,158,105,130,40,93,8,40,53,3,8,9,1,19,0,1,0,2,1,1,0,0,3,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kerkelijk Centrum De Kandelaar,0202::SB81,6843 LP,1417,1065,0,5,0,2,2,995,76,0,1,0,3,0,0,1073,163,85,165,134,104,121,45,90,5,42,56,4,4,11,2,22,2,0,0,5,1,0,0,0,2,0,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School De Laar-West,0202::SB83,6844 GA,1690,619,0,2,0,0,0,575,46,0,0,0,0,0,0,621,111,22,92,75,50,100,23,79,0,23,17,1,1,6,2,12,0,0,0,1,2,0,1,1,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School De Laar-West,0202::SB84,6844 GA,1527,1214,2,1,6,0,3,1105,115,0,0,0,6,0,0,1223,203,73,197,183,104,154,29,120,5,51,44,1,1,11,2,22,0,0,0,7,2,2,3,0,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sport&Ontmoetingscentr De Laar-West,0202::SB85,6844 GA,1407,1527,4,2,2,4,2,1415,122,0,0,0,6,0,0,1539,276,109,299,197,113,167,48,122,3,53,50,0,4,33,3,27,0,2,1,6,10,0,0,1,1,0,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School Het Startblok,0202::SB87,6845 JE,1704,1575,1,5,0,0,1,1446,134,0,0,0,0,0,0,1581,257,110,245,219,116,224,26,173,5,63,57,1,4,16,7,31,1,0,1,8,4,3,1,0,3,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Boerderij De Kroon,0202::SB88,6845 AC,1570,1302,1,3,0,0,2,1200,101,0,0,3,0,0,0,1303,215,77,211,197,110,167,33,139,2,58,45,2,6,6,1,13,0,1,1,8,3,0,0,0,3,0,4
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Toermalijn,0202::SB89,6845 JE,1496,684,0,1,0,1,1,638,47,0,0,0,1,0,0,686,93,32,99,123,53,103,22,77,0,25,27,2,4,7,5,5,2,0,0,2,1,1,0,1,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapsruimte Rijkershof,0202::SB90,6836 HA,1940,1160,5,4,0,3,2,1082,88,0,0,0,3,0,0,1172,184,87,201,175,83,141,24,95,2,39,55,1,2,26,2,26,1,0,0,1,10,2,0,2,0,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportcentrum Rijkerswoerd,0202::SB91,6836 BK,1636,1432,0,2,0,2,4,1298,134,0,0,0,2,0,0,1436,324,68,196,155,125,200,41,150,3,55,39,2,5,34,2,26,0,0,0,6,0,1,0,0,0,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Activiteitencentrum Rijkerswoerd (Siza),0202::SB92,6836 KS,2158,1570,2,3,0,9,2,1417,147,0,0,9,0,0,0,1566,351,97,211,142,122,261,34,167,1,50,39,1,13,39,0,27,1,0,0,8,3,0,0,2,0,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Activiteitencentrum Rijkerswoerd (Siza),0202::SB93,6838 KS,2064,1579,0,0,10,0,0,1400,169,0,0,10,0,0,0,1569,345,106,198,134,138,272,40,146,1,56,36,4,5,41,0,37,1,1,0,6,4,2,0,2,2,0,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Evangelische Basisschool De Rank/Cosmicus,0202::SB94,6836 GA,1105,889,1,7,0,3,0,837,63,0,0,0,3,0,0,900,157,63,137,119,51,128,22,81,1,31,47,2,5,21,1,12,1,0,1,2,1,3,0,0,3,0,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School De Salamander,0202::SB96,6846 HR,1999,1951,1,1,0,1,1,1750,203,0,0,0,1,0,0,1954,633,98,141,138,152,357,62,188,5,73,21,3,5,24,2,36,2,1,1,3,3,1,0,0,1,1,0
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC De Omnibus,0202::SB97,6846 XA,2328,1852,0,8,0,0,9,1641,209,0,0,1,0,1,0,1859,445,91,199,145,129,359,55,217,8,53,27,1,12,62,5,24,0,0,1,11,1,1,1,2,2,0,1
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Buitenplaats (Siza),0202::SB98,6846 DX,2363,1420,1,1,0,0,11,1267,144,0,0,0,0,0,0,1422,427,83,123,104,123,281,30,133,0,43,20,3,9,13,0,17,0,0,0,7,1,0,1,0,0,0,2
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Station, ontvangsthal Arnhem CS",0202::SB105,,0,2280,4,4,0,23,48,2148,115,0,0,0,23,0,0,2311,288,82,100,152,99,531,54,615,5,187,29,1,5,37,6,44,2,5,1,23,6,2,0,0,2,0,4
Arnhem,Arnhem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ziekenhuis Rijnstate (hal),0202::SB106,6815 AD,0,670,0,0,0,0,22,571,79,0,2,0,2,0,0,672,119,45,72,79,49,123,8,89,1,26,11,1,1,30,2,6,0,0,0,1,0,0,0,1,0,0,6
