contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),JEZUS LEEFT,StemNL
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Speeltuinvereniging Kindervreugd,0484::SB34,,1161,927,3,2,0,0,0,875,57,0,0,0,0,0,0,932,91,43,268,108,78,71,35,78,13,48,42,0,7,14,2,22,0,0,0,6,0,0,0,1,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool An Noer,0484::SB35,,1656,1144,3,6,0,1,5,1007,142,0,0,0,1,0,0,1154,251,73,106,100,96,147,42,121,16,30,31,1,2,86,5,28,1,2,0,1,2,1,0,2,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Westerhove,0484::SB36,,1637,1141,8,2,0,0,0,1062,89,0,0,0,0,0,0,1151,203,60,157,117,160,113,72,75,57,32,38,2,2,7,2,31,2,0,1,3,1,1,0,5,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonboulevard daVinci,0484::SB37,,1181,1242,2,2,0,0,2,1142,102,0,0,0,0,0,0,1246,328,69,128,81,185,171,66,91,10,27,34,0,6,13,2,22,0,0,0,5,2,2,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Meridiaan,0484::SB38,,1564,1181,0,0,0,0,0,1056,125,0,0,0,0,0,0,1181,345,66,89,53,139,189,63,105,9,34,26,0,11,20,1,22,1,0,1,4,1,0,0,2,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zwembad Aquarijn,0484::SB39,,1218,915,1,6,0,0,2,836,84,0,0,0,0,0,0,922,166,55,139,80,117,114,33,73,5,39,37,4,8,7,0,26,0,0,0,9,2,0,1,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Spinnewiel,0484::SB40,,1059,860,1,1,0,3,0,790,69,0,0,3,0,0,0,859,223,55,107,51,96,107,19,99,10,18,22,1,1,24,0,18,1,0,0,4,1,1,0,2,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Vianova,0484::SB41,,1335,819,0,1,0,0,3,732,85,0,0,0,0,0,0,820,329,23,61,20,85,128,35,58,12,20,14,4,3,5,0,18,0,0,0,2,2,0,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hervormd Centrum De Regenboog,0484::SB42,,1796,1544,4,2,0,0,5,1389,156,0,0,0,0,0,0,1550,462,60,109,51,333,142,105,57,108,32,31,2,7,3,4,28,0,0,0,4,0,1,4,1,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Protestantse Gemeente De Korenaar,0484::SB43,,1364,1190,2,2,0,0,2,1062,130,0,0,0,0,0,0,1194,348,54,125,29,264,131,72,43,58,11,14,4,5,1,2,23,0,0,0,4,1,0,0,1,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Tweeklank,0484::SB44,,1385,1452,1,3,1,0,1,1345,111,0,0,0,1,0,0,1457,414,75,207,109,214,165,34,99,4,33,53,0,10,4,4,22,1,1,0,1,0,2,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportzaal De Cirkel,0484::SB45,,1301,770,3,1,0,0,0,713,61,0,0,0,0,0,0,774,222,37,82,67,104,100,12,65,1,20,36,0,4,0,1,17,0,1,0,1,0,0,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool St. Michaëlschool,0484::SB46,,1313,1131,1,3,0,1,0,1020,116,0,0,0,1,0,0,1136,335,42,134,70,162,154,57,75,22,26,25,2,6,2,0,17,1,0,0,0,0,1,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Anker,0484::SB47,,1469,1256,4,2,0,1,3,1152,108,0,0,0,1,0,0,1263,288,61,190,126,156,161,21,96,8,37,48,7,6,9,2,27,0,1,3,8,0,1,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rhijndael,0484::SB48,,1720,1521,0,5,0,4,0,1368,162,0,0,0,4,0,0,1530,383,82,182,105,278,165,37,116,23,40,49,2,11,5,2,30,0,1,1,5,3,1,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Rijnschans,0484::SB49,,1581,1217,5,1,0,0,0,1121,102,0,0,0,0,0,0,1223,336,45,159,102,186,125,21,79,15,30,56,2,4,5,5,42,1,1,0,3,0,0,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Arnoldus van Os,0484::SB50,,1368,1291,0,0,0,0,1,1174,116,0,0,0,0,0,0,1291,287,39,172,64,137,92,98,56,237,40,40,0,1,2,1,19,0,1,1,3,0,0,0,0,1
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School met de Bijbel,0484::SB51,,1356,1075,1,2,0,2,1,947,132,0,0,0,2,0,0,1080,182,35,87,22,132,65,98,54,325,24,24,0,2,2,4,13,1,0,1,3,1,0,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zalencentrum De Loods,0484::SB52,,1681,1544,4,5,0,0,2,1438,114,0,0,0,1,0,0,1554,409,59,179,83,266,161,62,99,52,56,45,3,8,18,1,31,0,0,1,8,0,0,1,1,1
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Floravita,0484::SB53,,1805,1490,2,5,0,1,9,1339,148,0,0,1,0,0,0,1496,487,34,162,61,234,150,90,82,70,47,27,1,6,7,1,26,1,0,1,1,1,0,0,1,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ons Jeugdhuis,0484::SB54,,1437,1020,3,3,0,0,2,954,73,0,3,0,3,0,0,1029,271,34,155,78,135,108,50,79,16,23,20,2,2,25,3,17,1,0,0,1,0,0,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Plataan,0484::SB55,,1784,1614,0,9,0,0,1,1455,167,0,0,0,0,0,0,1623,348,61,192,78,226,156,84,162,132,31,31,0,5,68,4,30,1,1,0,3,0,0,0,1,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Stek,0484::SB56,,1568,1388,5,1,0,2,2,1278,116,0,0,0,2,0,0,1396,304,58,173,73,216,123,82,137,58,24,42,1,6,52,1,31,0,1,1,4,1,0,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Akker,0484::SB57,,912,674,1,0,0,0,0,627,48,0,0,0,0,0,0,675,208,29,79,26,108,79,21,48,13,19,10,1,6,2,0,22,0,0,0,1,0,0,0,2,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymnastieklokaal de Biezen,0484::SB58,,977,982,0,1,0,3,1,889,96,0,0,0,3,0,0,986,376,19,76,30,135,147,45,49,31,27,12,2,2,2,1,24,1,0,0,0,0,0,2,1,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Midgetgolfvereniging De Trekvogels,0484::SB59,,1405,1138,2,2,0,0,4,1023,116,0,1,0,1,0,0,1143,347,28,129,63,168,91,64,77,67,25,36,3,5,6,0,26,0,0,0,1,0,2,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Samen Op Weg,0484::SB60,,1076,605,3,0,0,0,1,607,0,0,0,0,0,0,0,608,107,29,95,55,81,65,16,49,6,30,20,0,4,12,1,24,1,0,1,5,1,0,0,3,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Vroonhoeve,0484::SB61,,1297,910,0,1,0,1,0,816,96,0,0,0,1,0,0,912,385,34,60,23,88,134,23,65,10,16,17,1,7,13,0,29,0,0,0,2,2,1,0,0,0
Leiden,Alphen aan den Rijn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stembureau NS-station,0484::SB62,,947,1059,3,1,0,0,0,986,77,0,0,0,0,0,0,1063,249,57,79,60,107,189,40,146,6,47,25,0,8,13,4,11,2,2,1,11,2,0,0,0,0
