contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis De Gearsit, Broek",1940::SB19,8512 AB,177,136,0,0,0,0,0,125,11,0,0,0,0,0,0,136,44,11,9,5,32,12,6,7,2,5,1,0,0,0,0,2,0,0,0,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis De Hichte, Ouwsterhaule",1940::SB20,8513 CM,534,428,1,1,0,0,5,399,26,0,0,0,0,0,0,430,79,33,44,43,93,39,19,25,4,16,11,2,8,0,2,5,2,1,0,0,2,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau OBS De Brêge, Scharsterbrug",1940::SB21,8517 HZ,612,493,0,0,0,0,0,455,38,0,0,0,0,0,0,493,124,32,49,39,113,43,15,30,5,5,16,3,6,0,0,6,0,1,0,3,0,3
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau De Klokkenstoel, Goingarijp",1940::SB22,8511 AE,213,200,0,0,0,0,2,181,17,0,0,0,0,0,0,200,57,27,15,10,25,31,3,20,0,5,4,0,0,0,1,0,0,0,0,2,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis De Buorkerij, Terherne",1940::SB23,8493 LC,633,543,0,0,0,0,8,491,44,0,0,0,0,0,0,543,166,46,53,48,68,55,7,54,1,14,14,0,2,0,0,13,0,1,0,1,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau MAC Het Baken, Lemmer",1940::SB24,8531 WM,1071,864,1,2,0,0,3,861,3,0,0,0,0,0,0,867,182,101,118,98,133,64,25,40,9,18,33,2,3,0,3,28,1,0,1,4,0,1
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau De Zandbanken, Lemmer",1940::SB25,8531 LX,1014,931,1,3,0,0,2,839,94,0,0,0,0,0,0,935,220,55,129,142,147,66,16,45,7,13,30,1,3,15,0,34,4,1,0,2,0,1
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Buurthuis Sterrehuis, Lemmer",1940::SB26,8531 MV,1083,1320,1,2,0,3,4,1197,125,0,0,0,3,0,0,1326,361,78,149,115,227,143,23,77,6,29,57,3,3,5,2,36,0,0,6,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau SCC De Hege Fonnen, Lemmer",1940::SB27,8531 MV,1093,908,0,2,0,0,3,797,110,0,0,0,0,0,0,910,331,55,67,47,169,116,12,47,1,17,22,1,1,1,0,17,1,1,2,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Zorgcentrum Suderigge, Lemmer",1940::SB28,8531 EL,1059,713,1,1,0,0,3,646,66,0,0,0,0,0,0,715,107,46,104,101,172,45,20,35,11,13,35,2,1,0,0,13,1,1,3,3,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Kantine K.V. Lemmer, Lemmer",1940::SB29,8531 AH,1215,898,1,0,0,0,2,817,80,0,0,0,0,0,0,899,115,80,183,149,112,43,22,65,8,22,37,0,3,19,8,27,1,0,0,3,0,1
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Baptistengemeente, Lemmer",1940::SB30,8531 NZ,1378,959,2,1,0,0,13,842,107,0,0,0,0,0,0,962,332,50,121,52,132,95,27,45,13,33,30,1,2,0,2,17,0,0,3,2,1,1
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Café Rest Tjeukemeer, Oosterzee",1940::SB31,8536 TS,826,661,5,0,0,0,4,601,61,0,0,0,0,0,0,666,116,44,124,85,121,39,20,42,14,9,15,5,2,1,3,14,1,0,1,4,0,1
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau SCC De Pomp, Bantega",1940::SB32,8538 RB,501,423,0,1,0,0,3,389,32,0,0,0,0,0,0,424,78,17,55,34,110,36,12,18,10,18,22,1,3,0,0,9,0,0,0,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis De Brêge, Echtenerbrug",1940::SB33,8539 SH,1102,921,1,3,0,0,4,838,83,0,0,0,0,0,0,925,200,53,96,93,209,82,45,56,15,21,22,1,2,0,3,16,0,1,1,4,0,1
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Servicepunt DFM, Balk",1940::SB34,8561 BC,1171,1047,2,1,0,0,6,963,81,0,0,0,0,0,0,1050,244,68,87,76,261,125,48,64,4,21,19,3,3,1,2,17,4,0,0,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Zorgcentrum Talma Hiem, Balk",1940::SB35,8561 DD,896,755,1,3,0,1,0,704,56,0,0,0,1,0,0,760,128,48,53,59,271,57,23,59,7,15,25,0,1,0,1,6,0,0,1,0,0,1
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Zalencentrum De Treemter, Balk",1940::SB36,8561 BK,993,750,3,6,0,0,1,707,51,0,0,0,0,0,0,759,110,50,91,98,193,80,18,44,4,19,19,0,7,0,3,10,1,0,0,3,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Dorpshuis Irene, Wijckel",1940::SB37,8563 AJ,519,444,1,2,0,0,1,413,33,0,0,0,0,0,0,447,82,20,32,38,156,31,19,22,4,13,13,1,4,0,1,4,0,0,1,3,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Doarpshûs De Bining, Sondel",1940::SB38,8565 GD,309,267,1,0,0,0,2,239,27,0,0,0,0,0,0,268,66,6,23,11,88,22,13,11,13,3,3,1,4,0,0,3,0,0,0,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Doarpshûs Nijemardum, Nijemirdum",1940::SB39,8566 JH,432,377,1,1,0,0,4,340,35,0,0,0,0,0,0,379,63,21,25,26,124,36,14,22,16,10,9,0,1,0,1,5,3,1,0,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau MFC It Klif, Oudemirdum",1940::SB40,8567 JN,1057,886,0,1,0,0,4,793,90,0,0,0,0,0,0,887,171,24,109,62,228,56,33,41,89,35,15,0,6,0,2,11,0,0,0,4,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau MFC De Gearte, Bakhuizen",1940::SB41,8574 SZ,1089,846,2,0,0,1,0,755,94,0,0,0,1,0,0,849,136,42,122,100,220,56,15,55,14,23,24,4,4,0,0,25,1,2,1,1,0,1
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau MFC De Skeakel, Oudega",1940::SB42,8582 KX,247,207,0,0,0,0,0,193,14,0,0,0,0,0,0,207,37,5,25,10,86,13,7,10,2,4,6,0,1,0,1,0,0,0,0,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Doarpshûs Us Nije Gea, Elahuizen",1940::SB43,8581 KE,276,249,0,0,0,0,4,224,21,0,0,0,0,0,0,249,79,12,17,19,53,23,13,17,2,8,2,0,2,0,0,1,1,0,0,0,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Ons Gebouw, Harich",1940::SB44,8571 RH,468,417,1,0,0,0,3,376,39,0,0,0,0,0,0,418,99,39,17,16,139,34,10,25,10,14,5,2,0,0,3,3,0,0,0,1,0,0
Leeuwarden,De Fryske Marren,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau SCC De Poarte, Sloten",1940::SB45,8556 AA,582,486,1,0,0,0,1,446,40,0,0,0,0,0,0,487,111,23,65,37,111,34,33,34,5,19,9,0,1,0,1,3,0,0,0,0,0,0
