contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Veldkei,0106::SB14,9407 AM,1418,1124,1,4,0,2,3,1054,74,0,0,0,2,0,0,1131,114,75,152,214,87,130,95,126,8,48,29,3,9,0,5,14,1,5,0,6,0,3
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Markehuus,0106::SB15,9407 EA,1401,1356,2,0,0,0,2,1257,99,0,0,0,0,0,0,1358,172,116,189,188,121,121,149,140,18,38,41,1,6,5,3,33,0,0,0,13,0,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau CBS de Scharmhof,0106::SB16,9407 EA,1440,913,0,1,1,16,1,861,69,0,0,0,17,0,0,931,118,75,98,122,109,100,106,100,8,14,28,3,0,1,0,27,0,0,2,0,0,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Voorhof,0106::SB17,9403 PA,1196,1194,0,2,0,0,5,1111,80,0,0,0,0,0,0,1196,185,93,95,115,148,162,200,81,10,21,43,1,9,0,5,21,3,0,0,1,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Heksenketel,0106::SB18,9403 WD,1199,960,4,1,0,2,3,901,65,0,2,0,4,0,0,969,168,80,83,121,96,170,79,81,5,29,10,2,6,3,3,18,0,0,0,4,0,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Dissel,0106::SB19,9403 LR,1206,2046,1,4,0,2,5,1870,179,0,0,0,3,0,1,2054,378,187,181,259,215,282,158,202,6,65,54,0,5,3,5,30,4,3,0,7,0,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Opstandingskerk,0106::SB20,9403 MA,1221,1347,3,1,0,6,6,1246,105,0,0,0,6,0,0,1357,227,104,89,139,233,192,121,143,4,41,21,0,1,0,2,16,3,2,0,6,1,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportcomplex Marsdiek,0106::SB21,9409 TH,1158,670,1,0,0,0,2,611,58,0,0,0,0,0,0,671,212,45,29,56,80,87,57,50,8,19,10,0,1,0,0,13,0,0,0,3,0,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Pand 17,0106::SB22,9403 VB,1235,876,1,1,0,0,3,817,58,0,0,0,0,0,0,878,219,68,97,96,83,98,68,75,6,13,26,1,1,0,0,19,2,0,0,3,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportpark Asser Boys,0106::SB23,9403 TD,1500,1076,1,6,0,0,3,985,95,0,0,0,0,0,0,1083,208,102,117,85,96,186,70,125,2,36,21,0,2,0,1,19,1,0,0,5,0,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Schulp,0106::SB24,9404 BB,1217,961,4,0,0,4,2,911,56,0,0,0,4,0,0,969,104,95,143,159,92,92,54,111,9,49,28,2,3,0,1,12,2,0,0,3,0,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Vijverhof,0106::SB25,9404 CC,1345,1006,2,2,0,0,2,940,68,0,0,0,0,0,0,1010,115,127,120,163,105,87,59,130,8,42,24,2,2,1,2,15,0,0,0,4,0,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis de Zonnereep,0106::SB26,9404 JR,1644,817,1,2,0,0,1,753,66,0,0,0,0,0,0,820,139,97,94,93,105,92,45,87,1,29,16,2,1,1,0,9,0,2,0,4,0,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau STAMM,0106::SB27,9405 KD,1134,920,1,1,0,0,0,839,83,0,0,0,0,0,0,922,170,109,60,86,112,112,61,119,9,34,25,0,0,6,1,14,0,1,0,0,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Schakelveld,0106::SB28,9405 HX,1099,1073,1,7,0,0,3,986,92,0,0,0,0,0,0,1081,152,83,123,159,109,124,83,126,4,40,31,2,3,5,1,18,1,0,2,6,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Valkenhof,0106::SB29,9402 RT,1196,735,1,2,0,1,2,682,55,0,0,0,1,0,0,739,116,78,56,89,86,92,75,82,7,19,17,0,2,1,1,10,0,0,1,2,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Kloosterveste I,0106::SB30,9408 ML,1063,1290,2,0,0,3,3,1185,101,0,0,3,0,0,0,1289,297,89,97,96,190,182,129,98,8,28,33,0,6,1,0,22,2,4,0,6,0,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau GBS De Parel,0106::SB31,9408 AM,1168,866,0,0,0,1,3,793,72,1,0,0,2,0,0,868,182,56,53,44,101,104,170,79,17,16,13,0,0,4,1,18,0,2,1,5,0,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau IJsvereniging Kloosterveen,0106::SB32,9408 CZ,1226,936,3,0,0,1,3,859,76,0,0,1,0,0,0,938,309,50,53,61,124,147,76,63,2,17,13,0,3,1,1,9,0,0,2,5,0,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS Kloosterveen,0106::SB33,9408 JA,1321,1117,0,1,0,1,4,1018,97,0,0,0,1,0,0,1119,240,78,112,128,104,177,83,89,6,33,19,1,11,2,1,24,0,0,0,6,0,3
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Provincie Drenthe,0106::SB34,9405 BJ,1113,800,1,2,0,0,31,719,53,0,0,0,0,0,0,803,136,92,57,90,98,106,56,95,3,29,22,0,1,0,3,5,1,0,1,5,0,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal De Timp,0106::SB35,9402 ER,1399,1190,2,3,0,1,7,1106,83,0,0,0,1,0,0,1196,155,153,107,141,148,117,118,113,14,34,54,2,5,1,1,18,0,1,0,6,1,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrijeschool De Es,0106::SB36,9404 KK,1037,948,0,1,0,0,6,862,81,0,0,0,0,0,0,949,141,86,88,116,95,114,46,148,7,60,20,1,1,0,0,18,2,0,0,3,0,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadhuis II,0106::SB37,9401 JW,1107,1412,0,2,0,0,28,1279,107,0,0,0,0,0,0,1414,244,149,144,143,167,170,69,168,10,56,36,2,5,10,1,23,0,2,4,7,0,2
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS De Marskramer,0106::SB38,9403 LT,1169,795,1,2,0,0,1,735,62,0,0,0,0,0,0,798,162,70,72,118,91,117,40,70,2,11,18,2,4,1,0,16,0,1,0,0,0,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Kloosterveste II,0106::SB39,9408 ML,1228,1249,1,1,0,1,6,1143,103,0,0,0,1,0,0,1252,298,70,102,118,187,173,79,118,7,30,29,2,2,1,5,24,1,0,0,2,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFA Pittelo,0106::SB40,9406 TH,980,739,0,2,0,0,6,672,63,0,0,0,0,0,0,741,91,61,103,105,67,77,53,78,13,15,18,0,2,32,1,17,0,1,0,4,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Nieuwe Kolk,0106::SB41,9401 ET,1137,1129,3,2,0,0,10,1030,94,0,0,0,0,0,0,1134,196,111,77,132,121,152,71,150,11,42,27,1,8,3,0,18,0,1,1,4,2,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS Het Sterrenschip,0106::SB42,9408 MB,1233,606,0,0,0,0,1,550,55,0,0,0,0,0,0,606,123,49,61,55,82,93,43,42,4,19,21,1,0,2,4,6,0,0,0,0,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau CDS De Borg,0106::SB43,9403 GN,1150,328,0,1,0,0,1,299,29,0,0,0,0,0,0,329,36,25,34,43,49,42,15,47,3,11,13,4,0,0,0,5,0,0,0,0,0,1
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wilhelminaziekenhuis,0106::SB44,9401 RK,0,531,1,0,0,0,9,473,50,0,0,0,0,0,0,532,74,45,32,63,72,91,42,52,8,9,12,0,3,5,5,14,0,0,0,1,3,0
Assen,Assen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau NS Station,0106::SB45,,0,406,1,0,0,0,15,376,16,0,0,0,0,0,0,407,60,37,19,31,31,79,39,71,1,16,7,0,1,0,1,6,1,0,0,5,0,1
