contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Meerdijk,0867::SB16,,1271,1170,0,0,0,0,2,1034,136,0,2,0,2,0,0,1172,519,34,99,72,158,135,13,67,6,12,25,0,4,1,1,21,0,0,0,2,0,0,0,0,1,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Antoniushof,0867::SB17,,1940,1385,3,2,0,0,0,1388,2,0,0,0,0,0,0,1390,243,75,205,222,195,131,20,102,5,37,89,1,5,32,0,18,0,2,1,1,0,0,0,1,0,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Vrijhoeve,0867::SB18,,1505,1143,2,4,0,0,2,1050,97,0,0,0,0,0,0,1149,190,30,242,122,145,78,57,44,106,20,58,1,5,7,2,23,1,0,1,2,0,0,0,5,4,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Elzenhoven,0867::SB20,,1948,1578,3,2,0,4,1,1425,161,0,0,0,4,0,0,1587,340,29,234,135,272,89,126,44,191,32,54,1,4,6,1,17,0,0,0,0,0,2,0,1,0,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Steunpunt Achter de Hoven,0867::SB22,,1414,1299,0,2,0,4,6,1175,124,0,0,0,4,0,0,1305,287,24,214,106,214,84,130,53,74,18,64,3,6,1,2,14,0,0,0,1,0,1,0,3,0,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Bron,0867::SB23,,1168,942,1,2,0,0,2,814,129,0,0,0,0,0,0,945,208,14,183,58,145,60,48,29,93,27,47,0,1,2,2,17,1,0,0,6,0,0,0,0,0,1
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis Capelle,0867::SB24,,758,614,0,1,0,0,0,546,69,0,0,0,0,0,0,615,166,13,154,59,63,42,10,26,29,12,28,0,2,0,1,6,0,0,0,2,0,0,0,0,1,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Soc Cult Centrum  Den Bolder,0867::SB25,,1609,1326,1,2,0,1,5,1217,108,0,0,0,1,0,0,1330,368,53,220,149,189,139,20,67,7,26,56,3,3,0,0,17,2,0,0,6,0,0,0,1,0,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum De Stroming,0867::SB26,,1420,1161,7,3,0,0,1,1065,105,0,0,0,0,0,0,1171,315,61,205,133,186,104,14,47,6,17,47,1,3,0,0,18,1,0,0,1,0,0,0,0,2,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuiskamer 't Schooltje,0867::SB27,,966,743,1,0,0,0,0,672,72,0,0,0,0,0,0,744,170,33,183,66,107,56,11,36,10,19,29,0,1,3,0,14,0,0,0,2,0,0,0,2,1,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal de Slagen,0867::SB35,,1494,1263,0,7,0,0,4,1155,111,0,0,0,0,0,0,1270,419,42,160,102,149,143,40,84,7,36,34,1,8,15,1,19,0,0,0,3,0,0,0,0,0,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Hoef,0867::SB36,,2008,1439,1,8,0,1,3,1343,103,0,0,0,1,0,0,1449,364,55,233,184,158,173,12,82,1,54,58,2,10,13,0,27,1,0,0,4,0,2,0,4,2,0
Tilburg,Waalwijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Villa Vlinderhof,0867::SB37,,1609,1086,4,5,0,0,2,985,108,0,0,0,0,0,0,1095,341,30,178,84,136,104,41,61,11,22,25,0,9,11,1,23,0,0,1,6,1,1,0,0,0,0
