contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Nieuwe Kerk,0603::SB12,2284 EH,2133,1670,0,4,0,0,7,1539,129,0,0,0,1,0,0,1675,339,106,333,144,197,170,31,118,9,49,85,3,13,22,3,32,2,1,1,6,2,1,0,1,2,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Trias,0603::SB13,2284 XL,1135,741,1,2,0,1,3,686,54,0,0,1,0,0,0,743,112,41,173,60,86,67,13,58,2,34,41,1,2,29,1,14,1,1,0,0,4,0,1,0,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Steenvoorde,0603::SB14,2285 CH,1003,678,1,2,0,0,1,625,55,0,0,0,0,0,0,681,181,31,148,29,105,64,11,24,4,29,30,0,5,5,0,8,0,0,1,3,0,0,0,0,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportcentrum De Schilp,0603::SB15,2285 SP,1434,1276,2,3,0,0,5,1143,133,0,0,0,0,0,0,1281,381,64,228,57,124,164,20,86,4,50,42,3,4,8,4,31,1,1,0,2,1,0,0,1,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Speel-O-theek,0603::SB16,2285 XL,1311,788,4,2,0,0,1,733,60,0,0,0,0,0,0,794,171,46,146,46,93,75,15,73,5,29,36,0,4,15,0,25,0,1,0,3,4,0,0,1,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Steenvoorde (gymzaal),0603::SB17,2285 VD,1122,860,1,1,0,0,2,779,81,0,0,0,0,0,0,862,149,47,205,74,93,65,12,68,4,38,43,1,6,24,0,20,1,1,0,4,5,0,0,0,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Weth.Brederode,0603::SB18,2286 MV,1509,1152,0,4,0,0,2,1049,108,0,0,0,3,0,0,1159,243,62,209,95,162,108,24,83,1,29,54,1,4,36,1,31,2,0,1,4,1,1,0,0,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Petrusschool,0603::SB19,2286 RL,1293,1040,1,8,0,0,4,945,100,0,0,0,0,0,0,1049,180,49,209,106,126,90,16,92,7,30,50,2,4,42,2,17,0,0,2,7,3,0,0,3,2,1
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool het Kristal,0603::SB20,2286 GE,1145,1020,2,7,0,4,0,921,112,0,0,0,4,0,0,1033,141,59,245,95,102,108,20,83,8,31,45,0,4,48,0,23,1,1,0,4,0,1,0,0,1,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stervoorde,0603::SB21,2286 BA,1105,1160,0,1,0,0,4,1029,129,0,0,0,1,0,0,1162,341,65,196,82,125,97,19,100,4,27,41,2,3,20,2,34,0,0,0,1,1,0,0,0,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gem.ruimte 't Hoekje,0603::SB22,2286 GA,1233,820,2,4,0,0,1,754,71,0,0,0,0,0,0,826,179,49,162,58,103,65,16,54,4,27,45,1,3,8,1,39,0,0,1,4,0,0,0,0,1,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Groepswonen voor ouderen,0603::SB23,2287 EH,1597,1072,2,9,0,7,6,964,106,0,0,7,0,0,0,1076,179,63,272,94,96,108,20,77,1,35,65,0,4,18,3,19,0,0,0,12,1,0,0,2,3,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Chr.Basisschool Melodie,0603::SB24,2287 BP,1263,811,0,2,0,0,5,731,78,0,0,0,1,0,0,814,117,57,166,63,101,80,17,71,3,21,46,1,7,39,0,8,1,0,0,9,1,0,1,2,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis De Drassige Driehoek,0603::SB25,2288 CN,514,466,0,0,0,0,3,424,36,0,0,3,0,0,0,463,117,25,54,19,45,94,7,54,2,24,7,0,2,0,3,10,0,0,1,2,0,0,0,0,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kunstgebouw (vm Chateau Blanc),0603::SB26,2289 BE,1242,1001,0,0,0,0,1,920,80,0,0,0,0,0,0,1001,251,68,115,47,91,180,24,105,1,36,34,4,5,0,2,24,0,0,0,7,4,1,0,0,2,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prog.Bureau RijswijkBuiten,0603::SB27,2286 KC,1113,966,0,2,0,0,4,867,99,0,0,0,2,0,0,970,286,41,118,24,73,185,39,100,3,29,13,0,1,21,3,20,1,0,1,4,2,0,0,2,0,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau NS Stationshal (The Foodlovers),0603::SB28,2288 AG,0,112,0,0,0,0,5,88,19,0,0,0,0,0,0,112,25,4,10,6,10,23,6,7,0,5,5,0,1,3,0,4,0,0,0,0,1,0,0,0,2,0
Dordrecht,Rijswijk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Middin Huis te Landelaan,0603::SB29,2283 VJ,1197,827,2,0,0,0,2,765,62,0,0,0,0,0,0,829,186,50,168,57,73,97,16,66,1,23,42,0,3,12,2,22,0,0,1,5,2,0,0,1,0,0
