contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Zuiderpolder (hoofdgebouw),0392::SB20,,1455,1445,5,19,0,5,0,1336,138,0,0,0,5,0,0,1474,242,112,229,112,95,227,16,172,2,67,61,3,8,60,0,23,1,0,1,9,4,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis De Zuidparker,0392::SB21,,1099,634,0,3,0,0,1,577,59,0,0,0,0,0,0,637,137,54,74,51,40,74,17,73,1,28,40,1,1,26,0,13,0,0,0,1,0,0,3
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sint Bernardusschool,0392::SB22,,1294,876,4,3,0,0,2,800,81,0,0,0,0,0,0,883,106,43,209,81,43,91,16,125,2,40,37,1,0,59,1,16,1,0,0,3,1,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Speeltuinvereniging Kindervreugd,0392::SB23,,1654,1060,1,6,0,0,1,983,83,0,0,0,0,0,0,1067,164,52,186,95,61,150,9,139,0,65,45,3,4,36,2,31,0,0,0,12,4,2,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hamelink,0392::SB24,,1244,977,2,7,0,0,1,909,76,0,0,0,0,0,0,986,119,70,234,124,36,76,13,111,1,73,49,1,1,40,3,11,0,1,1,6,5,2,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Brug,0392::SB25,,1197,787,4,2,0,0,6,783,4,0,0,0,0,0,0,793,211,63,103,41,33,146,5,98,7,30,21,0,2,7,0,15,0,0,0,2,2,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Eerste Christelijke Lyceum (ECL),0392::SB26,,1761,1458,1,3,0,0,4,1295,163,0,0,0,0,0,0,1462,391,142,40,48,79,362,19,231,0,96,18,2,0,0,1,21,0,0,0,6,0,2,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS Bos en Vaart,0392::SB27,,1772,1597,1,3,0,4,3,1412,190,0,0,0,4,0,0,1605,521,128,47,35,68,435,11,216,3,74,13,0,3,9,1,28,0,0,0,4,1,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Provincie Noord-Holland,0392::SB28,,646,593,0,3,0,1,8,539,50,0,0,0,1,0,0,597,147,49,12,23,40,138,11,91,6,52,8,0,0,2,0,10,1,1,1,0,0,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verpleeghuis Zuiderhout,0392::SB29,,1326,1222,2,0,0,0,3,1058,163,0,0,0,0,0,0,1224,526,61,31,20,85,286,16,124,3,40,14,0,1,0,2,12,0,0,0,1,0,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Spaar en Hout,0392::SB30,,1439,1139,1,3,0,6,7,1025,117,0,0,0,6,0,0,1149,388,92,26,23,88,252,28,156,1,43,12,0,3,3,1,17,1,1,1,2,1,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hannie Schaftschool,0392::SB31,,1423,833,0,5,0,8,3,765,79,0,1,0,9,0,0,847,134,65,60,59,35,174,3,190,1,46,13,1,1,25,1,12,1,0,0,7,5,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurtcentrum De Tulp,0392::SB32,,1108,1117,0,8,1,0,2,1044,78,0,0,1,0,0,0,1124,127,88,216,82,38,161,22,197,3,71,33,2,5,26,1,27,2,0,0,11,2,2,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Dolhuys,0392::SB33,,1938,1835,7,3,0,5,7,1690,153,0,0,0,5,0,0,1850,306,133,61,83,78,436,36,386,1,140,32,1,6,70,2,42,2,2,4,9,4,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Willem van Oranjeschool,0392::SB34,,1019,846,0,5,0,4,2,776,77,0,0,0,4,0,0,855,136,41,127,63,80,105,42,114,7,53,30,0,3,16,1,21,0,1,0,4,1,0,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurtcentrum De Fjord,0392::SB35,,2006,1434,1,4,0,0,4,1338,97,0,0,0,0,0,0,1439,256,86,132,100,54,253,22,288,1,96,40,0,1,40,5,34,0,0,3,17,3,1,2
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Speeltuinvereniging Elba,0392::SB36,,2098,1468,1,3,0,0,3,1352,117,0,0,0,0,0,0,1472,254,93,191,137,80,234,14,263,5,95,35,2,5,24,2,21,1,0,0,7,1,1,3
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Cirkel,0392::SB37,,1424,1339,2,5,0,0,2,1243,101,0,0,0,0,0,0,1346,266,94,140,92,64,245,20,223,1,83,40,1,2,24,7,21,1,0,2,9,1,3,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau BSO Maraboe,0392::SB38,,976,822,2,0,0,0,2,758,65,0,1,0,1,0,0,825,165,71,70,52,64,164,5,126,2,45,30,1,2,7,1,12,0,0,0,5,0,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Indischebuurt Noord,0392::SB39,,1967,1489,5,6,0,0,0,1368,132,0,0,0,0,0,0,1500,249,120,222,147,71,229,13,223,3,82,66,1,3,16,4,29,4,0,1,3,3,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Multifunctioneel centrum De Horizon,0392::SB40,,2159,1555,5,8,0,4,0,1426,146,0,0,0,4,0,0,1572,293,94,237,148,96,193,26,204,4,82,49,2,3,59,2,47,0,2,1,7,4,1,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Nova College,0392::SB41,,2271,1664,1,5,0,2,3,1532,133,0,0,2,0,0,0,1668,335,173,75,84,80,435,19,299,5,97,18,1,1,7,2,17,0,0,3,7,4,1,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Ter Cleeff (Gymzaal),0392::SB42,,1848,1886,1,0,0,2,2,1709,174,0,0,2,0,0,0,1885,398,200,42,98,94,484,39,355,2,110,22,0,4,0,2,14,0,0,2,15,4,0,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Haarlemse Korfbal Club,0392::SB43,,1542,1065,0,0,3,0,3,956,103,0,0,3,0,0,0,1062,214,103,47,46,73,275,14,192,1,57,23,2,2,1,0,8,0,0,1,4,2,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hervormd Jeugdhuis De Schakel,0392::SB44,,1262,1313,2,0,0,3,8,1192,112,0,0,3,0,0,0,1312,277,129,85,72,96,331,16,193,3,52,18,1,0,5,2,21,0,0,1,11,0,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeente van Christus,0392::SB45,,1611,1379,1,2,0,0,0,1266,116,0,0,0,0,0,0,1382,260,111,160,120,105,237,27,188,4,75,41,2,9,5,4,20,0,2,0,4,2,3,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Backstop,0392::SB46,,782,767,2,0,0,0,3,704,62,0,0,0,0,0,0,769,208,65,57,17,79,159,21,87,4,30,16,0,0,0,0,21,0,1,0,0,0,2,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stg. Posthuis Zaanenpark,0392::SB47,,1972,1872,3,3,0,0,6,1710,162,0,0,0,0,0,0,1878,425,144,122,93,132,404,26,312,6,106,49,3,1,7,2,31,0,0,3,4,1,0,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Nieuw Delftweide,0392::SB48,,931,636,2,0,0,0,2,593,43,0,0,0,0,0,0,638,111,68,60,61,71,85,7,89,0,39,18,1,4,0,2,12,1,0,0,4,2,0,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Schoterhof,0392::SB49,,966,990,5,2,0,0,5,937,55,0,0,0,0,0,0,997,208,80,111,88,101,151,30,103,3,49,37,0,4,3,3,14,0,0,0,3,0,1,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau ZV Haerlem (zij-ingang zwembad de Planeet),0392::SB50,,2010,1793,6,3,0,0,1,1634,167,0,0,0,0,0,0,1802,401,153,81,89,122,420,37,310,3,90,38,1,4,9,1,23,1,0,0,7,1,1,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Speeltuin D.V.S.,0392::SB51,,1627,1486,0,0,0,1,0,1357,128,0,0,1,0,0,0,1485,306,152,103,80,128,275,56,233,5,77,21,1,1,0,3,32,1,0,1,5,1,3,2
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rode Kruis Haarlem,0392::SB52,,1969,1705,2,2,0,3,5,1573,128,0,0,3,0,0,0,1706,339,115,193,157,113,252,56,217,4,109,56,5,6,16,2,51,0,0,3,6,0,3,2
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal De Dolfijn,0392::SB53,,1971,1519,3,4,0,0,2,1404,120,0,0,0,0,0,0,1526,284,107,250,114,125,179,37,166,2,61,68,1,3,72,2,32,0,0,0,11,3,1,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Johan Limpershof,0392::SB54,,1930,1306,4,9,0,0,3,1216,100,0,0,0,0,0,0,1319,202,103,207,135,102,149,37,143,0,53,56,2,2,56,2,39,1,1,0,12,0,0,4
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stg. Wijkgebouw Hof van Eden,0392::SB55,,1892,1362,3,10,0,9,0,1258,126,0,0,0,9,0,0,1384,223,117,179,144,97,186,29,179,0,85,63,1,3,14,6,21,0,1,2,8,2,1,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Basisschool Sint Bavo,0392::SB56,,2031,1665,2,9,0,0,1,1543,133,0,0,0,1,0,1,1677,345,134,135,100,148,287,57,224,5,76,49,0,6,50,1,36,1,2,2,5,0,0,2
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dienstgebouw Oude Kerk,0392::SB57,,489,443,0,4,0,0,0,401,45,1,0,1,0,0,0,446,124,30,43,28,25,66,4,58,0,30,16,0,1,0,0,15,1,0,1,0,0,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweerkazerne Veiligheidsregio Kennemerland,0392::SB58,,1456,1350,3,2,0,1,6,1228,122,0,0,0,1,0,0,1356,301,118,54,64,80,333,23,234,2,69,23,1,4,3,2,23,1,2,0,9,1,3,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Blinkert,0392::SB59,,2062,1865,1,1,0,0,5,1790,72,0,0,0,0,0,0,1867,444,184,57,90,134,426,34,324,3,105,36,2,1,0,1,16,0,1,1,5,1,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Professor Van Gilseschool,0392::SB60,,723,655,1,0,0,0,2,587,67,0,0,0,0,0,0,656,248,60,16,13,72,130,6,63,4,16,14,0,1,0,0,7,0,0,0,4,1,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rudolf Steinerschool (dependance),0392::SB61,,1957,1473,8,4,0,3,5,1364,121,0,0,0,5,2,0,1490,171,100,172,142,65,184,36,290,7,124,58,0,3,74,1,29,2,1,3,7,1,2,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rozemarijn KDC,0392::SB62,,1929,1266,0,9,0,2,5,1164,108,0,0,0,2,0,0,1277,181,140,118,126,89,160,15,130,2,55,36,0,8,171,2,17,0,0,0,8,6,2,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Europawijk,0392::SB63,,1594,1174,3,6,0,0,0,1087,96,0,0,0,0,0,0,1183,171,97,167,146,113,122,24,103,5,36,66,5,1,91,6,10,0,0,1,3,7,0,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Speeltuin De Eenhoorn,0392::SB64,,1884,1266,1,4,0,0,3,1154,114,0,0,0,0,0,0,1271,209,102,162,105,85,135,27,157,3,51,32,1,0,151,4,31,1,0,1,3,5,0,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Van Voorthuijsenschool,0392::SB65,,1319,700,0,9,2,0,1,638,68,0,0,2,0,0,0,707,128,52,95,56,43,80,13,89,3,32,15,4,2,72,2,8,0,1,1,2,1,0,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum De Ringvaart,0392::SB66,,1618,1353,0,8,0,1,0,1214,148,0,0,0,1,0,0,1362,170,102,122,125,75,145,14,188,7,34,42,1,3,290,6,15,0,1,1,3,5,2,2
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Schalkweide,0392::SB67,,1543,1136,4,5,0,10,4,977,174,0,0,0,10,0,0,1155,141,90,151,97,80,103,31,132,1,36,39,1,6,198,3,16,0,0,0,3,6,1,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Rozemarijn werkplaatscentrum,0392::SB68,,1828,1039,1,2,0,1,1,911,131,0,0,0,1,0,0,1043,79,79,167,90,59,86,25,135,6,39,38,0,6,207,2,9,0,1,1,3,6,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau VMG Haarlem,0392::SB69,,2046,774,1,15,1,0,1,711,79,0,0,0,1,0,0,791,86,55,101,65,68,80,9,85,2,34,45,0,2,125,0,6,0,0,0,4,5,2,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Kas,0392::SB70,,1904,1853,3,13,8,0,2,1800,75,0,0,0,8,0,0,1877,215,139,266,177,131,187,30,222,4,76,63,3,8,291,2,22,1,0,0,1,13,1,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Basisschool de De Brandaris,0392::SB71,,1497,1570,5,9,0,0,5,1431,148,0,0,0,0,0,0,1584,308,92,224,149,109,232,37,154,6,90,59,7,7,43,5,37,0,1,2,3,4,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Molenburg,0392::SB72,,1296,1415,0,4,0,16,0,1281,122,0,0,16,0,0,0,1403,304,114,144,104,144,227,24,148,5,66,60,6,2,17,5,32,1,1,2,4,2,2,1
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadsbibliotheek Schalkwijk,0392::SB73,,1496,888,2,11,0,0,2,825,74,0,0,0,0,0,0,901,125,82,113,111,63,112,16,116,0,43,41,3,0,43,1,9,0,0,1,4,4,1,0
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basischool De Wadden,0392::SB74,,1613,1103,1,3,1,0,0,999,109,0,0,0,1,0,0,1108,194,87,154,104,81,150,25,124,3,40,35,1,5,73,0,20,1,1,0,2,0,1,2
Haarlem,Haarlem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bibliotheek op het station,0392::SB75,,1,2051,17,4,0,1,21,1935,115,0,0,1,0,0,0,2071,337,130,34,91,55,554,26,564,4,170,7,2,0,19,1,26,0,0,1,20,8,1,1
