contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Daltonschool Breemarsschool,0164::SB27,7553 HW,1705,1334,1,0,0,0,1,1240,94,0,0,0,0,0,0,1335,186,84,247,232,138,143,29,103,1,41,38,2,9,22,4,40,2,2,1,4,3,1,2
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Bleek,0164::SB29,7554 PR,979,833,1,1,0,0,3,739,93,0,0,0,0,0,0,835,200,23,103,55,282,67,11,31,5,11,18,2,4,0,0,19,0,0,0,2,0,0,0
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Daltonschool Vöckerschool,0164::SB30,7555 KA,1365,1464,2,2,0,1,5,1325,139,0,0,0,1,0,0,1469,320,95,181,147,215,229,28,112,10,33,33,2,2,20,0,28,2,0,0,7,0,0,0
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingsruimte Vertierkwartier (A),0164::SB31,7555 DS,1479,1123,2,1,0,0,3,1017,106,0,0,0,0,0,0,1126,161,77,182,191,159,109,17,82,5,33,36,1,3,34,5,21,1,0,0,5,0,0,1
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingsruimte Vertierkwartier (B),0164::SB32,7555 DS,1500,934,1,3,0,0,2,865,71,0,0,0,0,0,0,938,153,64,149,179,128,82,17,64,2,33,23,1,2,15,0,20,1,0,0,0,0,0,1
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Daltonschool 't Schöppert,0164::SB33,7558 DJ,1528,1382,4,3,0,0,4,1260,125,0,0,0,0,0,0,1389,253,101,157,135,269,205,29,110,1,35,39,1,1,6,4,27,1,0,0,4,2,2,0
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Timp,0164::SB35,7558 LA,1509,1453,3,4,0,5,0,1334,131,0,0,0,5,0,0,1465,257,103,187,188,251,166,74,106,3,31,36,0,8,7,3,23,0,0,0,7,0,2,1
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 't Eimink,0164::SB36,7558 LA,1493,1040,0,8,0,0,0,955,93,0,0,0,0,0,0,1048,195,72,102,133,204,132,36,89,3,21,24,1,3,6,0,12,1,0,1,1,0,0,4
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Peuterspeelzaal Het Hasseler Hummeltje,0164::SB37,7558 WV,1756,1177,2,3,0,0,0,1081,101,0,0,0,0,0,0,1182,223,59,139,155,217,179,28,73,3,16,31,4,7,8,5,17,1,1,0,9,0,2,0
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Borgh,0164::SB38,7558 WV,1737,1425,1,4,0,1,2,1290,139,0,0,0,1,0,0,1431,222,80,165,210,272,189,59,94,11,39,39,1,7,5,1,25,0,2,0,2,0,2,0
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Kulturhus Hasselo,0164::SB39,7558 CP,1581,1659,3,2,0,0,5,1507,152,0,0,0,0,0,0,1664,201,111,228,263,315,144,75,137,9,65,49,1,9,18,0,24,1,1,1,6,1,0,0
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Telgenkamp,0164::SB40,7559 AR,1893,1583,0,0,0,2,3,1427,155,0,0,0,2,0,0,1585,309,87,184,161,304,232,50,118,5,36,37,3,4,6,2,38,0,0,0,6,0,0,1
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Telgenkamp,0164::SB41,7559 NB,1899,1511,5,6,0,0,2,1381,139,0,0,0,0,0,0,1522,449,86,126,121,271,222,21,105,6,24,21,2,7,15,2,27,1,1,1,2,0,1,0
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Europaschool,0164::SB42,7559 NN,1905,2001,2,5,0,0,5,1836,167,0,0,0,0,0,0,2008,501,136,196,164,316,368,21,155,3,31,39,2,7,16,5,26,0,0,0,10,2,3,0
Zwolle,Hengelo,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Daltonschool De Rank,0164::SB43,7559 HR,1870,1498,1,4,0,0,4,1362,137,0,0,0,0,0,0,1503,481,51,110,102,281,224,42,98,6,28,25,3,12,6,0,26,0,0,0,0,2,0,1
