contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP)
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Parochiezaaltje,0928::SB11,6463 AS,1215,781,3,1,0,0,0,705,80,0,0,0,0,0,0,785,55,26,272,153,65,45,3,50,2,38,37,0,2,9,0,16,0,0,0,2,0,6,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Hoog Anstel,0928::SB12,6463 XX,762,512,1,2,0,0,1,468,46,0,0,0,0,0,0,515,80,30,154,97,55,34,1,14,1,14,11,2,1,0,1,16,1,0,0,0,0,0,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Oleanderhof,0928::SB13,6463 GN,1271,804,1,4,0,0,1,714,94,0,0,0,0,0,0,809,68,29,280,214,73,28,0,32,1,22,38,0,0,10,1,4,1,0,0,3,0,0,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Centrum Op de Bies,0928::SB14,6463 DM,1580,896,4,2,0,0,1,815,86,0,0,0,0,0,0,902,107,32,300,176,82,57,1,47,1,38,28,1,0,3,0,12,1,0,0,5,2,3,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Scouting,0928::SB15,6464 CH,1210,935,3,1,0,0,2,848,89,0,0,0,0,0,0,939,142,39,235,153,135,71,1,43,0,28,49,0,3,1,0,28,0,2,1,4,0,0,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw speeltuin van Meertenstraat,0928::SB16,,1201,790,1,2,0,0,0,723,70,0,0,0,0,0,0,793,117,33,239,139,73,49,4,36,0,29,45,0,2,0,1,15,1,0,2,3,1,1,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Laethof,0928::SB17,6471 GB,2020,1432,2,1,0,0,5,1297,133,0,0,0,0,0,0,1435,223,71,368,236,169,108,5,81,4,45,74,2,0,0,3,34,2,0,2,4,0,1,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Schatkist,0928::SB18,6471 HN,1596,1110,9,5,0,0,1,1015,108,0,0,0,0,0,0,1124,98,48,351,222,106,67,2,70,2,32,56,1,4,10,0,28,5,2,1,4,0,1,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Veldhof,0928::SB19,6471 GL,1000,899,0,0,0,0,1,812,86,0,0,0,0,0,0,899,114,53,202,166,101,95,2,45,0,40,44,0,1,6,3,18,3,0,0,5,1,0,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Clublokaal v.v. R.K.T.S.V,0928::SB21,6467 BH,1095,757,2,5,0,0,1,695,68,0,0,0,0,0,0,764,97,24,234,164,75,37,6,41,2,20,38,1,2,1,1,12,0,1,1,0,0,0,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Doorkijk,0928::SB22,6467 CE,1642,1238,3,6,0,0,2,1138,107,0,0,0,0,0,0,1247,204,54,309,209,127,115,8,59,0,48,54,0,6,6,2,29,2,1,1,3,0,1,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Firenschat,0928::SB23,6467 EE,1153,1011,6,2,0,0,1,924,94,0,0,0,0,0,0,1019,172,33,219,224,125,64,7,51,0,36,51,0,4,0,3,20,0,0,0,1,0,1,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Schakel,0928::SB24,6466 XN,1155,812,1,0,0,0,0,719,94,0,0,0,0,0,0,813,91,40,281,159,62,42,1,52,0,22,29,1,4,11,0,13,0,0,1,2,0,1,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Lupinehof,0928::SB25,6466 SK,750,544,3,1,0,0,0,501,47,0,0,0,0,0,0,548,30,13,220,138,31,20,3,24,1,10,27,0,2,10,0,12,0,1,0,0,0,2,0
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis Heilust,0928::SB26,6466 CA,1394,870,4,2,0,0,0,789,87,0,0,0,0,0,0,876,84,39,316,165,78,31,2,33,0,43,44,1,8,4,1,18,2,0,0,0,0,0,1
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau voormalig Schoolgebouw,0928::SB27,6466 JM,1022,629,1,1,0,0,0,565,66,0,0,0,0,0,0,631,60,20,175,142,85,41,2,42,1,12,33,0,2,3,1,6,1,0,0,1,0,1,1
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw Heidsjer Trefpunt,0928::SB28,6466 HR,1517,1080,2,2,0,0,2,975,107,0,0,0,0,0,0,1084,178,30,336,204,121,53,8,44,0,44,42,2,2,0,1,11,0,0,0,1,1,1,1
Maastricht,Kerkrade,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Spoorzoeker,0928::SB29,6466 GG,1389,1200,5,1,0,0,3,1075,128,0,0,0,0,0,0,1206,111,50,406,260,112,75,1,61,0,33,59,3,1,3,2,19,1,0,0,3,0,0,0
