contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Schaapskooi,0163::SB13,7443 HC,1280,1138,1,3,0,0,2,1064,76,0,0,0,0,0,0,1142,190,49,117,133,243,141,68,107,5,34,29,1,1,0,4,13,1,0,0,1,1,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Sion,0163::SB14,7443 RB,1603,1270,0,1,0,0,0,1172,99,0,0,0,0,0,0,1271,332,33,97,107,371,121,72,72,4,16,20,3,3,1,3,10,4,0,0,1,0,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Daltonschool Reggewinde,0163::SB15,7443 LA,1362,926,0,0,0,0,2,858,66,0,0,0,0,0,0,926,226,50,77,85,234,96,42,55,5,16,21,0,3,0,1,9,0,0,0,2,0,1,3
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Kadiek,0163::SB16,7688 PW,1086,964,0,2,0,0,2,911,53,0,0,0,0,0,0,966,76,15,77,21,580,28,91,18,30,7,9,0,1,0,1,8,0,0,0,1,0,0,1
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus 't Trefpunt,0163::SB17,7687 AR,850,702,0,1,0,0,1,659,43,0,0,0,0,0,0,703,84,38,103,72,196,34,90,27,19,6,19,0,0,0,0,11,0,0,0,3,0,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Haarle,0163::SB18,7448 RB,1664,1404,1,3,0,0,12,1287,109,0,0,0,0,0,0,1408,326,32,128,74,587,123,15,43,12,4,40,4,3,0,1,10,0,0,0,2,0,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis de Leemkamp,0163::SB19,7447 SP,569,509,0,0,0,0,2,456,51,0,0,0,0,0,0,509,67,8,33,27,283,14,31,13,13,7,6,0,4,0,0,2,0,0,0,1,0,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jan Barbierschool,0163::SB20,7447 RH,676,463,0,0,0,0,5,415,43,0,0,0,0,0,0,463,110,16,47,18,183,32,27,11,3,4,7,0,1,0,1,3,0,0,0,0,0,0,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw Bunga Tandjung,0163::SB21,7442 LV,1420,952,0,1,0,0,1,883,69,0,0,0,0,0,0,953,132,48,117,94,303,71,58,51,5,20,39,0,1,0,0,9,0,0,0,2,0,2,0
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus Kruidenwijk,0163::SB22,7443 HC,1266,1320,0,1,0,0,2,1223,98,0,0,0,2,0,0,1323,260,60,148,177,256,166,75,90,6,24,22,2,0,0,1,24,0,0,2,2,1,2,2
Zwolle,Hellendoorn,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mobiel Stembureau,0163::SB23,,0,197,0,1,0,0,0,191,7,0,0,0,0,0,0,198,23,20,17,17,67,13,12,14,1,1,9,0,0,0,0,1,0,0,0,2,0,0,0
