contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP)
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Windekind,0917::SB36,,2037,1839,0,2,0,0,3,1655,183,0,0,0,0,0,0,1841,432,88,193,236,241,265,13,145,2,84,56,2,8,3,3,50,0,0,6,11,1,0,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Varenbeuk,0917::SB37,,1674,1000,1,4,0,0,1,888,116,0,0,0,0,0,0,1005,65,44,401,232,55,28,9,34,1,36,39,0,2,29,6,15,1,0,0,0,0,3,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurtcentrum 't Heitje,0917::SB39,,2366,1546,8,4,0,0,2,1374,182,0,0,0,0,0,0,1558,97,42,580,378,76,70,15,90,1,60,60,0,8,28,4,28,0,1,3,2,0,1,2
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis Heksenberg,0917::SB42,,2080,1639,6,8,0,0,1,1650,2,0,0,0,0,0,0,1653,161,64,517,387,126,82,14,98,5,56,72,1,5,2,3,28,2,0,1,14,0,1,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ouderencentrum Vogelsanck,0917::SB43,,1195,601,2,1,1,0,0,544,59,0,0,1,0,0,0,603,45,24,214,139,35,22,10,38,1,10,41,0,1,8,0,12,0,0,0,1,0,0,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis De Laurier,0917::SB44,,1102,688,0,8,0,0,1,610,85,0,0,0,0,0,0,696,53,15,248,174,36,32,3,34,3,17,27,3,2,24,5,9,0,0,0,3,0,0,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Mijn Spoor,0917::SB46,,1860,1257,0,0,0,2,1,1131,127,0,0,0,2,0,0,1259,75,41,431,359,69,78,4,65,4,51,32,0,3,14,0,20,2,0,0,4,3,2,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Windwijzer,0917::SB47,,1855,1523,2,5,0,0,4,1387,139,0,0,0,0,0,0,1530,260,58,257,298,167,170,10,133,0,50,71,1,8,5,2,25,1,0,0,3,0,3,1
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brede School SAM SAM,0917::SB48,,2678,1879,3,20,0,1,2,1710,189,0,0,1,0,0,0,1901,182,64,473,478,115,132,9,131,3,69,82,1,8,74,0,31,2,6,2,10,5,2,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Broeklandcollege,0917::SB101,,1694,1109,2,3,0,1,6,979,130,0,0,0,1,0,0,1115,112,39,317,252,98,63,12,65,1,41,51,6,3,19,1,24,0,0,0,3,0,0,2
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurtcentrum de Koffiepot,0917::SB104,,1365,1031,3,5,0,5,1,926,117,0,0,0,5,0,0,1044,110,56,304,237,64,46,8,57,3,47,56,2,2,21,0,12,0,1,0,4,0,1,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Woontuin,0917::SB106,,2001,1297,5,6,0,3,0,1173,138,0,0,0,3,0,0,1311,156,67,367,279,117,80,10,67,4,31,69,3,4,14,2,15,3,0,2,6,0,1,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Multifunctioneel Centrum Gebrook,0917::SB107,,1891,1453,2,7,0,0,1,1289,172,0,0,0,0,0,0,1462,151,51,463,285,109,76,3,99,0,47,91,2,9,33,2,28,0,0,0,3,1,0,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau BMV Maria-Gewanden,0917::SB109,,1958,1224,2,3,0,0,3,1081,150,0,0,0,5,0,0,1234,123,27,370,272,105,74,4,79,4,34,75,2,4,12,4,28,0,1,0,3,1,0,2
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ouderencentrum Weijenberg,0917::SB112,,1804,1168,1,2,0,0,2,1056,118,0,0,0,5,0,0,1176,160,65,295,204,123,78,5,94,2,32,65,1,5,7,8,17,2,0,1,2,1,1,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis Mariarade,0917::SB114,,1856,1353,1,4,0,0,2,1207,149,0,0,0,0,0,0,1358,186,41,332,264,142,107,18,93,4,45,58,4,3,4,5,38,1,0,0,7,0,1,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau BMV Aldenhof,0917::SB115,,1589,951,0,11,0,0,0,868,92,0,0,2,0,2,0,960,109,40,228,175,102,69,17,61,9,29,52,2,5,8,3,29,2,0,0,8,1,1,1
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ouderencentrum Butting Inn,0917::SB116,,1462,1158,6,7,0,1,3,1059,108,0,0,1,0,0,0,1170,114,36,348,292,96,80,7,50,1,31,70,2,3,3,0,18,1,1,1,4,0,0,0
Maastricht,Heerlen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Pius,Adalante,Zuyderland,Mondriaan,Hollehof (mob)",0917::SB200,,0,290,0,1,0,0,9,254,28,0,0,0,0,0,0,291,39,19,29,53,49,24,2,24,1,26,18,0,2,0,0,1,1,1,0,1,0,0,0
