contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sam & Pluk,0150::SB34,,859,686,1,3,0,0,0,632,58,0,0,0,0,0,0,690,173,36,57,65,73,99,19,55,4,20,17,1,5,51,3,3,1,0,0,0,1,1,2
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Deventer Ziekenhuis,0150::SB35,,0,728,2,2,0,0,13,663,56,0,0,0,0,0,0,732,150,66,46,74,71,150,17,89,1,19,23,1,1,11,0,5,1,0,0,1,0,1,1
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Vijf-er,0150::SB36,,1047,810,0,1,0,0,0,739,72,0,0,0,0,0,0,811,218,55,78,44,83,137,20,96,1,18,8,2,1,35,0,12,0,0,0,2,0,0,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Huize Salland,0150::SB37,,1363,1098,0,0,0,0,3,1001,94,0,0,0,0,0,0,1098,287,106,78,64,163,175,30,102,5,31,32,0,4,6,1,13,0,0,0,1,0,0,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Roessink,0150::SB38,,1615,1316,3,0,0,8,5,1196,126,0,0,0,8,0,0,1327,235,107,195,184,112,186,38,134,9,26,61,3,6,6,1,6,0,0,0,4,0,2,1
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau ICB Wereldwijzer,0150::SB39,,1469,1245,0,0,0,0,4,1163,78,0,0,0,0,0,0,1245,188,88,168,172,124,158,56,114,3,41,74,0,7,14,4,26,0,4,0,3,0,1,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Restaurant 't Hof van Colmschate,0150::SB40,,1284,1196,1,2,0,0,6,1102,91,0,0,0,0,0,0,1199,213,134,136,144,138,139,37,139,7,27,45,0,6,8,1,13,1,0,1,5,0,0,2
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gebouw voetbalvereniging Helios,0150::SB41,,1709,1257,2,0,0,0,0,1167,92,0,0,0,0,0,0,1259,295,84,174,125,136,178,35,107,4,39,42,0,2,3,3,21,0,0,0,6,2,1,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bej.centrum 't Dijkhuis,0150::SB42,,1928,1713,0,6,0,0,3,1571,145,0,0,0,0,0,0,1719,608,132,107,78,298,248,19,108,4,25,41,1,9,0,0,26,0,0,0,6,0,2,1
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Noaber LOOkaal,0150::SB43,,751,599,1,0,0,0,1,557,42,0,0,0,0,0,0,600,193,17,37,26,152,76,14,39,3,17,15,0,1,0,2,6,0,1,0,0,0,0,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cultuurhuus Braakhekke,0150::SB44,,1731,1654,0,4,0,0,4,1524,128,0,0,2,0,0,0,1656,533,133,102,120,264,230,26,116,2,31,55,0,4,0,1,32,1,1,0,1,0,0,2
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Park Braband,0150::SB45,,1851,1364,4,0,0,0,5,1240,123,0,0,0,0,0,0,1368,329,82,88,88,271,238,42,122,3,32,28,0,5,4,1,26,2,0,0,3,0,0,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Sparrenheuvel,0150::SB46,,1765,1541,1,1,0,2,9,1396,140,0,0,0,2,0,0,1545,362,145,110,139,205,277,34,162,1,37,44,1,1,3,5,11,0,1,1,2,0,0,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Koerkamp,0150::SB47,,1131,943,0,1,0,0,10,851,83,0,0,0,0,0,0,944,198,46,39,50,366,98,10,68,2,21,24,2,1,2,3,6,3,0,0,3,0,0,1
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hof van Salland,0150::SB48,,1743,1656,1,1,0,0,17,1501,140,0,0,0,0,0,0,1658,503,128,81,79,226,300,35,184,4,42,42,1,6,0,0,21,0,0,1,1,1,0,1
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Restaurant Nunu,0150::SB49,,428,358,0,1,0,0,1,319,39,0,0,0,0,0,0,359,116,11,8,15,118,27,12,23,2,10,10,1,1,0,0,3,0,0,0,1,0,0,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ons Centrum,0150::SB50,,383,332,0,0,0,0,0,312,20,0,0,0,0,0,0,332,70,23,26,18,101,30,12,20,0,12,10,0,2,0,0,3,0,0,0,4,0,0,1
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brasserie De Lindeboom,0150::SB51,,1964,1911,7,4,0,0,6,1771,148,0,0,0,3,0,0,1925,459,104,135,171,289,347,58,147,8,57,55,1,9,39,3,22,1,0,1,2,1,0,2
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Ulebelt,0150::SB52,,1523,963,2,2,0,0,8,882,78,0,0,0,1,0,1,968,158,74,81,114,92,158,45,118,8,29,38,1,7,21,1,11,0,0,2,4,0,1,0
Zwolle,Deventer,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Station Deventer,0150::SB53,,0,623,0,1,0,0,12,584,28,0,0,0,0,0,0,624,75,45,27,39,37,140,20,152,1,41,5,0,0,17,0,8,1,0,0,13,1,1,0
