contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Naaldwijk De Regenboog,1783::SB11,2672 DR,1417,1161,2,0,0,1,0,1037,127,0,0,0,1,0,0,1164,538,10,138,19,195,116,16,24,11,16,30,2,3,1,0,39,1,0,1,1,0,0,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Honselersdijk De Hunselaer,1783::SB12,2675 XJ,1583,1283,1,2,0,0,0,1154,132,0,0,0,0,0,0,1286,392,35,245,36,259,101,23,49,11,28,35,2,10,7,1,40,1,0,2,4,1,0,0,1,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Honselersdijk Zalencentrum Rehoboth,1783::SB13,2675 CL,1509,1971,2,3,0,2,5,1777,196,0,0,0,2,0,0,1978,767,30,314,65,370,148,35,63,8,36,41,1,7,3,3,73,1,1,0,4,0,0,0,1,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Honselersdijk Basisschool De Hoeksteen,1783::SB14,2675 XT,997,661,0,3,0,0,1,589,74,0,0,0,0,0,0,664,243,17,114,16,123,34,8,27,0,19,11,2,7,9,0,29,2,0,0,0,0,0,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Honselersdijk voorheen JAC De Mixx,1783::SB15,2675 TT,1404,426,2,0,0,0,0,379,49,0,0,0,0,0,0,428,121,15,106,17,62,20,9,28,1,13,10,0,4,10,2,6,0,0,0,0,0,1,0,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maasdijk Basisschool Het Kompas,1783::SB16,2676 XH,1557,1252,3,4,0,2,3,1135,123,0,0,0,2,0,0,1261,396,25,287,45,249,46,33,12,27,14,39,0,5,8,2,60,1,0,0,1,0,0,0,0,2,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maasdijk Kerkgebouw De Hoeksteen,1783::SB17,2676 VP,1457,1374,0,3,0,0,0,1209,168,0,0,0,0,0,0,1377,453,21,232,40,325,59,60,42,44,14,10,4,6,1,1,56,1,0,0,0,0,1,0,0,4,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Gemeentekantoor,1783::SB18,2691 BE,1588,1293,3,1,0,3,6,1149,145,0,0,0,3,0,0,1300,432,24,164,33,268,96,58,53,53,15,43,4,3,2,1,34,0,0,1,4,0,1,1,2,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Bibliotheek,1783::SB19,2692 AG,1529,1725,1,4,0,0,1,1539,190,0,0,0,0,0,0,1730,546,37,304,57,267,126,78,73,65,47,48,2,9,5,5,45,1,0,0,6,0,0,0,4,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Zalencentrum De Brug,1783::SB20,2691 GC,2080,1864,2,7,0,1,3,1653,218,0,0,0,1,0,0,1874,606,42,278,61,315,119,101,68,84,34,32,1,8,30,1,71,0,2,0,6,0,1,0,2,2,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Zalencentrum De Kiem,1783::SB21,2691 GC,1445,1689,2,4,0,5,2,1499,199,0,0,0,5,0,0,1700,491,43,326,80,300,120,63,59,48,32,53,1,4,12,2,43,1,0,0,5,0,1,0,1,4,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Wijkcentrum Larix,1783::SB22,2691 DE,1461,1130,0,3,0,0,1,1031,101,0,0,0,0,0,0,1133,262,39,180,50,258,71,64,40,60,20,58,0,2,1,1,21,3,0,0,0,0,0,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Verpleeghuis De Kreek,1783::SB23,2691 CK,1649,1216,2,6,0,0,6,1086,132,0,0,0,0,0,0,1224,397,44,187,35,233,99,46,41,33,25,27,0,6,8,0,31,0,0,0,3,0,1,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Godfried Bomansschool,1783::SB24,2691 TD,1522,1055,2,2,0,0,0,966,93,0,0,0,0,0,0,1059,308,33,180,39,188,93,46,62,19,22,20,2,4,5,2,26,0,0,1,3,0,1,0,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Woonzorgcentrum Sonnevanck,1783::SB25,2692 BS,1492,1123,1,1,0,0,4,991,134,0,0,0,4,0,4,1129,343,21,158,46,247,85,72,41,36,12,21,2,3,1,2,29,0,0,2,1,0,0,0,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Pr.W.Alexanderschool,1783::SB26,2694 BW,1518,1208,2,5,0,0,0,1081,135,1,0,0,1,0,0,1216,490,16,160,31,227,83,59,33,24,15,17,1,6,0,1,44,0,0,0,1,0,0,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 's-Gravenzande Basisschool De Kameleon,1783::SB27,2691 LR,1356,828,1,2,0,2,2,728,103,0,0,0,2,0,0,833,267,8,177,18,183,40,34,12,14,14,17,0,2,6,0,32,1,0,0,2,0,1,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Monster Gemeentekantoor,1783::SB28,2681 AP,1478,1494,2,3,0,0,3,1317,179,0,0,0,0,0,0,1499,528,27,242,44,275,113,56,48,27,48,26,2,3,1,2,49,0,0,0,1,0,0,0,1,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Monster De Jeugdhaven,1783::SB29,2681 LB,1665,876,3,0,0,0,1,778,100,0,0,0,0,0,0,879,240,22,150,27,149,58,62,26,66,15,30,1,6,1,2,19,0,0,0,1,0,0,0,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Monster Basisschool De Blinkerd,1783::SB30,2681 TD,1462,1494,4,4,0,1,1,1364,142,0,4,0,5,0,0,1507,365,53,319,64,244,105,59,65,71,45,41,2,8,6,1,38,0,1,0,3,0,0,0,1,3,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Monster De Hoeksteen,1783::SB31,2681 AB,1433,639,1,1,0,0,4,581,56,0,0,0,0,0,0,641,159,15,114,15,155,41,27,32,19,21,19,0,1,0,5,14,0,0,0,0,0,0,0,1,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Monster Bibliotheek,1783::SB32,2681 NT,1750,2151,1,11,0,1,3,1954,205,0,0,1,0,0,0,2162,581,52,424,89,319,184,87,118,62,71,73,1,11,9,4,57,2,1,0,4,0,1,0,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Monster Sportpark Polanen,1783::SB33,2681 HN,1649,1417,1,1,0,0,1,1272,146,0,0,0,0,0,0,1419,445,60,291,68,186,91,35,66,23,36,51,1,6,2,6,42,0,0,0,4,0,0,0,2,2,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ter Heijde Het Vrondel,1783::SB34,2684 XE,1632,933,5,3,0,0,3,852,86,0,0,0,0,0,0,941,237,25,245,52,111,63,19,43,17,37,36,0,6,1,3,35,0,0,1,0,0,0,1,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Poeldijk r.-k.basisschool Verburch-hof,1783::SB35,2685 RS,1377,1034,1,1,0,1,0,926,111,0,0,0,1,0,0,1037,374,20,189,29,205,80,12,45,5,13,19,0,5,0,2,31,0,0,0,3,0,0,0,1,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Poeldijk De Terwebloem,1783::SB36,2685 GB,1857,1465,0,6,0,2,0,1352,121,0,0,0,2,0,0,1473,473,45,259,53,308,72,20,53,21,38,52,1,7,3,3,48,0,0,0,4,0,1,0,3,0,1
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Poeldijk Basisschool  De Nieuwe Weg,1783::SB37,2685 WB,1428,1321,2,6,0,0,5,1191,134,0,1,0,1,0,0,1330,358,47,286,96,215,98,12,68,9,26,36,1,6,15,0,41,1,0,0,3,1,0,0,0,2,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wateringen Gemeentekantoor,1783::SB38,2291 HN,1879,1674,0,3,0,7,4,1493,188,0,0,0,8,0,1,1685,557,61,264,71,217,171,22,74,4,56,59,3,10,43,2,52,0,0,0,4,1,0,0,2,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wateringen Parochiezaal De Kolenkit,1783::SB39,2291 SZ,1610,1395,5,2,0,2,1,1259,144,0,0,0,2,0,0,1404,398,52,258,78,205,114,40,66,6,26,46,4,8,41,0,39,0,0,1,5,2,1,0,3,0,2
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wateringen De Ark,1783::SB40,2291 BD,1739,1872,0,8,0,0,5,1701,175,0,1,0,1,0,0,1881,544,74,307,90,312,197,28,107,4,50,51,3,3,39,1,52,1,1,0,7,0,0,0,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wateringen De Smidse,1783::SB41,2291 CA,1411,1850,1,2,0,1,2,1666,186,0,0,0,1,0,0,1854,603,57,272,49,336,201,45,94,6,40,55,2,9,19,0,57,0,0,2,2,0,1,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wateringen Ontmoetingsruimte De Vang,1783::SB42,2291 LC,1262,938,2,2,0,0,2,835,105,0,0,0,0,0,0,942,274,38,167,58,132,101,18,54,3,18,23,1,3,13,2,27,0,0,0,3,0,1,0,0,2,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wateringen Ontmoetingsplek Joop,1783::SB43,2292 CG,2130,1697,0,0,0,2,4,1519,176,0,0,0,2,0,0,1699,587,70,267,73,249,169,27,63,3,44,42,3,15,25,3,51,2,0,0,1,0,2,1,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wateringen Scouting Wateringen,1783::SB44,2291 GP,1523,350,0,1,0,0,0,310,41,0,0,0,0,0,0,351,93,9,68,13,56,42,15,10,0,7,12,3,2,9,0,9,0,0,0,2,0,0,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kwintsheul Dorpshuis Kastanjehof,1783::SB45,2295 LB,1330,1349,2,1,0,2,9,1230,115,0,0,0,2,0,0,1354,513,40,198,54,259,97,22,42,6,25,34,3,3,3,2,43,1,1,1,2,0,0,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kwintsheul Basisschool Andreashof,1783::SB46,2295 PE,1471,1201,3,0,0,1,1,1088,116,0,0,0,1,0,0,1205,398,38,221,51,243,83,9,44,3,19,27,0,5,5,1,47,0,0,0,5,0,2,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lier Partycentrum De Rank,1783::SB47,2678 AV,1564,1091,2,3,0,0,4,965,127,0,0,0,0,0,0,1096,435,26,155,24,251,86,23,24,3,18,15,4,7,0,1,19,0,0,0,0,0,0,0,0,0,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lier Partycentrum 't Centrum,1783::SB48,2678 CM,1409,1850,4,9,9,0,4,1672,196,0,0,0,9,0,0,1872,635,51,268,40,495,110,47,62,13,19,33,5,8,8,3,46,2,1,0,2,0,1,0,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lier Basisschool Prins Willem-Alexander,1783::SB49,2678 TX,1527,936,1,1,0,0,0,834,104,0,0,0,0,0,0,938,255,25,137,39,229,76,44,33,4,21,29,2,2,4,1,27,2,1,0,2,0,0,1,1,0,1
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lier De Viermaster,1783::SB50,2678 BP,1626,1099,1,1,0,0,1,1002,98,0,0,0,0,0,0,1101,374,28,140,34,295,82,24,25,7,17,16,1,5,4,0,40,0,2,1,3,0,0,0,0,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lier Sportcentrum Vreeloo,1783::SB51,2678 LN,1586,2019,2,5,0,9,2,1823,210,0,0,0,9,0,0,2035,762,47,324,72,414,132,27,71,6,31,33,0,9,5,1,78,1,1,0,3,0,0,0,1,1,0
Dordrecht,Westland,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Lier De Achtsprong,1783::SB52,2678 TC,1369,900,0,1,0,0,0,811,90,0,0,0,0,0,0,901,281,30,115,39,226,56,32,29,4,11,19,0,2,0,2,46,1,0,2,3,0,1,0,0,1,0
