contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum,1924::SB13,,1741,1610,1,2,0,0,7,1426,180,0,0,0,0,0,0,1613,255,96,236,144,209,68,135,72,278,32,43,1,8,0,0,22,1,0,0,3,0,0,0,2,5,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jongeren Activiteiten Centrum (JAC),1924::SB14,,1870,1349,2,1,1,3,1,1197,150,0,0,4,0,0,0,1348,310,67,243,104,154,62,91,64,115,43,47,0,4,1,2,35,0,0,0,2,0,1,1,0,3,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hoeksteen,1924::SB15,,2012,1590,2,0,0,1,0,1366,227,0,0,0,1,0,0,1593,425,65,166,72,180,103,135,71,268,28,26,0,4,0,2,37,0,0,0,3,2,1,0,0,2,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vita-Nova,1924::SB16,,1874,1860,4,1,0,9,6,1602,266,0,0,0,9,0,0,1874,437,64,195,92,217,165,160,95,295,48,39,1,15,0,3,24,0,1,1,3,1,1,0,0,3,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Nieuw Rijsenburgh,1924::SB17,,1863,1405,0,4,0,3,2,1216,194,0,0,0,3,0,0,1412,193,68,223,107,164,74,115,59,268,26,71,0,5,1,2,26,0,1,0,1,0,1,0,0,0,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kerk Exodusgemeente,1924::SB18,,1894,1563,3,2,0,0,1,1400,167,0,0,0,0,0,0,1568,302,65,197,122,223,101,154,45,230,29,34,1,7,1,3,38,3,0,0,2,0,0,0,1,5,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ons Dorpshuis,1924::SB19,,1854,1592,2,1,0,2,7,1395,189,0,0,4,0,2,0,1591,263,65,247,121,147,76,105,63,365,29,59,0,5,0,3,28,1,1,1,5,0,0,1,1,6,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Trefpunt,1924::SB20,,1027,862,1,1,0,0,1,791,72,0,0,0,0,0,0,864,158,30,186,53,151,52,68,31,71,10,24,1,2,0,2,16,0,0,0,5,0,0,0,0,2,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Centrum,1924::SB21,,2042,1728,2,8,0,1,7,1540,192,0,0,0,1,0,0,1739,285,79,337,125,160,96,103,64,284,47,72,2,11,0,6,32,1,0,0,4,1,3,0,3,13,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bommelstee,1924::SB22,,1201,1002,1,1,0,0,3,905,96,0,0,0,0,0,0,1004,188,38,224,60,157,59,74,36,53,26,43,1,5,0,3,26,0,0,1,5,1,0,0,0,2,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Buurthuus,1924::SB23,,1071,764,0,2,1,0,1,682,84,0,0,0,1,0,0,767,149,34,213,64,108,40,18,18,37,21,32,3,3,0,0,21,1,0,0,1,0,0,0,0,0,1
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau de Grutterswei,1924::SB24,,1925,1755,1,10,0,0,1,1603,162,0,0,0,0,0,0,1766,379,130,303,150,205,126,119,69,95,43,76,1,16,0,3,28,2,1,0,2,0,1,0,4,2,0
Dordrecht,Goeree-Overflakkee,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ebbe en Vloed,1924::SB25,,1943,1474,1,6,0,3,2,1324,158,0,0,0,3,0,0,1484,324,96,232,139,211,75,96,67,93,30,51,3,10,2,2,30,1,2,3,3,0,1,0,2,1,0
