contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Lokaal in de Kamer
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau CBS De Regenboog,1700::SB14,7671 ZX,911,779,1,3,0,0,0,731,52,0,0,0,0,0,0,783,116,20,83,77,254,42,57,34,50,10,16,1,0,1,1,15,0,0,0,2,0,0,0
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK BS Antonius,1700::SB15,7671 VW,967,930,0,0,0,0,2,860,68,0,0,0,0,0,0,930,168,37,82,80,303,66,74,28,30,13,28,6,3,0,0,11,0,0,0,1,0,0,0
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Chr.BS Shalom,1700::SB16,7671 ND,1630,1401,0,1,0,0,1,1296,105,0,0,0,0,0,0,1402,242,38,166,116,442,107,124,46,56,9,26,0,3,0,0,20,0,1,0,3,0,0,2
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Hervormd Centrum De Rank,1700::SB17,7683 BN,1502,1283,0,3,0,0,2,1158,126,0,0,0,0,0,0,1286,207,32,153,56,496,49,176,29,28,12,22,0,3,0,2,12,1,0,1,3,0,0,1
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vergaderzaal Geref.Kerk,1700::SB19,7683 AV,1595,1315,2,2,0,0,2,1206,112,0,1,0,1,0,0,1320,190,35,103,63,576,63,163,30,41,8,24,1,1,0,0,11,0,0,2,3,0,0,1
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Het Liefferdinck,1700::SB20,7683 VV,1365,1193,0,2,0,1,2,1107,87,0,0,0,1,0,0,1196,147,27,110,61,508,56,173,25,24,13,30,0,1,1,0,14,0,0,2,0,0,0,1
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ver.gebouw RK Kerk,1700::SB21,7686 CM,807,670,0,1,0,0,1,606,64,0,0,0,0,0,0,671,81,21,121,63,160,59,55,32,20,12,28,0,6,0,1,9,0,0,0,2,0,0,0
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Baptistencentrum 't Lieniezer,1700::SB22,7681 JA,1100,848,5,0,0,0,2,781,70,0,0,0,0,0,0,853,120,22,182,107,204,34,83,17,19,7,34,1,7,1,0,8,0,1,0,0,0,1,0
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kerkelijk Centrum Het Anker,1700::SB23,7681 DJ,1613,1250,0,9,0,0,1,1142,116,0,0,0,0,0,0,1259,208,44,208,117,386,69,84,32,27,13,31,3,3,0,1,17,1,0,0,4,0,0,2
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Punt,1700::SB24,7681 ZP,1242,1136,2,1,2,0,2,1138,1,0,0,0,2,0,0,1141,119,43,257,129,268,59,126,27,13,12,49,3,5,2,1,16,0,1,0,2,1,1,2
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw Oos Plekkie in 't Flierpark,1700::SB25,7681 ZC,1182,741,0,2,0,0,1,680,62,0,0,0,0,0,0,743,63,34,253,131,104,27,57,16,10,6,18,1,2,0,2,4,0,0,1,8,0,1,3
Zwolle,Twenterand,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau PCO school Nieuwoord,1700::SB26,7681 HD,1168,958,4,2,0,0,2,872,90,0,0,0,0,0,0,964,131,41,203,123,218,56,77,34,7,13,36,3,4,0,0,12,0,0,0,0,0,0,0
