contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Café-restaurant Nijhof / Halle,1876::SB11,7025 AA,1155,941,1,0,0,0,3,862,77,0,0,0,0,0,0,942,257,51,121,91,207,72,16,39,8,25,28,5,2,0,2,13,0,0,0,0,1,1,0,0,0,1,1
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Witte Paard 2.0,1876::SB12,7021 HA,1281,888,2,5,0,1,5,819,72,0,0,0,1,0,0,896,187,54,125,128,177,68,24,34,9,19,40,2,3,5,0,9,1,0,0,3,0,0,0,0,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Voorm. Jan Ligthartschool / Zelhem,1876::SB13,7021 DL,1362,1053,0,4,0,0,0,987,70,0,0,0,0,0,0,1057,229,77,117,135,177,128,22,73,8,28,30,2,3,5,0,14,1,0,0,2,0,0,0,0,2,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus Vorden,1876::SB14,7251 AB,1498,1674,2,4,0,1,18,1536,127,0,0,0,1,0,0,1681,385,112,122,173,329,212,43,153,5,49,58,0,5,0,2,21,2,0,0,2,0,0,0,1,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Hoge / Vorden,1876::SB15,7251 XX,1442,923,0,1,0,0,2,864,58,0,0,0,0,0,0,924,246,59,74,95,165,124,17,62,4,22,32,1,0,1,1,16,0,1,0,2,0,0,0,0,0,0,1
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Vordering / Vorden,1876::SB16,7251 BH,1585,1510,2,4,0,2,10,1395,113,0,0,0,2,0,0,1518,386,116,126,153,263,203,24,123,2,43,48,3,4,0,2,9,0,0,0,3,0,0,1,0,0,0,1
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Kraanvogel / Vorden,1876::SB17,7251 LT,1015,768,0,1,0,1,0,682,88,0,0,0,1,0,0,770,240,30,49,35,206,91,13,42,8,15,22,1,1,0,2,11,0,0,0,1,0,1,0,0,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ludgerusgebouw / Vierakker,1876::SB18,7233 SH,1085,878,0,1,0,0,1,791,87,0,0,0,0,0,0,879,263,34,45,56,229,99,17,56,8,39,20,1,1,0,1,5,0,0,1,0,1,0,1,0,0,0,1
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal / Steenderen,1876::SB19,7201 BA,966,901,0,1,0,1,1,832,70,0,0,0,1,0,0,903,207,77,72,84,200,87,9,83,5,32,20,0,3,2,0,12,1,0,0,3,3,0,0,1,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zaal Kraantje Lek / Olburgen,1876::SB20,7225 NA,292,255,0,0,0,0,0,235,20,0,0,0,0,0,0,255,58,13,17,22,51,35,3,17,7,20,6,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Rank/Toldijk,1876::SB21,7227 DC,688,612,0,0,0,0,1,552,59,0,0,0,0,0,0,612,163,23,43,40,214,49,15,31,0,12,12,2,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Wapen van Baak,1876::SB22,7223 LH,877,740,0,0,0,0,2,676,61,0,0,1,0,1,0,739,203,45,55,79,146,90,6,71,6,11,19,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportcafé Hessenhal,1876::SB23,6997 AH,867,744,0,2,0,0,4,663,79,0,0,0,0,0,0,746,242,61,45,35,115,117,18,56,1,19,14,1,1,1,1,12,0,0,0,3,0,0,0,0,1,0,1
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Hyndendael / Hummelo,1876::SB24,6999 AN,1251,1123,2,1,0,0,2,1026,98,0,0,0,0,0,0,1126,300,70,75,91,266,149,25,58,10,26,20,1,6,2,0,17,1,1,0,3,2,0,0,0,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Drempt,1876::SB25,6996 AG,837,731,0,2,0,2,0,663,72,0,0,0,2,0,0,735,170,46,97,48,118,99,21,63,2,22,17,2,1,1,0,18,1,0,0,1,0,0,0,1,1,0,2
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Hessenhuus,1876::SB26,6996 DD,497,393,1,0,0,0,0,355,39,0,0,0,0,0,0,394,109,25,42,28,84,51,5,17,0,9,7,2,1,0,1,9,1,0,0,1,0,0,0,1,0,0,0
Arnhem,Bronckhorst,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Bongerd,1876::SB27,7221 CR,973,758,1,1,0,1,5,701,55,0,0,0,1,0,0,761,210,51,49,65,163,92,15,60,1,15,22,0,3,0,1,5,1,0,0,2,0,1,0,1,0,0,1
