contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Libertarische Partij (LP),Lokaal in de Kamer
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School Zuiderbreedte,0118::SB11,7906 GA,1454,1283,0,3,0,0,1,1204,81,0,0,0,0,0,0,1286,155,79,238,186,277,69,102,49,24,13,52,0,6,3,0,27,2,0,0,1,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau De Goede Herderkerk,ingang Lomanln",0118::SB12,7906 LL,1428,1271,5,3,0,0,2,1177,101,0,1,0,1,0,0,1280,152,73,195,170,286,95,101,66,30,25,37,0,7,6,1,23,1,0,0,2,0,1
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maranatha kerk,0118::SB13,7907 EG,1376,875,0,2,0,0,1,793,83,0,0,0,0,0,0,877,132,64,130,159,148,52,62,46,7,14,35,2,2,1,1,18,0,0,0,1,0,1
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau WZC De Vecht,0118::SB14,7908 HV,1206,918,0,0,0,0,2,861,55,0,0,0,0,0,0,918,193,74,58,99,225,74,83,54,4,9,28,0,2,0,0,13,1,0,0,1,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Flat Weideheem I,0118::SB15,7909 GD,1239,881,2,1,0,0,0,808,76,0,0,0,0,0,0,884,97,53,115,140,154,80,68,71,10,15,41,0,1,9,3,17,0,0,0,7,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 't Kienholt,0118::SB16,7908 BJ,1313,1120,1,6,1,0,1,1033,93,0,0,0,0,0,0,1127,165,74,107,152,210,118,84,99,16,19,31,0,0,8,1,32,0,2,0,1,0,1
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw De Weideblik,0118::SB17,7908 LL,1502,1296,0,3,0,3,8,1194,100,0,0,0,3,0,0,1302,274,79,131,110,298,116,94,84,6,21,41,0,3,2,1,34,0,0,0,2,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC De Cirkel,0118::SB18,7914 PM,1557,1293,0,2,0,0,2,1182,111,0,0,0,0,0,0,1295,161,45,194,137,353,52,140,31,80,15,44,2,7,0,1,25,0,2,1,1,0,2
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpscentrum 't Anker,0118::SB19,7913 AE,1790,1447,1,0,0,0,1,1297,150,0,0,0,0,0,0,1448,169,73,316,223,281,44,93,43,76,27,57,0,4,0,1,35,0,1,0,3,1,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau WZC Beatrix,0118::SB20,7913 TZ,1793,1491,3,4,0,0,2,1344,152,0,0,0,0,0,0,1498,173,73,273,183,376,77,117,50,45,19,50,5,7,3,2,35,1,0,0,2,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Open Deur,0118::SB21,7916 PC,1066,770,0,0,0,0,6,690,74,0,0,0,0,0,0,770,100,38,234,101,144,23,31,22,21,8,24,1,4,0,0,17,0,0,0,1,0,1
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis 't Vonder,0118::SB22,7916 RA,1070,702,1,0,0,0,2,626,75,0,0,0,0,0,0,703,59,45,200,118,108,27,33,36,10,14,28,8,6,0,2,8,0,0,0,0,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jul. van Stolbergschool,0118::SB23,7902 JD,1591,839,4,4,0,1,0,781,65,0,0,1,0,0,0,846,111,65,186,109,146,53,45,30,13,18,38,0,3,3,4,14,0,0,0,1,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau O.B.S. De Schuthoek,0118::SB24,7908 EE,1552,1340,1,0,0,0,2,1236,103,0,0,0,0,0,0,1341,189,76,171,228,221,128,85,110,9,30,45,4,5,5,0,30,0,0,0,4,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal Trasselt,0118::SB25,7908 PB,1505,1606,3,2,0,0,1,1436,174,0,0,0,0,0,0,1611,385,104,112,101,349,182,137,106,8,30,46,2,3,1,2,29,1,0,0,7,0,1
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis 't Overschotje,0118::SB26,7931 TL,567,484,0,0,0,0,2,449,33,0,0,0,0,0,0,484,146,18,54,38,91,45,31,19,11,7,11,2,2,0,2,4,1,0,0,1,0,1
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum De Wenning,0118::SB27,7933 PW,1240,1121,1,1,0,1,11,1009,104,0,0,0,1,0,0,1124,301,58,106,95,259,90,56,50,17,19,39,6,6,0,1,12,2,0,0,2,0,2
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC De Opsteker,0118::SB28,7918 AX,1062,876,3,4,0,0,0,803,80,0,0,0,0,0,0,883,130,22,135,105,234,42,65,36,20,21,42,1,5,0,3,14,0,0,0,0,0,1
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vereniging Ons Dorpshuis,0118::SB29,7934 PE,441,391,0,0,0,0,0,369,22,0,0,0,0,0,0,391,71,30,60,47,65,29,22,24,7,8,21,0,1,0,0,5,1,0,0,0,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Vuurkörf,0118::SB30,7912 TH,686,599,0,0,0,0,1,537,61,0,0,0,0,0,0,599,80,16,79,70,176,24,54,20,48,7,15,1,1,0,1,7,0,0,0,0,0,0
Assen,Hoogeveen,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFC De Eiken,0118::SB31,7936 PB,577,471,0,1,0,0,1,471,0,0,0,0,0,0,0,472,61,25,76,68,76,25,35,22,21,6,34,0,0,0,2,17,1,0,0,1,0,1
