contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Nebo,0203::SB12,3771 HP,659,920,3,0,0,1,0,822,102,0,0,0,1,0,0,924,231,15,65,23,210,57,116,22,140,11,14,0,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Burgthof PC Basisschool De Fontein,0203::SB13,3772 TD,1216,1081,0,1,0,0,3,944,135,0,0,0,0,0,0,1082,202,18,109,28,165,73,148,28,227,23,10,1,2,28,0,10,0,0,0,1,1,1,2,2,2,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Tennisbaan De Watermolen,0203::SB14,3772 MB,1858,1233,1,3,0,0,1,1077,159,0,0,0,0,0,0,1237,287,28,98,38,213,63,155,28,254,12,14,1,2,24,0,15,0,0,0,1,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Openbare Basisschool De Zandberg,0203::SB15,3771 KV,1643,1147,0,0,0,0,5,1003,139,0,0,0,0,0,0,1147,220,29,98,46,216,80,129,35,223,10,25,2,7,4,4,17,2,0,0,0,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Gereformeerde Gemeente in Nederland ""De Hoeksteen""",0203::SB16,3772 PP,2522,1942,2,3,0,0,8,1665,274,0,0,0,0,0,0,1947,296,15,129,37,239,57,223,39,814,16,5,3,6,14,1,33,1,0,3,3,0,1,2,1,4,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Veluwehal Barneveld,0203::SB17,3771 CB,868,735,1,2,0,0,2,673,65,0,2,0,2,0,0,740,141,24,66,24,147,44,72,31,129,9,14,0,4,17,0,6,0,0,0,2,1,0,0,0,3,0,1
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Willem van Oranjeschool,0203::SB18,3773 AS,1291,790,0,1,0,0,1,729,61,0,0,0,0,0,0,791,92,12,56,14,173,15,196,17,173,2,15,2,3,0,1,15,0,0,0,3,0,0,0,1,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Moluks Sociaal-cultureel Centrum Jajasan Batu Tjapeu,0203::SB19,3772 KP,1303,643,0,5,0,0,1,572,75,0,0,0,0,0,0,648,97,20,72,43,79,32,71,35,104,14,20,0,2,40,3,2,5,0,0,1,0,0,0,2,1,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Belleman,0203::SB20,3785 KT,944,886,0,2,0,1,0,795,94,0,0,0,1,0,0,889,155,5,89,19,252,48,92,23,151,15,20,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Evangeliegemeente de Kandelaar,0203::SB21,3781 TK,926,800,0,3,0,0,5,702,96,0,0,0,0,0,0,803,198,17,60,21,181,30,152,13,81,9,21,0,3,0,0,8,0,0,1,2,0,0,0,0,3,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Chr. Basissch.Dr.W.van den Bergh,0203::SB22,3781 EJ,1247,1213,4,1,0,0,8,1080,130,0,0,0,0,0,0,1218,273,19,144,53,323,71,142,37,66,14,35,1,5,0,1,24,1,0,1,3,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woon en Zorgcentrum Nieuw Avondrust,0203::SB23,3781 GH,1023,1080,3,3,0,0,10,971,105,0,0,0,0,0,0,1086,255,19,119,42,272,67,119,34,82,12,27,1,2,3,4,16,1,0,0,3,1,0,0,0,1,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau (N.H.) Koningin Wilhelminaschool,0203::SB24,3781 GG,1161,859,1,0,1,1,19,758,81,0,0,2,0,0,0,858,168,16,107,23,200,55,108,20,117,6,16,2,0,0,0,11,1,1,0,1,0,1,1,2,3,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kerkcentrum Odulf,0203::SB25,3781 BX,1091,919,1,3,0,2,4,836,85,0,0,0,2,0,0,925,192,35,150,26,229,46,91,32,66,6,22,3,6,0,0,13,1,0,0,1,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kerkelijk Centrum 't Kerkheem,0203::SB26,3781 GA,900,731,0,0,0,0,6,650,75,0,0,0,0,0,0,731,187,8,67,17,197,29,110,17,51,7,16,0,0,1,0,15,0,1,0,5,1,2,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Restaurant Buitenlust,0203::SB27,3781 AC,803,748,1,0,0,0,17,663,69,0,0,0,0,0,0,749,175,8,92,19,190,49,108,13,49,7,24,0,1,1,0,8,1,1,0,1,0,0,0,0,1,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kerkelijk  Centrum Bethabara,0203::SB28,3781 GE,916,727,1,2,0,0,6,655,69,0,0,0,0,0,0,730,163,15,55,12,216,35,108,21,59,7,25,0,1,0,0,5,1,0,0,1,1,1,0,1,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Christelijke Basisschool De Bron,0203::SB29,3776 MK,1153,1010,1,1,0,0,3,867,142,0,0,0,0,0,0,1012,214,9,157,25,201,36,105,9,208,6,12,2,4,0,0,15,0,0,0,3,0,0,1,0,0,0,3
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau School m/d Bijbel De Lichtboei,0203::SB30,3774 BP,1220,1170,1,0,0,0,1,994,176,0,0,0,0,0,0,1171,163,7,102,12,167,18,102,10,555,4,13,0,3,0,0,12,0,1,0,0,0,0,0,1,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Koningin Beatrixschool,0203::SB31,3774 BG,971,805,0,1,0,1,0,693,114,0,0,0,1,0,0,807,41,0,81,9,139,11,107,3,398,2,9,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kulturhus De Essenburcht,0203::SB32,3774 DA,1421,1263,1,4,0,0,2,1063,203,0,0,0,0,0,0,1268,116,5,109,9,194,19,98,7,670,3,15,0,1,0,0,10,0,0,0,3,0,0,1,0,3,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Koepel,0203::SB33,3886 PA,924,874,0,1,0,0,50,707,118,0,0,0,0,0,0,875,239,22,92,32,147,46,50,19,158,18,19,0,5,0,1,21,0,0,0,0,0,0,0,1,4,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dr. Kruimelstaete,0203::SB34,3886 ME,769,676,0,0,0,1,6,598,73,0,0,0,1,0,0,677,99,15,65,20,122,27,61,9,194,8,25,4,4,0,1,18,2,0,0,1,1,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Multifunctioneel Centrum Glindster,0203::SB35,3794 MZ,593,522,1,0,0,0,5,448,70,0,0,0,0,0,0,523,92,13,47,16,148,28,28,36,81,13,10,1,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportpark  Overbeek,0203::SB36,3784 WZ,1106,928,0,0,0,0,0,822,106,0,0,0,0,0,0,928,177,19,101,27,234,35,89,11,194,11,14,1,1,0,0,12,0,0,0,2,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw  De Kooi,0203::SB37,3775 KP,221,226,0,1,0,0,25,184,18,0,0,0,0,0,0,227,59,6,11,6,36,20,31,18,20,2,10,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Arnhem,Barneveld,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mobiel Stembureau,0203::SB38,,0,455,0,0,0,0,0,422,33,0,0,0,0,0,0,455,68,9,46,22,64,38,66,25,80,10,7,0,2,8,0,10,0,0,0,0,0,0,0,0,0,0,0
