contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,StemNL
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrijetijdsaccommodatie De Mortel,0772::SB11,,3187,1156,3,0,0,0,1,1061,100,0,0,3,0,0,0,1162,245,43,213,157,107,108,20,95,4,36,62,3,5,10,2,36,0,0,0,5,1,2,0,2,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal,0772::SB12,,2673,1078,1,0,0,0,4,975,95,0,0,5,0,5,0,1074,174,43,206,173,102,135,18,89,6,30,57,3,4,7,1,23,0,0,0,3,1,0,0,3,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Service/verzorgingscentrum Antonius,0772::SB13,,3046,1425,0,0,0,1,5,1248,171,0,0,1,0,0,0,1424,455,49,191,121,200,149,22,80,9,33,67,2,7,6,0,26,0,0,0,7,0,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Archipel Eerdbrand,0772::SB14,,2870,1148,0,3,0,0,4,1033,114,0,0,0,0,0,0,1151,172,60,204,148,136,142,25,97,2,38,52,0,6,35,2,14,0,0,1,8,1,2,0,3,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Schelp,0772::SB15,,1455,1182,2,9,0,0,1,1073,119,0,0,0,0,0,0,1193,136,77,251,166,94,96,18,115,0,24,47,2,6,126,0,14,1,0,1,2,2,2,1,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum 't Trefpunt Belgieplein 20,0772::SB16,,1602,1551,4,11,0,5,1,1420,150,0,0,0,5,0,0,1571,206,85,274,244,150,178,16,139,6,50,64,0,4,89,2,20,1,1,1,10,2,2,0,7,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum Vivaldi,0772::SB17,,2264,832,0,2,0,0,2,751,81,0,0,0,0,0,0,834,105,42,181,145,96,86,17,52,1,18,56,1,4,13,1,10,1,0,0,2,1,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Cornelis Jetses,0772::SB18,,2593,900,5,8,0,0,1,815,97,0,0,0,0,0,0,913,116,54,154,127,67,87,12,84,1,22,36,3,9,100,3,13,0,0,1,8,2,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Jurriaan Pels wooncentrum,0772::SB19,,1334,958,0,4,0,0,1,903,58,0,0,0,0,0,0,962,143,60,129,149,120,104,17,89,6,24,86,1,2,10,0,9,0,2,1,3,0,2,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Korenaar,0772::SB20,,2854,933,9,15,0,0,4,869,84,0,0,0,0,0,0,957,100,48,139,140,96,108,30,91,4,21,41,1,1,84,1,16,1,2,0,3,4,1,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Brunswijck,0772::SB21,,3003,972,2,4,0,0,1,925,52,0,0,0,0,0,0,978,121,59,161,152,116,101,13,82,2,33,47,0,6,46,2,23,0,0,0,3,3,1,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Archipel Landrijt,0772::SB22,,2711,982,5,1,0,0,6,893,85,0,0,4,0,0,0,984,163,40,154,150,92,105,13,86,3,29,60,1,3,54,1,11,1,1,2,9,0,0,1,2,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau service verzorgingscentrum Peppelrode,0772::SB23,,1699,1058,5,4,0,2,7,965,97,0,0,0,2,0,0,1069,213,58,165,120,138,140,14,87,1,30,50,0,5,14,1,12,1,0,0,5,0,1,0,2,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Wethouder van Eupen,0772::SB24,,1954,800,5,5,0,0,2,739,69,0,0,0,0,0,0,810,162,46,78,81,82,156,20,83,2,33,30,0,1,9,4,10,0,0,0,3,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurthuis de Boemerang,0772::SB25,,3974,908,3,5,0,1,0,811,104,0,0,0,0,0,0,915,161,50,141,92,91,115,22,95,1,22,41,1,3,56,0,12,0,0,0,4,0,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum de Cabine,0772::SB26,,3239,1038,1,9,0,7,5,957,79,0,0,7,0,0,0,1041,138,49,175,176,97,109,42,103,5,34,39,0,1,53,0,9,0,1,1,2,2,0,0,1,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Louis Buelens,0772::SB27,,2722,1118,0,9,0,0,3,1010,111,0,0,3,0,0,0,1124,228,66,164,145,121,147,29,84,1,36,42,0,11,14,0,21,1,0,1,4,1,0,0,2,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Archipel Dommelhoef,0772::SB28,,1531,1324,3,2,0,0,6,1187,136,0,0,0,0,0,0,1329,416,92,56,85,108,294,17,160,2,44,21,1,2,5,0,14,0,0,0,5,1,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau gebouw Rode Kruis,0772::SB29,,1691,1533,2,10,2,2,8,1404,137,0,0,0,4,0,0,1549,265,68,173,167,80,259,20,216,2,59,32,0,3,131,0,32,2,0,4,9,7,2,1,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Driesprong,0772::SB30,,3194,920,2,6,0,0,0,838,90,0,0,0,0,0,0,928,119,38,151,142,54,100,10,109,1,43,30,2,2,91,2,13,2,0,2,8,0,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Berckelhof,0772::SB31,,3471,1157,4,7,0,0,4,1077,90,0,3,0,3,0,0,1171,161,68,180,177,72,149,20,123,2,49,42,1,1,79,0,14,2,0,0,9,3,2,1,1,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Activiteitencentrum Orka,0772::SB32,,2770,1072,8,0,0,0,6,989,85,0,0,0,0,0,0,1080,154,53,164,167,107,121,22,124,4,58,35,1,6,19,2,20,1,0,2,3,9,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Spilcentrum de Boog,0772::SB33,,2977,1095,4,0,0,0,8,972,120,0,0,0,0,0,0,1100,272,52,139,103,130,148,13,101,8,33,44,0,1,23,1,19,0,1,0,3,1,2,1,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Wilgenhof,0772::SB34,,2965,1073,2,2,0,0,4,983,90,0,0,0,0,0,0,1077,192,58,55,103,116,212,6,194,0,61,29,1,2,9,0,22,1,0,1,6,2,1,0,2,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Wilakkers,0772::SB35,,3208,940,1,1,0,0,4,868,70,0,0,0,0,0,0,942,184,58,59,85,77,214,9,155,0,52,11,0,5,9,0,16,1,0,0,2,2,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Beppino Sarto,0772::SB36,,2856,1157,1,6,0,0,6,1075,83,0,0,0,0,0,0,1164,182,85,156,136,77,176,14,113,1,47,29,0,7,110,3,11,1,0,1,5,3,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum 't Akkertje,0772::SB37,,3781,1139,6,4,0,2,1,1055,96,0,1,0,3,0,0,1152,147,63,217,168,67,148,3,148,1,70,46,0,2,32,0,14,2,0,0,8,1,2,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Regenboog,0772::SB38,,3056,1211,0,5,6,0,4,1116,102,0,0,0,6,0,0,1222,194,58,115,139,84,180,20,213,0,83,28,3,7,53,3,10,1,0,2,14,3,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Talisman,0772::SB39,,3120,1234,2,3,0,0,4,1120,115,0,0,0,0,0,0,1239,219,83,96,120,66,248,12,220,0,76,22,1,0,39,0,22,0,0,0,7,1,1,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Wissenhage,0772::SB40,,1620,1369,1,3,0,3,7,1219,150,0,0,0,3,0,0,1376,475,79,82,84,168,238,17,135,2,41,22,1,2,2,1,14,1,0,0,2,0,3,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Parktheater,0772::SB41,,2426,994,1,0,0,0,6,907,82,0,0,0,0,0,0,995,312,49,49,47,80,223,9,135,1,47,13,0,0,3,0,14,0,0,1,8,3,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau recreatieruimte Hof van Eden,0772::SB42,,1630,1398,2,7,0,0,8,1296,103,0,0,0,0,0,0,1407,285,118,64,122,84,308,17,274,1,61,27,0,1,6,0,19,1,0,1,5,2,1,1,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Tijdelijke unit Ventweg Boutenslaan/,0772::SB43,,1488,1263,3,1,0,0,8,1148,111,0,0,0,0,0,0,1267,252,89,95,94,85,268,9,214,0,75,25,0,2,21,2,14,1,0,0,11,2,2,1,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Jean Sibelius, Sibeliuslaan 101",0772::SB44,,3872,1054,1,2,0,3,0,982,78,0,0,0,3,0,0,1060,112,40,152,162,84,167,19,142,2,50,51,3,3,28,1,9,1,2,0,15,3,4,0,3,1
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau Wijkcentrum de Dommel,Bennekelstr 131 of",0772::SB45,,3518,711,0,3,0,0,2,643,69,0,0,0,0,0,0,714,62,39,173,97,37,83,7,75,1,22,27,1,3,64,1,7,0,0,0,8,2,2,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkgebouw 't Slot,0772::SB46,,3406,1106,5,3,4,0,3,1003,112,0,0,0,4,0,0,1118,215,66,135,176,134,119,27,104,5,33,45,0,4,16,1,17,0,1,2,5,1,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Genderhof,0772::SB47,,2622,1040,0,6,0,0,12,939,95,0,0,0,0,0,0,1046,160,58,124,155,116,134,20,135,6,40,40,0,7,5,4,24,3,1,2,4,1,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Karel de Grote,0772::SB48,,1621,1396,5,3,0,10,3,1275,116,0,0,10,0,0,0,1394,148,65,261,207,89,147,31,178,2,68,61,0,6,91,2,18,4,0,0,10,3,3,0,2,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Engelsbergen,0772::SB49,,1382,1009,2,1,0,2,3,947,64,0,0,0,2,0,0,1014,157,50,101,141,87,146,10,150,1,60,44,2,2,31,1,11,1,1,1,7,0,1,1,3,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis Vonderhof Bernhardplaats 1,0772::SB50,,3003,845,1,0,0,0,2,777,62,0,0,5,0,0,0,841,163,53,63,76,37,155,6,175,0,49,26,1,2,12,1,15,0,0,0,8,2,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Summa College Welzijn,0772::SB51,,2806,875,1,0,0,0,1,791,84,0,0,0,0,0,0,876,177,56,54,84,56,164,13,166,0,47,17,0,0,19,0,15,0,1,1,3,0,0,0,2,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Trudo,0772::SB52,,2737,1221,6,1,6,0,8,1121,105,0,0,0,6,0,0,1234,205,57,172,145,85,217,11,156,3,59,50,2,5,8,1,26,1,2,1,13,1,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis de Lievendaal,0772::SB53,,1468,721,1,4,0,0,1,671,54,0,0,0,0,0,0,726,90,25,171,148,50,89,12,55,0,14,26,0,2,14,1,13,2,0,0,7,2,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sociëteit Het Struiske Struyckenstr 10,0772::SB54,,1868,1372,3,3,2,0,4,1279,97,0,0,0,2,0,0,1380,228,79,195,181,117,211,13,166,4,55,61,1,1,11,1,27,0,3,2,8,2,5,1,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Mortel Savoiepad 14,0772::SB55,,2088,1006,1,1,0,0,1,918,89,0,0,0,0,0,0,1008,219,33,212,121,107,122,15,79,0,20,45,4,4,1,2,15,0,2,0,4,0,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau basisschool De Boschuil,0772::SB56,,2786,1074,0,2,0,3,2,975,102,0,0,0,3,0,0,1079,358,51,115,95,113,151,15,62,4,29,36,0,1,11,1,25,0,0,0,7,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Vuurvlinder Opera 60a,0772::SB57,,1647,893,4,2,0,0,2,824,73,0,0,0,0,0,0,899,278,43,92,61,105,148,11,56,1,21,37,1,2,12,1,20,2,0,0,2,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool de Vuurvlinder,0772::SB58,,2348,897,0,0,0,0,2,820,75,0,0,0,0,0,0,897,289,38,98,66,90,135,16,72,1,24,16,1,4,16,0,28,0,0,0,2,0,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De reis van Brandaan,0772::SB59,,1532,1316,1,4,0,0,2,1318,1,0,0,0,0,0,0,1321,352,79,114,101,142,242,18,144,4,30,47,1,7,11,2,19,1,0,0,2,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Gagelbosch,0772::SB60,,1,914,2,6,0,0,3,845,74,0,0,0,0,0,0,922,93,22,204,175,107,82,13,56,2,38,68,0,2,32,4,5,2,0,0,6,2,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool 't Slingertouw Grasland 1 of,0772::SB61,,1602,1732,4,4,0,0,0,1739,0,0,0,1,0,0,0,1739,481,81,218,185,114,275,23,159,3,56,32,3,3,53,1,30,0,0,0,6,1,2,2,4,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hangar,0772::SB62,,2555,1332,2,1,0,0,2,1208,125,0,0,0,0,0,0,1335,375,76,157,111,126,208,27,109,1,33,53,1,6,15,2,18,2,0,0,9,2,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine Sportpark Het Schaapsdijk 109 of,0772::SB63,,2604,1117,1,4,0,0,2,996,124,0,0,0,0,0,0,1122,418,48,94,89,108,169,14,75,1,21,34,2,3,20,2,15,0,1,0,1,0,0,0,2,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Station NS centrumzijde,0772::SB64,,1,1700,5,11,0,1,50,1549,116,0,0,1,0,0,0,1715,327,82,61,76,78,451,25,381,2,89,18,1,9,32,1,33,0,1,2,22,3,4,1,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Nat Lab,0772::SB65,,2015,1841,0,5,1,0,12,1711,122,0,0,1,0,0,0,1845,310,82,115,162,76,461,22,367,3,128,23,1,4,12,2,36,2,0,1,29,4,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau B&O gebouw,0772::SB66,,1,920,1,5,0,0,2,844,80,0,0,0,0,0,0,926,115,53,153,129,53,122,16,113,5,41,32,0,7,56,0,10,0,0,0,8,4,1,0,2,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sociëteit Het Struikske,0772::SB67,,1308,655,4,1,0,0,0,609,51,0,0,0,0,0,0,660,60,43,118,115,45,71,8,80,9,39,36,0,2,14,2,9,0,0,1,2,0,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Stadhuis,0772::SB68,,1,1019,2,5,0,1,13,944,70,0,0,0,1,0,0,1027,251,44,75,62,63,208,8,162,1,58,20,0,5,16,2,30,1,0,3,8,1,0,0,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Driestam,0772::SB69,,1,701,3,1,0,0,3,641,61,0,0,0,0,0,0,705,102,28,79,72,46,129,8,94,0,41,20,0,4,57,1,10,0,0,0,6,2,2,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Fellenoord,0772::SB70,,1,1067,6,4,0,0,0,992,86,0,0,0,1,0,0,1078,140,54,124,139,67,170,12,156,2,56,30,0,4,73,0,24,0,0,0,14,1,1,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Buurtinfowinkel Woensel-West,0772::SB71,,1,948,2,9,0,0,3,921,35,0,0,0,0,0,0,959,115,55,100,90,37,159,14,186,1,64,22,0,5,63,2,19,0,0,1,11,4,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vitalis De Horst,0772::SB72,,1,822,2,4,0,0,4,756,68,0,0,0,0,0,0,828,117,54,121,97,112,104,13,63,0,17,51,2,2,49,0,14,0,0,0,2,1,0,2,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Atalanta,0772::SB73,,1,1345,2,12,0,3,3,1209,152,0,2,0,5,0,0,1364,164,56,211,188,115,153,14,120,1,40,56,1,7,188,2,17,1,0,1,6,2,0,1,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingsruimte Pieter Eiffhuis,0772::SB74,,1,1078,8,1,0,0,0,995,92,0,0,0,0,0,0,1087,216,42,183,144,130,107,31,75,5,38,65,1,2,10,0,22,1,0,0,3,1,0,0,2,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrijetijdsaccommodatie De Mortel,0772::SB75,,1,1009,3,0,0,0,2,920,90,0,0,0,0,0,0,1012,189,54,158,116,114,126,22,89,1,28,51,2,8,9,1,26,2,1,0,8,1,2,1,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gymzaal Bordeauxlaan,0772::SB76,,1,755,0,1,0,0,2,689,65,0,0,0,0,0,0,756,129,33,135,122,48,87,19,71,0,36,30,3,3,10,3,19,0,0,2,5,0,0,0,0,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Service/verzorgingscentrum Antonius,0772::SB77,,1,1143,0,0,0,0,4,1026,113,0,0,0,0,0,0,1143,353,43,155,82,175,133,25,67,0,24,50,2,4,2,1,22,0,0,0,2,0,1,1,1,0
's-Hertogenbosch,Eindhoven,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Archipel Den Eerdbrand/De Bevelanden,0772::SB78,,1,1046,1,4,0,0,2,958,93,0,0,0,2,0,0,1053,144,50,175,172,123,112,20,97,7,28,52,0,6,30,2,17,0,2,1,6,0,2,0,0,0
