contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Maranathaschool,0267::SB12,3862 GR,1446,1135,1,4,0,0,2,1035,103,0,0,0,0,0,0,1140,179,51,113,57,212,67,206,54,93,12,27,1,5,31,2,17,2,0,0,2,0,0,0,1,3,0,0
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Prins Willem-Alexanderschool,0267::SB13,3862 KG,1329,1356,0,2,0,2,2,1235,123,0,0,0,2,0,0,1360,257,46,224,88,227,96,151,75,56,22,39,0,6,35,3,18,2,1,0,7,2,0,0,1,0,0,0
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Vrijgemaakt Gereformeerde Kerk,0267::SB14,3862 MC,1527,1112,0,3,0,0,1,1057,57,0,0,0,0,0,0,1115,178,46,118,96,204,67,191,57,44,24,46,0,1,16,3,17,0,0,0,3,0,0,0,0,1,0,0
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau school De Appelgaard,0267::SB15,3862 PD,1042,887,3,2,0,0,2,768,122,0,0,0,0,0,0,892,203,18,103,23,229,40,65,24,131,17,22,0,0,0,1,9,0,0,0,0,1,0,0,1,0,0,0
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Johannes Calvijnschool,0267::SB16,3864 ER,1526,1129,1,1,0,2,0,1007,126,0,0,0,2,0,0,1133,238,26,230,41,222,59,104,22,121,15,28,1,7,2,2,6,0,1,0,1,0,0,0,0,2,1,0
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau C.J. van Rootselaarschool,0267::SB17,3864 EV,1244,1103,1,2,0,0,0,994,114,0,0,0,2,1,0,1108,262,29,245,39,184,64,86,32,76,20,34,2,6,3,1,18,0,1,0,0,0,0,0,0,0,0,1
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau school 't Blokhuus,0267::SB21,3871 EM,1175,1224,0,0,0,2,4,1099,119,0,0,2,0,0,0,1222,310,55,123,57,178,155,66,94,80,33,30,3,4,3,2,27,1,0,1,1,0,0,0,1,0,0,0
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau gebouw De Hobbit,0267::SB22,3871 TD,1512,1248,3,0,0,0,2,1149,100,0,0,0,0,0,0,1251,370,66,75,38,203,158,85,86,77,42,29,2,1,2,1,7,1,0,0,4,0,0,0,0,1,0,0
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis De Stuw,0267::SB23,3871 AM,1460,1828,4,2,0,2,8,1644,184,0,0,0,2,0,0,1836,553,85,206,75,228,216,92,134,116,32,36,1,3,4,3,38,0,1,0,1,1,0,0,1,1,1,0
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Willem Farelschool,0267::SB24,3871 JM,1624,974,2,3,0,0,3,878,98,0,0,0,0,0,0,979,230,33,91,53,123,91,72,48,180,13,21,1,1,0,0,12,0,0,0,2,0,1,1,0,0,0,1
Arnhem,Nijkerk,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Bilderberg Hotel De Klepperman,0267::SB25,3871 AA,1377,1103,1,1,0,0,3,995,107,0,0,0,0,0,0,1105,328,38,121,61,143,110,104,43,91,17,19,1,1,1,0,21,0,1,1,1,0,0,0,1,0,0,0
