contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Shelter Scouting naast ambulance,1904::SB11,3607 BX,1316,1101,2,3,0,0,2,1003,101,0,0,0,0,0,0,1106,279,60,151,76,130,141,36,104,9,27,40,0,7,6,0,26,1,2,0,3,1,2,0,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wereldkidz Tweesprong  Fazantenkamp,1904::SB12,3607 CH,1703,1443,0,5,3,0,2,1302,147,0,0,0,3,0,0,1451,432,93,196,67,152,190,43,114,10,48,44,0,7,7,2,26,1,0,0,6,0,1,4,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau WereldKidz Tweesprong Duivenkamp,1904::SB13,3607 BL,1684,1239,1,3,0,1,1,1131,110,0,0,1,0,0,0,1242,209,84,283,112,106,149,22,115,5,31,57,0,6,37,1,13,2,0,1,4,1,0,1,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau RK Verrijzenisgemeenschap,1904::SB14,3607 JG,1736,1459,3,4,0,1,2,1342,123,0,0,0,1,0,0,1467,312,87,229,124,150,200,55,113,3,52,74,4,10,5,6,26,0,0,0,5,1,1,0,0,0,2
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Werkspecht,1904::SB15,3607 KN,1265,1041,3,4,0,2,3,938,105,0,0,2,0,0,0,1046,212,59,210,91,71,141,26,86,11,35,36,1,8,14,1,24,1,0,0,9,2,0,2,0,0,1
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Valkenier,1904::SB16,3607 MJ,1623,1296,2,6,0,0,4,1160,140,0,0,0,0,0,0,1304,373,68,210,82,133,151,22,120,2,27,55,1,6,7,1,32,0,1,0,4,0,1,0,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,"Stembureau KBS Franciscus, gymzaal nst Schuurt",1904::SB17,3607 NZ,1830,1505,0,10,0,1,3,1379,132,0,0,1,0,0,0,1514,379,75,294,112,128,184,27,132,5,36,44,7,3,24,2,34,3,1,0,5,6,0,0,2,0,2
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Willem van Hoornhof,1904::SB18,3605 GP,1562,1043,2,3,0,0,0,941,107,0,0,0,0,0,0,1048,201,54,234,111,89,111,26,81,4,42,46,0,5,19,1,9,0,0,0,2,4,4,0,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Kameleon,1904::SB19,3605 ED,1435,946,0,5,0,0,1,850,100,0,0,0,0,0,0,951,168,59,209,93,77,118,19,83,5,26,45,2,6,18,2,9,1,0,0,0,4,0,0,0,0,2
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zwembad Safari,1904::SB20,3605 JM,1950,1686,3,5,0,0,1,1552,141,0,0,0,0,0,0,1694,343,96,331,148,127,229,37,144,2,54,70,1,6,46,4,28,1,0,2,9,3,0,1,2,0,2
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Het Kompas,1904::SB21,3602 ZK,1207,1154,0,5,0,1,1,1034,125,0,0,0,1,0,0,1160,351,78,121,48,136,194,44,103,5,21,23,0,3,0,3,22,0,0,0,2,0,0,0,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentelijke Sporthal,1904::SB22,3621 LN,1749,1512,0,1,0,2,7,1380,128,0,0,0,2,0,0,1515,592,61,120,50,154,240,41,112,18,41,40,3,6,2,1,27,0,0,0,2,2,0,0,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis Boom en Bosch,1904::SB23,3621 AB,1873,1491,1,2,0,0,5,1314,175,0,0,0,0,0,0,1494,525,59,159,56,148,195,37,109,46,47,47,1,7,6,0,40,0,0,0,6,2,1,0,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum De Aa / Driestroom,1904::SB24,3621 VV,1616,1148,6,5,0,0,3,1058,98,0,0,0,0,0,0,1159,267,72,155,93,176,139,33,79,12,42,48,1,5,13,2,6,0,0,0,2,1,1,1,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau OBS de Regenboog,1904::SB25,3621 WS,868,905,2,1,0,0,1,823,86,0,0,0,2,0,0,910,297,47,59,31,91,167,44,86,18,20,19,1,0,4,0,18,1,0,0,0,2,0,0,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Wijkcentrum Over-Noord,1904::SB26,3621 HH,1853,1722,1,0,0,0,10,1551,165,0,0,0,3,0,0,1726,508,87,174,98,190,251,53,165,37,48,38,3,4,15,0,41,0,2,0,6,1,0,0,1,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Ons Genoegen,1904::SB27,3626 AV,647,575,0,0,0,0,0,487,88,0,0,0,0,0,0,575,107,5,35,9,108,44,57,16,173,5,2,0,2,1,2,1,0,0,0,0,0,2,2,3,1,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Brandweerkazerne,1904::SB28,3628 AZ,1153,1037,1,2,0,0,4,898,138,0,0,0,0,0,0,1040,272,21,87,30,186,83,86,56,149,22,8,1,2,2,1,20,0,0,0,3,0,1,0,6,0,1
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Overdorp,1904::SB29,3628 BX,1425,1245,4,2,0,0,2,1143,105,0,0,1,0,0,0,1250,281,38,128,60,191,125,143,69,106,34,31,3,2,1,1,24,1,0,0,1,0,1,0,5,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verzorgingstehuis 't Kampje,1904::SB31,3632 BK,1876,1555,5,2,0,0,11,1376,169,0,0,6,0,6,0,1556,674,65,71,48,203,229,39,76,45,49,27,0,0,0,0,19,0,0,0,2,2,2,0,4,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Nigtevecht,1904::SB32,1393 NV,1174,1031,0,0,0,0,1,930,100,0,0,0,0,0,0,1031,333,54,92,42,124,152,23,80,18,36,35,5,3,2,3,24,1,0,0,2,1,1,0,0,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpshuis Vreeland,1904::SB33,3633 CT,1383,1213,1,2,0,0,4,1099,113,0,0,0,0,0,0,1216,438,61,65,32,166,203,18,88,18,51,38,1,3,1,2,26,0,0,0,0,1,0,0,1,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Montessorischool Loenersloot,1904::SB34,3634 AS,396,383,0,0,0,0,2,344,37,0,0,0,0,0,0,383,101,25,29,20,52,61,11,33,8,21,8,0,2,0,1,5,0,0,0,3,0,1,0,2,0,0
Utrecht,Stichtse Vecht,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Cultureel centrum 't Web,1904::SB35,3632 ET,1690,1585,2,5,0,2,5,1457,132,0,0,0,2,0,0,1594,456,76,194,93,193,188,48,102,30,65,63,3,8,18,0,32,3,0,0,12,0,1,0,0,0,0
