contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,StemNL
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool De Empel,1948::SB18,5469 SL,1225,913,3,3,0,0,1,829,89,0,0,0,0,0,0,919,256,19,96,113,227,101,5,34,0,6,25,2,6,2,1,18,0,0,0,2,0,0,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Simeonshof,1948::SB19,5469 CK,1257,870,1,1,0,0,0,766,106,0,0,0,0,0,0,872,222,22,105,111,251,77,6,26,0,9,31,0,1,0,0,7,0,1,0,1,0,0,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Raadhuis Erp,1948::SB20,5469 BK,1274,1408,1,0,0,1,2,1233,175,0,0,0,1,0,0,1410,391,48,165,159,368,117,5,53,2,15,43,0,6,3,2,28,0,0,1,0,1,1,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis 't Span,1948::SB21,5469 EX,863,722,1,3,0,0,0,648,78,0,0,0,0,0,0,726,182,13,127,80,204,31,4,20,0,5,27,2,6,0,3,16,0,0,0,0,0,2,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeenschapshuis Den Hazenpot,1948::SB22,5469 PS,587,528,1,0,0,0,0,475,54,0,0,0,0,0,0,529,120,16,62,68,167,37,2,22,0,13,11,1,4,0,1,2,1,0,0,1,0,0,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Gemeentehuis Schijndel,1948::SB101,5482 NG,1966,1374,5,2,0,0,1,1259,121,0,0,0,0,0,0,1381,396,78,139,154,248,154,4,112,0,20,38,2,1,1,3,19,0,1,2,1,0,0,0,1,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Mgr. Bekkershuis,1948::SB102,5482 JD,1727,1352,0,3,0,0,2,1240,113,0,0,0,0,0,0,1355,248,62,218,249,207,138,1,100,2,31,71,1,2,1,0,13,1,0,0,5,0,0,0,2,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sportcomplex De Dioscuren (ingang HKV Amicitia),1948::SB103,5481 KD,1839,1655,0,2,0,0,2,1488,167,0,0,0,0,0,0,1657,467,78,180,172,338,179,7,112,0,35,54,2,4,0,0,21,0,0,0,5,0,0,0,1,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Hoogakkers,1948::SB104,5482 AL,2055,1438,1,3,0,0,2,1311,129,0,0,0,0,0,0,1442,354,60,252,220,157,148,10,116,1,30,50,4,7,1,0,24,0,0,0,4,0,0,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sociaal Cultureel Centrum de Vink,1948::SB105,5482 BD,2117,1766,0,9,0,3,5,1630,143,0,0,0,3,0,0,1778,433,77,330,319,187,147,2,113,0,45,57,8,7,6,2,26,0,0,0,5,0,1,0,0,1
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpscentrum De Schakel,1948::SB106,5482 DA,1368,1103,2,1,0,0,1,972,133,0,0,0,0,0,0,1106,272,25,150,166,220,108,5,56,3,29,34,7,4,2,0,20,0,1,0,1,0,0,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau 't Spectrum,1948::SB107,5482 WN,2160,1890,5,2,0,0,3,1703,191,0,0,0,0,0,0,1897,571,96,211,206,317,220,3,128,0,39,57,1,8,2,1,22,1,0,0,4,0,1,0,1,1
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sociaal Cultureel Centrum de Kajuit,1948::SB108,5482 MA,1765,1310,1,9,0,0,0,1190,131,0,1,0,1,0,0,1321,259,68,285,228,135,143,4,78,4,16,47,1,7,9,1,18,1,0,0,3,0,1,0,2,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Café de Kikvorsch,1948::SB109,5481 EJ,1534,1251,1,1,0,0,0,1114,139,0,0,0,0,0,0,1253,283,53,261,187,207,94,11,53,1,25,39,2,5,2,0,18,0,0,0,4,0,0,0,6,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Het Gasthuis,1948::SB110,5481 HL,1957,1349,2,6,0,0,3,1243,111,0,0,0,0,0,0,1357,241,74,220,254,210,156,3,90,0,25,43,1,7,0,4,14,0,0,0,4,0,3,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kasteel-Raadhuis Dommelrode,1948::SB201,5492 GD,1169,974,1,1,0,0,0,886,90,0,0,0,0,0,0,976,277,36,99,120,168,116,6,80,0,13,32,4,1,0,2,18,0,0,0,0,1,1,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zorgcentrum Odendael,1948::SB202,5492 CT,1503,1264,2,5,0,0,5,1179,87,0,0,0,0,0,0,1271,284,57,128,227,264,121,5,67,2,17,63,1,2,2,3,16,1,1,0,0,1,1,0,0,1
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Dommelrode,1948::SB203,5492 BJ,1248,838,1,1,0,2,2,720,120,0,0,0,2,0,0,842,260,28,68,72,149,123,7,69,0,21,19,3,7,3,0,5,0,0,1,2,0,1,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Goede Herder,1948::SB204,5491 EB,1572,1142,2,3,0,0,0,1057,90,0,0,0,0,0,0,1147,318,38,179,158,195,104,4,67,2,12,40,1,6,7,0,9,0,0,0,2,0,0,0,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Eerschot,1948::SB205,5491 AB,1181,1030,0,4,0,0,2,920,112,0,0,0,0,0,0,1034,367,27,87,109,226,104,5,51,2,10,25,1,1,0,0,8,0,0,1,2,1,0,0,3,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Kantine brandweerkazerne,1948::SB206,5491 GD,1713,1646,5,4,0,0,6,1486,163,0,0,0,0,0,0,1655,467,56,125,230,275,226,8,135,1,36,55,2,0,1,1,18,0,0,0,9,0,0,0,1,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool Kienehoef,1948::SB207,5491 JD,1672,1531,1,2,0,3,2,1393,142,0,0,0,3,0,0,1537,341,73,182,282,206,193,8,132,3,33,26,2,6,9,4,21,0,0,3,3,0,3,0,0,1
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau De Meidoorn,1948::SB208,5492 EC,1125,925,0,2,0,0,0,827,100,0,0,0,0,0,0,927,257,29,111,114,175,96,12,40,0,22,37,3,7,0,1,13,0,1,0,4,0,0,0,3,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau MFA De Loop'r,1948::SB209,5491 XP,823,679,4,0,0,0,4,615,64,0,0,0,0,0,0,683,232,12,58,62,174,70,5,24,0,9,14,6,3,0,0,6,0,0,0,2,0,0,2,0,0
's-Hertogenbosch,Meierijstad,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Zalencentrum De Beckart,1948::SB210,5492 HT,1942,1639,2,3,0,4,3,1435,210,0,0,0,4,0,0,1648,414,53,227,178,394,152,7,63,4,53,49,5,4,0,1,22,1,0,0,5,0,1,1,3,2
