contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,OndernemersPartij,VNL (VoorNederland),DENK,NIEUWE WEGEN,Forum voor Democratie,De Burger Beweging,Vrijzinnige Partij,GeenPeil,Piratenpartij,Artikel 1,Niet Stemmers,Libertarische Partij (LP),Lokaal in de Kamer,JEZUS LEEFT,StemNL,MenS en Spirit / Basisinkomen Partij / V-R
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Ontmoetingscentrum St. Augustinus,0222::SB19,7011GB,1351,1070,0,0,0,2,1,993,79,0,1,0,3,0,0,1073,244,58,146,134,212,122,15,71,2,20,26,0,2,2,4,6,0,0,0,2,0,0,0,3,0,0,1
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcomplex Pelgrim,0222::SB20,7011ML,1379,1188,1,5,0,0,2,1105,87,0,0,0,0,0,0,1194,246,70,162,138,212,125,32,87,1,21,43,1,7,19,2,20,0,0,0,1,0,0,0,0,0,0,1
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Openb.  basissch. De Huet,0222::SB21,7006DG,1400,1221,3,2,0,0,10,1127,89,0,0,0,0,0,0,1226,211,90,121,160,135,211,25,129,10,32,49,4,3,17,2,14,0,0,0,5,0,3,0,0,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Waterschapsgebouw,0222::SB22,7006GG,1832,1059,0,2,0,2,4,967,92,0,0,0,2,0,0,1063,244,69,78,132,125,172,40,89,7,36,33,2,4,5,1,15,0,0,1,5,0,0,0,1,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basisschool OCTA (A),0222::SB23,7006SM,1650,1317,0,2,0,4,1,1238,84,0,0,0,4,0,0,1323,262,105,154,160,175,181,33,118,6,39,48,4,5,2,0,18,0,0,0,5,0,0,0,1,0,0,1
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Sporthal de Bongerd,0222::SB24,7006NH,1926,2244,1,2,0,0,6,2093,148,0,0,0,0,0,0,2247,419,177,245,294,292,328,39,225,13,50,74,6,10,10,7,43,2,2,0,4,0,0,0,2,0,0,2
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau BasisschoolOCTA (B),0222::SB25,7006SM,1689,1276,0,3,0,0,2,1179,98,0,0,0,0,0,0,1279,285,85,141,174,174,167,25,126,5,36,34,1,3,0,2,11,0,0,0,4,0,0,0,1,1,0,1
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Basissschool Dichterbij,0222::SB28,7007LA,1850,1632,4,1,0,0,2,1503,132,0,0,0,0,0,0,1637,444,101,154,197,179,251,20,143,3,37,22,0,11,31,0,25,0,0,0,5,0,3,0,5,1,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Appartementencomplex Waterrijk,0222::SB29,7007LB,1815,1468,5,2,0,0,5,1341,129,0,0,0,0,0,0,1475,399,100,131,142,195,217,35,117,10,38,49,0,3,9,2,17,0,0,0,3,0,0,0,1,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Woonzorgcentrum Oldershove,0222::SB30,7031VE,2349,1885,5,4,0,0,8,1732,154,0,0,0,0,0,0,1894,454,94,280,232,394,199,16,102,3,31,52,5,7,1,1,12,0,0,0,1,0,0,0,0,1,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Verenigingsgebouw Ons Huis,0222::SB31,7031AG,2017,1691,0,1,0,6,4,1524,158,0,0,6,0,0,0,1686,338,60,274,255,341,172,14,82,0,36,64,2,5,1,12,26,0,0,1,5,0,2,0,1,0,0,0
Arnhem,Doetinchem,TK2017,Tweede Kamer der Staten-Generaal 2017,,,2017-03-15,Stembureau Dorpsaccommodatie De Horst,0222::SB32,7031HJ,1213,787,0,0,0,0,2,715,70,0,0,0,0,0,0,787,181,32,91,83,235,56,3,40,0,12,23,2,1,0,0,27,0,0,0,1,0,0,0,0,0,0,0
