contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP,JEZUS LEEFT
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau O.B.S. de Hoef-Hugo,0867::SB14,5143 CZ,1300,312,4,1,0,0,0,289,28,0,0,0,0,0,0,317,25,47,69,53,21,35,21,13,14,0,0,11,0,2,1
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurthuis Bloemenoord,0867::SB15,5143 TB,1267,589,4,0,0,0,0,550,43,0,0,0,0,0,0,593,54,83,121,107,43,54,31,38,18,0,0,10,5,24,1
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Meerdijk,0867::SB16,5143 GJ,1142,641,0,0,0,0,0,568,73,0,0,0,0,0,0,641,235,104,54,35,44,78,26,29,6,1,2,5,1,20,1
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum Antoniushof,0867::SB17,5142 RT,1410,542,2,6,0,0,0,504,46,0,0,0,0,0,0,550,73,101,85,104,27,46,29,38,12,0,1,11,1,14,0
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurthuis Vrijhoeve,0867::SB18,5161 XL,1182,505,1,0,0,0,0,459,47,0,0,0,0,0,0,506,56,71,85,51,18,27,16,16,11,0,0,24,0,129,1
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zalencentrum  Zidewinde,0867::SB19,5161 BA,1032,510,1,3,0,0,0,445,69,0,0,0,0,0,0,514,68,74,58,32,14,15,6,17,12,1,0,10,1,201,1
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum Elzenhoven,0867::SB20,5161 SB,1321,598,1,3,0,0,0,534,68,0,0,0,0,0,0,602,77,107,72,64,28,35,15,22,16,0,1,16,1,142,2
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurtcentrum Sprang-Driessen,0867::SB21,5161 VA,1272,578,1,1,0,0,0,517,64,0,1,0,1,0,0,581,100,86,80,39,22,48,16,25,11,0,0,12,0,136,3
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Steunpunt Achter de Hoven,0867::SB22,5161 EK,1379,516,0,1,0,0,0,470,47,0,0,0,0,0,0,517,86,84,94,46,22,23,11,11,13,1,4,9,0,110,2
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Bron,0867::SB23,5161 AN,1011,483,1,2,0,0,0,424,62,0,0,0,0,0,0,486,70,72,102,38,12,36,8,25,10,0,0,18,1,91,0
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurthuis Capelle,0867::SB24,5161 ZD,821,343,2,6,0,0,0,307,44,0,0,0,0,0,0,351,65,46,72,38,14,26,10,12,14,0,0,5,1,40,0
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Soc Cult Centrum  Den Bolder,0867::SB25,5165 TR,1564,757,3,4,2,0,0,687,75,0,0,2,0,0,0,762,130,133,105,109,49,94,26,38,17,0,0,29,2,25,0
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum De Stroming,0867::SB26,5165 CE,1439,654,4,1,0,0,0,594,65,0,0,0,0,0,0,659,114,141,105,79,60,55,8,40,22,1,0,15,0,14,0
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurthuiskamer 't Schooltje,0867::SB27,5165 AL,928,382,0,0,0,0,2,335,45,0,0,0,0,0,0,382,59,80,80,55,15,30,7,15,14,0,0,8,0,19,0
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingscentrum De Haven,0867::SB33,5141 JX,972,410,1,0,0,0,0,373,38,0,0,0,0,0,0,411,118,72,38,43,26,48,21,14,13,1,0,5,0,11,0
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Café Restaurant Het Galgenwiel,0867::SB34,5144 NK,969,488,0,1,0,1,1,431,56,0,0,1,0,0,0,488,170,93,42,29,24,67,19,17,8,0,0,7,3,8,1
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sporthal de Slagen,0867::SB35,5146 AW,1590,636,1,2,0,0,0,554,85,0,0,0,0,0,0,639,161,78,86,72,38,80,27,22,18,0,0,11,3,40,0
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool de Hoef,0867::SB36,5142 PG,1100,435,1,1,0,0,0,395,42,0,0,0,0,0,0,437,76,49,81,56,24,48,23,23,20,2,1,18,2,10,2
Tilburg,Waalwijk,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Bibliotheek Waalwijk,0867::SB37,5141 HK,1182,462,2,3,0,1,0,420,46,0,0,1,0,0,0,466,82,71,64,65,37,60,31,20,17,0,0,6,1,4,4
