contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau voormalige basisschool Het Palet,0202::SB12,,1224,924,1,3,0,0,0,841,90,0,0,0,0,0,0,931,229,104,74,34,48,255,80,26,3,48,12,1,0,0,4,3,1,1,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Siza Dorp Groep,0202::SB13,,1425,697,1,1,0,0,0,617,82,0,0,0,0,0,0,699,217,42,100,43,39,130,43,21,4,32,18,0,0,1,1,3,1,2,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Emmausschool,0202::SB14,,1245,733,1,1,0,0,0,708,25,0,0,2,0,0,0,733,128,83,62,33,91,145,83,36,2,41,13,1,0,0,6,4,0,4,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Rode Kruisgebouw,0202::SB15,,1306,945,6,3,0,0,0,877,77,0,0,0,0,0,0,954,161,117,83,58,108,190,95,25,3,44,40,2,0,0,9,4,3,3,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau ROC Rijn IJssel (Vaksch Wageningen),0202::SB16,,1375,808,1,1,0,0,0,719,88,0,0,3,0,0,0,807,121,103,65,22,79,189,115,21,2,53,13,3,1,0,6,5,6,3,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Jan Ligthartschool (dependance),0202::SB18,,1595,711,2,4,0,0,1,656,60,0,0,0,0,0,0,717,59,96,24,27,80,191,122,12,2,69,5,4,5,3,7,3,1,1,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum De Nieuwe Hommel,0202::SB19,,1704,682,0,2,0,0,1,629,54,0,0,0,0,0,0,684,61,80,16,25,103,170,133,10,1,58,6,1,2,0,4,5,2,4,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau MFC Klarendal,0202::SB21,,1485,432,0,3,0,0,0,403,32,0,0,0,0,0,0,435,26,54,11,46,81,92,60,6,1,41,1,3,1,0,2,4,0,2,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Productiehuis Plaatsmaken,0202::SB22,,2133,634,3,6,0,0,0,594,49,0,0,0,0,0,0,643,45,58,19,42,134,112,105,17,2,66,7,2,1,0,1,10,0,12,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Jongerencentrum De Mix,0202::SB24,,2193,837,5,5,0,0,0,774,72,0,0,1,0,0,0,846,47,76,36,82,151,175,129,20,0,77,12,8,5,0,2,5,5,5,2
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau ROC Rijn IJssel (sector Educatie),0202::SB25,,1304,745,4,3,0,0,0,679,72,0,0,1,0,1,0,751,116,91,54,35,80,174,102,15,0,54,9,0,1,1,5,3,1,4,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Jozef Sartoschool,0202::SB26,,1383,664,3,1,0,0,1,611,56,0,0,0,0,0,0,668,93,69,38,50,86,165,87,16,2,34,7,0,2,0,2,5,2,6,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum Drie Gasthuizen,0202::SB27,,1771,1134,0,0,0,1,0,1007,128,0,0,0,1,0,0,1135,219,152,102,48,72,296,121,34,3,52,15,1,2,0,6,2,4,4,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Opstandingskerk (hoofdingang),0202::SB29,,1385,737,1,2,0,0,0,672,68,0,0,0,0,0,0,740,85,86,53,55,113,147,76,21,1,64,21,1,1,0,1,3,2,5,2
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Vlindertuin,0202::SB30,,1848,677,1,0,0,0,0,624,55,0,0,0,1,0,0,679,42,89,34,90,127,101,53,25,5,71,18,0,1,0,6,9,2,2,2
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Achteringang Herzorg BV,0202::SB31,,1163,324,0,2,0,0,0,292,34,0,0,0,0,0,0,326,25,32,28,65,49,46,24,8,3,25,10,2,0,0,3,2,1,1,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau MFC De Wetering,0202::SB32,,1496,494,0,3,0,0,0,467,30,0,0,0,0,0,0,497,17,41,22,92,146,49,46,10,0,36,20,0,0,0,4,4,2,4,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum De Paasberg,0202::SB34,,1443,931,1,1,0,0,0,838,97,0,2,0,2,0,0,935,154,130,83,62,68,235,91,17,3,51,14,1,1,2,8,0,6,5,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum Vreedenhoff,0202::SB35,,1089,597,2,5,0,0,0,554,50,0,0,0,0,0,0,604,101,65,143,27,44,87,33,33,4,36,14,0,0,0,1,3,3,2,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau SWOA, lokatie  De Weldam",0202::SB36,,1169,509,0,3,0,0,0,468,45,0,0,0,1,0,0,513,68,44,73,82,65,65,15,30,1,13,31,1,5,1,4,3,3,5,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dr. W. Dreesschool,0202::SB37,,1225,417,1,2,0,0,0,399,22,0,0,0,1,0,0,421,36,54,53,57,85,51,20,12,0,23,17,0,0,1,2,0,6,0,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kantine AV & AC Eendracht,0202::SB38,,1536,562,2,1,0,0,0,518,47,0,0,0,0,0,0,565,62,80,72,73,103,74,22,20,1,23,21,1,2,0,3,1,2,1,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kantine Han,0202::SB39,,484,372,1,2,0,0,1,345,30,0,1,0,1,0,0,376,81,40,62,29,37,61,17,7,0,16,13,3,0,0,2,1,1,1,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dans- en Muziekschool El Ele,0202::SB42,,1534,290,1,3,0,0,0,263,32,0,1,0,1,0,0,295,13,46,19,68,72,28,6,6,1,11,9,2,1,0,1,3,3,0,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau MFC Presikhaven,0202::SB43,,1998,510,0,4,0,1,0,480,33,0,0,1,0,0,0,513,51,70,43,69,106,62,29,28,6,17,14,1,1,2,4,0,2,2,3
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau MFC Presikhaven,0202::SB45,,1202,397,1,4,0,0,0,368,34,0,0,0,0,0,0,402,44,67,39,47,72,57,17,20,0,18,4,0,0,2,4,1,2,2,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum Waalstaete,0202::SB47,,1742,591,2,0,0,0,1,538,54,0,0,0,0,0,0,593,49,102,62,81,100,72,22,12,3,33,37,0,1,1,2,3,8,3,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum Symfonie,0202::SB49,,1629,398,2,3,0,0,0,362,41,0,0,0,0,0,0,403,24,75,9,44,53,79,34,19,0,37,5,0,1,1,6,1,3,4,3
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Hugo de Grootschool,0202::SB50,,1210,390,2,1,0,0,0,357,36,0,0,0,0,0,0,393,23,58,17,39,78,66,48,11,5,18,12,1,1,0,1,2,1,5,4
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Sterrenkring,0202::SB51,,1760,569,2,2,0,0,0,527,47,0,0,0,1,0,0,574,64,62,17,29,63,147,95,6,3,65,6,0,0,0,1,8,0,3,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Evangelisch Lutherse Gemeente Arnhem,0202::SB52,,1238,423,3,3,0,0,0,399,30,0,0,0,0,0,0,429,47,45,20,41,65,83,50,14,0,35,4,4,1,0,5,0,2,6,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum De Lommerd,0202::SB53,,2060,993,6,3,0,0,1,940,61,0,0,0,0,0,0,1002,87,108,30,50,129,218,201,13,4,98,15,6,2,1,10,5,1,15,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurthuis De Paperclip,0202::SB55,,1921,478,2,4,0,0,0,439,45,0,0,0,0,0,0,484,38,63,18,40,87,71,61,12,1,59,7,1,4,2,3,4,1,5,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau MFC De Spil,0202::SB58,,1326,433,3,0,0,0,0,403,33,0,0,0,0,0,0,436,24,63,23,51,111,55,42,19,0,22,8,0,0,0,1,3,1,7,3
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kantine v.v. MASV,0202::SB59,,1617,512,3,6,0,0,2,476,43,0,0,0,0,0,0,521,65,59,23,54,113,87,34,17,0,22,19,2,1,0,6,3,1,4,2
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau MFC De Malburcht,0202::SB60,,2373,617,0,3,0,0,0,565,58,0,0,0,3,0,0,623,47,76,22,117,128,66,50,33,2,34,13,0,5,0,11,3,4,3,3
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum Eilandstaete,0202::SB62,,1907,604,0,0,0,0,0,534,71,0,0,0,1,0,0,605,72,79,40,84,108,97,30,28,0,29,14,4,1,0,4,2,4,6,2
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau R.K. Johannesschool,0202::SB63,,1258,235,0,0,0,0,0,209,24,0,2,2,0,0,0,233,23,23,21,51,54,21,12,6,0,13,5,2,0,0,2,0,1,1,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool Het Mozaïek,0202::SB64,,1097,323,2,9,0,0,0,298,36,0,0,0,0,0,0,334,20,51,9,60,92,29,7,10,1,23,11,1,2,0,2,1,1,3,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool Het Mozaïek,0202::SB65,,1889,406,2,3,0,0,0,365,46,0,0,0,0,0,0,411,18,68,18,105,106,37,17,4,0,13,9,1,1,0,0,0,3,6,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum Malburgstaete,0202::SB67,,1965,644,2,1,0,0,1,595,51,0,0,0,0,0,0,647,30,95,57,116,130,68,24,24,5,29,39,2,2,0,5,4,2,7,5
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Piramide,0202::SB70,,1030,622,2,1,0,0,0,564,61,0,0,0,0,0,0,625,134,87,61,55,53,115,33,23,2,21,26,1,2,1,1,2,1,4,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dr. Aletta Jacobsschool,0202::SB71,,1307,430,1,4,0,0,0,392,43,0,0,0,0,0,0,435,31,68,10,53,74,62,39,30,3,28,18,1,1,0,5,2,4,1,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau SWOA De Petersborg,0202::SB72,,1585,737,1,1,0,0,0,677,62,0,0,0,0,0,0,739,85,70,74,96,142,101,41,42,4,23,39,2,0,2,4,2,5,4,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Jongerencentrum De Madser,0202::SB74,,1313,503,2,5,0,0,0,468,42,0,0,0,0,0,0,510,31,51,44,92,113,46,20,18,3,40,31,1,1,0,1,5,2,3,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Jongerencentrum De Madser,0202::SB75,,1287,276,1,1,0,0,0,255,24,0,0,0,0,0,0,279,16,31,22,53,66,38,12,12,3,7,6,0,4,0,2,2,0,2,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpshuis Ons Gebouw Elden,0202::SB76,,1771,770,1,2,0,0,0,709,64,0,0,0,0,0,0,773,156,61,122,80,90,123,34,22,3,22,29,0,0,1,7,5,8,3,4
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Blinkertschool,0202::SB77,,1616,676,1,1,0,0,0,601,77,0,0,0,0,0,0,678,68,98,51,55,108,101,61,35,2,58,21,1,2,0,5,4,3,2,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum Elderveld,0202::SB78,,1285,660,2,0,0,0,1,581,80,0,0,0,0,0,0,662,67,85,57,77,102,122,41,41,2,21,34,1,1,1,2,0,4,0,2
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau SWOA De Gaanderij,0202::SB79,,1430,501,7,0,0,0,0,462,46,0,0,0,0,0,0,508,35,53,29,77,125,56,27,33,8,17,28,2,2,0,7,0,1,0,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wooncentrum Jan Hovingflat,0202::SB80,,1429,629,0,2,0,0,0,575,56,0,0,0,0,0,0,631,52,64,70,88,144,70,27,31,7,15,44,0,1,0,4,2,3,4,3
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kerkelijk Centrum De Kandelaar,0202::SB81,,1440,636,3,3,0,0,0,597,48,0,0,0,3,0,0,645,56,80,60,98,94,98,30,38,1,28,38,0,0,1,4,1,4,5,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Brede School De Laar-West,0202::SB83,,1700,369,0,1,0,0,0,336,34,0,0,0,0,0,0,370,32,46,23,51,84,52,19,11,4,23,13,0,1,1,2,2,2,0,3
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Brede School De Laar-West,0202::SB84,,1527,619,1,1,0,0,2,545,74,0,0,0,0,0,0,621,67,48,39,90,121,113,26,34,1,35,31,0,3,0,4,4,3,0,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sport&Ontmoetingscentr De Laar-West,0202::SB85,,1421,736,3,3,0,1,0,668,73,0,0,1,0,0,0,741,91,97,61,107,135,90,21,32,3,41,34,3,1,1,11,2,4,1,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Brede School Het Startblok,0202::SB87,,1695,730,0,0,0,0,0,656,74,0,0,0,0,0,0,730,75,79,56,89,133,147,38,23,2,33,23,4,2,0,7,6,6,6,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum Boerderij De Kroon,0202::SB88,,1565,583,2,2,0,0,0,546,41,0,0,0,0,0,0,587,67,59,22,74,123,74,38,32,5,35,33,1,2,1,0,3,6,4,4
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Brede School Het Startblok (Toermalijn),0202::SB89,,1518,530,1,3,0,0,0,489,45,0,0,0,0,0,0,534,57,64,30,71,115,73,27,20,1,34,23,0,0,0,5,1,3,5,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Gemeenschapsruimte Rijkershof,0202::SB90,,1968,577,2,0,0,0,0,528,51,0,0,0,0,0,0,579,74,68,27,93,104,77,26,15,1,31,40,1,0,0,5,1,3,6,5
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sportcentrum Rijkerswoerd,0202::SB91,,1615,638,0,1,0,0,1,572,66,0,0,0,0,0,0,639,107,68,58,69,80,96,35,31,1,39,26,1,1,2,8,2,10,3,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Activiteitencentrum Rijkerswoerd (SIZA),0202::SB92,,2163,425,0,0,0,0,0,370,55,0,0,0,0,0,0,425,69,55,31,45,60,88,24,15,0,20,9,0,0,0,2,3,1,1,2
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau SWOA 't Pluspunt,0202::SB93,,2002,1159,1,1,0,0,0,1022,139,0,0,0,0,0,0,1161,190,106,88,168,171,217,54,42,1,51,30,1,0,6,14,7,8,2,3
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Lea Dasbergschool,0202::SB94,,1106,412,1,0,0,0,0,377,36,0,0,0,0,0,0,413,54,55,19,58,76,61,26,15,0,10,23,1,3,1,3,0,3,2,2
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Brede School De Salamander,0202::SB96,,1824,872,1,5,0,0,0,774,104,0,0,0,0,0,0,878,226,73,53,69,68,198,47,42,6,40,14,4,2,2,14,4,9,1,0
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool Het Jongleren,0202::SB97,,2156,863,0,0,0,0,0,730,135,0,2,0,2,0,0,865,198,93,56,87,74,217,40,38,2,31,10,1,1,0,5,1,3,2,4
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Buitenplaats (SIZA),0202::SB98,,1898,542,0,0,0,0,0,477,66,0,0,0,1,0,0,543,126,62,28,41,55,125,48,19,2,12,7,4,1,0,4,3,1,3,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Station, ontvangsthal Arnhem CS",0202::SB105,,0,940,9,4,0,0,4,907,43,0,1,0,1,0,0,954,95,94,31,44,121,227,174,28,5,70,12,2,3,4,12,6,3,8,1
Arnhem,Arnhem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Ziekenhuis Rijnstate (hal),0202::SB106,,0,287,0,1,0,0,0,254,34,0,0,0,0,0,0,288,43,25,19,12,58,73,26,5,2,14,3,2,0,0,2,0,1,2,0
