contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP,JEZUS LEEFT
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Dorpshuis ""Den Brink""",0826::SB16,4911 AW,1146,528,2,1,0,0,0,468,63,0,0,0,0,0,0,531,106,114,67,38,31,59,13,17,12,0,0,69,1,1,0
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau BS ""De Hobbit""",0826::SB17,4907 AW,1476,849,2,4,0,0,2,765,88,0,0,0,0,0,0,855,222,99,80,91,67,173,39,23,26,0,0,14,0,13,2
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau BS ""De Rubenshof""",0826::SB18,4907 MX,1980,891,1,1,0,0,0,792,101,0,0,0,0,0,0,893,188,101,107,111,65,171,53,33,23,0,2,21,1,13,2
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau BS ""Sterrendonk""",0826::SB19,4907 GH,1521,550,1,0,0,0,0,487,64,0,0,0,0,0,0,551,73,53,107,114,33,61,18,50,17,0,1,18,0,4,1
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Activiteitencentrum ""Dommelbergen""",0826::SB20,4907 XP,2031,894,3,1,0,0,1,820,77,0,0,0,0,0,0,898,135,93,135,180,65,131,54,36,36,2,2,16,0,9,0
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Twins Sporting Club,0826::SB21,4907 EA,1880,470,0,0,0,0,0,411,59,0,0,0,0,0,0,470,68,43,79,79,49,60,23,28,18,0,0,18,1,4,0
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau BS ""De Rietgors""",0826::SB22,4908 CA,2535,1053,1,2,0,0,0,946,110,0,0,0,0,0,0,1056,225,131,145,147,78,158,49,38,38,0,1,18,1,20,4
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau BS ""De Pionier""",0826::SB23,4904 VC,870,449,1,0,0,0,0,396,54,0,0,0,0,0,0,450,142,32,75,42,34,62,16,10,13,0,0,18,0,5,0
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau BS dependance ""'t Zandoogje""",0826::SB24,4904 LL,1519,809,1,2,0,0,0,713,99,0,0,0,0,0,0,812,235,109,81,83,56,137,27,28,25,0,0,12,0,14,2
Tilburg,Oosterhout,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau BS ""De Meander""",0826::SB25,4906 HB,1822,778,0,2,0,0,1,702,77,0,0,0,0,0,0,780,221,78,103,93,51,115,20,35,28,2,1,22,1,7,1
