contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Sporthal Het Polderhuis,0453::SB22,1991 RK,1675,899,4,4,0,0,0,817,90,0,0,0,0,0,0,907,160,81,136,155,78,104,39,20,17,42,30,3,1,14,19
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Stichting OIG-IHD,0453::SB32,1970 AC,1817,751,4,1,0,0,0,695,61,0,0,0,0,0,0,756,113,76,114,96,92,50,37,29,20,28,22,4,1,65,4
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Sint Fransciscusschool,0453::SB33,1971 PE,1955,656,3,0,0,0,0,579,80,0,0,0,0,0,0,659,101,52,134,73,99,51,21,26,8,27,18,5,7,29,5
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Vliegende Hollander,0453::SB35,1972 CC,1763,577,3,1,0,0,0,537,44,0,0,0,0,0,0,581,51,57,157,49,86,35,17,23,18,36,15,6,4,19,4
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Buurthuis De Spil,0453::SB36,1971 VZ,1184,460,2,4,0,0,0,424,42,0,0,0,0,0,0,466,35,60,90,53,86,34,21,24,9,22,8,1,0,13,4
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verpleeghuis Velserduin,0453::SB41,1972 TL,1647,621,2,7,0,0,0,590,41,0,1,0,1,0,0,631,47,73,156,48,115,37,20,24,18,31,20,2,4,21,5
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau CBS Het Kompas,0453::SB42,1972 RR,1448,529,1,2,0,0,0,482,50,0,0,0,0,0,0,532,93,38,111,46,69,45,16,26,11,19,26,2,9,13,5
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Woon-en zorgcentrum W.F. Visserhuis,0453::SB44,1972 EE,1454,566,12,4,0,1,0,532,51,0,0,0,1,0,0,583,61,49,137,37,96,58,10,30,11,32,23,5,0,11,6
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau IJmuider Zee en Havenmuseum,0453::SB46,1973 AK,1717,668,0,2,0,1,0,602,69,0,0,0,1,0,0,671,88,53,161,84,93,58,20,20,14,26,22,2,1,19,7
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Woon-en zorgcentrum Breezicht,0453::SB48,1975 EA,1818,599,2,0,0,0,0,560,41,0,0,0,0,0,0,601,46,58,162,37,86,54,17,31,26,31,23,5,1,17,5
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Voetbalvereniging Stormvogels,0453::SB50,1973 XM,1755,650,2,4,0,0,0,611,45,0,0,0,0,0,0,656,54,74,149,54,95,75,20,27,12,38,19,0,6,23,4
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Pleiaden, ingang schoolplein",0453::SB53,1973 BS,1486,490,2,3,0,0,0,453,42,0,0,0,0,0,0,495,59,50,126,57,55,36,9,21,6,25,20,7,5,11,3
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool De Origon,0453::SB55,1974 TV,1741,687,1,3,0,0,0,638,53,0,0,0,0,0,0,691,92,64,141,60,104,72,21,29,6,32,31,5,5,25,0
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Buurtcentrum de Dwarsligger,0453::SB56,1974 BP,1212,481,1,9,1,0,0,452,38,0,0,1,0,0,0,490,47,54,106,40,73,47,14,12,11,32,20,4,10,7,4
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dienstencentrum Zeewijk,0453::SB57,1974 PC,1519,642,0,6,0,0,0,611,37,0,0,0,0,0,0,648,71,64,126,33,117,75,15,25,24,40,19,4,5,21,3
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Bedrijfsverzamelgebouw IJmond BV,0453::SB81,1951 GW,1083,302,0,1,0,0,0,281,22,0,0,0,0,0,0,303,22,16,64,35,74,15,10,18,5,15,10,3,6,9,0
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dienstencentrum De Mel - Watervliet,0453::SB83,1951 GC,1016,484,2,0,0,0,0,447,39,0,0,0,0,0,0,486,45,43,137,29,81,47,16,21,11,22,10,2,3,11,6
Haarlem,Velsen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Triangel,0453::SB84,1951 EP,1488,493,0,0,0,0,0,453,40,0,0,0,0,0,0,493,46,36,130,36,94,46,15,24,9,23,6,7,2,18,1
