contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau PCBS De Regenboog-Woudhuis,0200::SB42,,1614,652,1,0,0,0,0,625,28,0,0,0,0,0,0,653,149,49,87,66,40,98,31,51,20,29,18,1,5,0,4,0,3,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurthuis Ons Huus,0200::SB43,,597,335,2,1,0,0,0,301,37,0,0,0,0,0,0,338,66,3,118,29,10,21,8,16,44,4,9,0,0,0,3,0,2,0,2
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Horst,0200::SB44,,1451,668,1,2,0,0,0,610,61,0,0,0,0,0,0,671,57,63,52,79,127,82,31,63,23,40,33,1,2,1,6,2,4,2,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Klootschietvereniging Het Woudhuis,0200::SB45,,1612,775,0,1,0,0,0,698,78,0,0,0,0,0,0,776,205,69,91,42,39,125,37,49,39,32,25,2,3,1,5,3,1,7,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Voormalig BSO De Zonnehoek,0200::SB46,,1496,656,0,1,0,0,0,602,55,0,0,0,0,0,0,657,56,79,68,65,93,66,38,74,25,32,32,1,5,0,5,6,6,4,1
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woon- en Zorgcentrum Berghorst,0200::SB47,,1009,557,0,1,0,0,0,507,51,0,0,0,0,0,0,558,76,51,70,55,65,77,23,33,31,27,35,2,2,1,3,3,1,2,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Obs. De Kosmos,0200::SB48,,1255,676,2,1,0,0,0,600,79,0,0,0,0,0,0,679,87,60,63,76,104,96,46,58,15,37,19,1,4,1,1,0,7,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Schakel- RK-school loc.Muntersdonk,0200::SB49,,1364,626,2,1,0,1,0,579,52,0,0,0,2,1,0,631,91,48,82,56,82,92,31,68,14,28,22,0,2,3,0,5,2,0,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Regenboog,0200::SB50,,1455,703,4,0,0,0,0,635,72,0,0,0,0,0,0,707,134,69,89,53,56,125,36,44,14,32,33,0,0,0,4,3,8,2,1
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Bongerd,0200::SB51,,1308,593,0,2,0,0,0,542,52,0,0,1,0,1,0,594,44,67,79,55,90,81,31,62,19,24,23,0,3,0,3,3,6,3,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School Het Gilde,0200::SB52,,1035,495,1,0,0,0,0,452,44,0,0,0,0,0,0,496,52,55,60,64,48,69,25,55,14,18,22,0,5,0,3,1,2,0,2
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Schakel,0200::SB53,,1507,668,2,0,0,0,0,601,68,0,0,1,0,1,0,669,108,68,70,54,91,100,35,59,15,28,22,2,2,0,0,3,3,8,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Terebint,0200::SB54,,1329,753,0,0,0,0,0,688,65,0,0,0,0,0,0,753,90,69,90,74,110,111,34,52,26,39,41,0,0,0,9,0,5,3,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum De Stolp,0200::SB55,,1394,613,1,2,0,0,0,565,51,0,0,0,0,0,0,616,54,52,72,72,69,75,31,63,15,53,27,1,7,0,3,3,6,7,3
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woon- en Zorgcentrum De Matenhof,0200::SB56,,1549,632,2,3,0,0,0,583,54,0,0,0,0,0,0,637,61,62,68,90,87,66,32,76,10,34,28,1,3,0,4,5,5,0,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau SV Groen Wit '62,0200::SB57,,1635,637,1,0,0,0,0,572,66,0,0,0,0,0,0,638,58,51,70,72,84,89,44,59,41,27,29,0,0,0,4,1,5,3,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Marke,0200::SB58,,1548,798,0,1,0,0,0,728,71,0,0,0,0,0,0,799,85,109,77,91,99,118,61,56,18,35,24,3,5,2,4,4,4,2,1
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Ploeg,0200::SB59,,1410,657,4,2,0,0,0,619,44,0,0,0,0,0,0,663,99,68,105,61,78,71,25,51,24,18,35,1,5,0,8,4,1,3,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Veluws College Cortenbosch,0200::SB60,,1529,532,1,1,0,4,0,494,44,0,0,0,4,0,0,538,91,63,57,52,51,82,35,35,14,27,11,0,6,0,0,5,1,1,1
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurthuis Ugchelens Belang,0200::SB61,,1487,874,1,3,0,1,0,797,81,0,0,1,0,0,0,878,183,68,159,69,82,123,39,52,22,32,32,0,4,0,3,1,3,1,1
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Steenbeek,0200::SB62,,1235,802,0,1,0,0,0,724,79,0,0,0,0,0,0,803,177,74,133,63,54,111,58,42,20,37,23,0,1,1,1,0,3,4,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woon- en Zorgcentrum Sprengenhof,0200::SB63,,1507,795,3,3,0,0,0,718,83,0,0,0,0,0,0,801,124,80,152,58,66,114,40,48,30,37,21,2,4,0,11,2,5,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zorggroep Apeldoorn loc Randerode,0200::SB64,,1005,573,1,0,0,0,0,521,53,0,0,0,0,0,0,574,83,65,97,46,56,61,27,47,19,21,38,0,2,1,1,1,7,0,1
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Verkeersschool Frank Schuurman,0200::SB65,,931,293,0,0,0,0,0,265,28,0,0,0,0,0,0,293,47,30,30,34,32,34,11,31,7,18,12,1,1,0,1,3,0,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zaal Vrijzicht,0200::SB66,,1514,643,3,0,0,0,0,594,52,0,0,0,0,0,0,646,75,61,61,71,99,95,38,54,11,37,32,0,2,1,0,3,0,3,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Rietendakschool,0200::SB67,,1205,494,1,3,0,0,0,462,36,0,0,0,0,0,0,498,53,60,42,63,72,65,36,20,8,43,18,3,5,0,4,0,1,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Eendracht,0200::SB68,,1333,714,2,2,0,1,0,669,50,0,0,0,1,0,0,719,98,58,87,94,77,98,34,40,32,47,29,0,0,1,5,7,1,3,3
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Lokaal bij As Soena moskee,0200::SB69,,1430,593,0,2,0,1,0,551,43,0,0,1,0,0,0,594,97,80,80,52,62,80,31,32,16,21,31,1,3,1,1,1,4,0,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Duivensportcentrum,0200::SB70,,1514,603,2,0,0,0,1,546,59,0,0,0,1,0,0,606,104,51,51,76,76,81,31,40,19,26,29,2,4,2,1,7,2,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Meester Lugtmeijerschool,0200::SB71,,1278,610,0,1,0,1,1,549,60,0,0,1,0,0,0,610,62,80,53,78,83,89,41,37,10,36,20,1,1,0,0,6,8,3,2
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woon- zorgcentrum Avondzon,0200::SB72,,1374,557,2,1,0,0,0,514,46,0,0,0,0,0,0,560,49,71,48,94,80,47,30,39,14,40,19,2,7,1,4,2,7,1,2
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Koningin Emmaschool,0200::SB73,,1361,500,2,0,0,0,0,459,43,0,0,0,0,0,0,502,27,76,45,97,76,65,17,21,9,22,28,0,4,0,9,0,3,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Openbare Basisschool Zuiderpark,0200::SB74,,991,280,0,2,0,0,0,267,15,0,0,0,0,0,0,282,34,37,24,44,44,36,10,10,8,10,14,0,3,0,3,1,1,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Clubgebouw Gelvandria,0200::SB75,,1663,330,1,0,0,0,0,300,31,0,0,0,0,0,0,331,45,29,40,41,40,53,15,19,7,20,10,2,3,0,1,1,1,3,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Nieuw Zuidzicht,0200::SB76,,1266,331,1,2,0,0,0,313,21,0,0,0,0,0,0,334,33,34,36,64,56,35,11,10,10,16,17,0,1,0,4,1,2,0,1
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woon- en Zorgcentrum Sainte Marie,0200::SB77,,1011,597,3,3,0,0,0,551,52,0,0,0,0,0,0,603,79,63,122,66,63,76,26,30,18,21,22,1,0,2,3,2,3,0,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sebastiaanschool,0200::SB78,,997,366,1,0,0,0,0,331,36,0,0,0,0,0,0,367,39,52,31,82,62,35,9,18,12,12,8,0,1,0,1,1,2,0,1
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurthuis Maasstraat,0200::SB79,,1284,670,3,3,0,1,0,599,78,0,0,0,1,0,0,677,77,53,101,67,89,88,35,70,25,27,25,1,3,1,0,3,3,2,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Hofstad,0200::SB80,,1513,434,2,0,0,0,0,399,37,0,0,0,0,0,0,436,36,58,55,75,64,47,16,35,4,15,20,0,2,0,3,1,2,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dok Zuid,0200::SB81,,1272,626,1,3,0,0,0,556,74,0,0,0,0,0,0,630,53,86,69,93,96,70,34,23,21,27,28,1,3,1,8,2,9,2,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpshuis Het Blanke Schot,0200::SB82,,1658,1083,1,0,0,1,0,915,168,0,0,1,0,0,0,1083,65,13,53,25,24,11,10,95,768,4,12,1,0,0,0,1,0,1,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kamp Nieuw Milligen gebouw 70,0200::SB83,,353,222,0,1,0,0,0,179,44,0,0,0,0,0,0,223,36,11,16,17,4,10,2,19,100,5,1,0,1,0,0,0,0,0,0
Arnhem,Apeldoorn,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Brandweerkazerne Hoog Soeren,0200::SB84,,292,190,0,0,0,0,2,169,19,0,0,0,0,0,0,190,46,13,28,12,10,35,12,6,4,13,8,0,0,0,1,0,2,0,0
