contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Verzorgingshuis Het Weerdje,0222::SB11,7006BG,854,509,1,1,0,4,0,461,54,0,0,0,4,0,0,515,91,51,96,40,60,97,16,16,1,15,13,0,1,1,3,0,6,1,1
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurthuis Fort Garry Horse,0222::SB12,7007BK,855,341,0,0,0,0,0,312,29,0,0,0,0,0,0,341,49,44,38,51,65,32,9,6,4,17,11,1,1,2,3,3,2,3,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Verpleeghuis Den Ooiman,0222::SB13,7009AM,1039,520,0,1,0,0,0,479,42,0,0,0,0,0,0,521,134,62,79,37,46,76,21,26,12,8,10,1,0,1,5,0,2,0,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau OBS Hagen,0222::SB14,7009CZ,1256,630,1,3,0,0,2,569,61,0,0,2,0,2,0,632,90,93,70,65,97,64,45,20,31,28,14,1,2,0,6,3,0,0,1
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool Het Palet,0222::SB15,7009GR,1550,423,0,0,0,0,0,380,43,0,0,0,0,0,0,423,18,44,25,92,121,32,28,14,6,22,9,3,0,1,4,0,0,1,3
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Wijngaard,0222::SB16,7009DZ,1652,870,0,0,0,0,0,820,50,0,0,0,0,0,0,870,121,99,92,46,101,94,43,36,155,35,26,0,0,0,12,5,5,0,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sint Martinusschool,0222::SB17,7011AD,1183,560,3,0,0,0,0,505,58,0,0,0,0,0,0,563,85,58,129,51,93,65,23,1,0,9,16,0,1,2,17,5,1,1,3
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sporthal De Pol,0222::SB18,7011BJ,1023,458,0,0,0,0,0,423,35,0,0,0,0,0,0,458,47,56,112,36,96,42,29,2,1,10,18,0,0,0,8,0,0,1,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Ontmoetingscentrum St Augustinus,0222::SB19,7011GB,1167,563,4,0,0,0,1,528,38,0,0,0,0,0,0,567,92,54,121,58,106,65,10,9,0,18,15,0,0,2,9,1,2,1,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum Het Nieuwe Pelgrim,0222::SB20,7011DS,975,532,4,1,0,0,0,490,47,0,0,0,0,0,0,537,74,45,138,56,89,66,14,10,0,10,17,0,0,0,13,0,0,0,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau OBS De Huet,0222::SB21,7006DG,1083,621,2,2,0,0,0,561,64,0,0,0,0,0,0,625,73,75,78,59,99,101,40,17,2,27,21,0,0,2,14,1,5,7,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Waterschapsgebouw,0222::SB22,7006GG,1466,510,0,0,0,0,1,448,63,0,0,0,2,0,0,512,89,76,55,40,64,79,30,19,4,18,17,0,2,0,10,3,2,2,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Wegwijzer (A),0222::SB23,7006SM,1665,774,2,2,2,0,0,700,80,0,0,0,2,0,0,780,106,91,76,100,139,116,47,25,1,16,21,1,0,0,24,1,4,6,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sporthal De Bongerd,0222::SB24,7006NH,1528,955,3,5,0,0,0,907,56,0,0,0,0,0,0,963,94,122,131,121,176,130,60,18,9,11,52,2,3,1,14,2,3,5,1
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Wegwijzer (B),0222::SB25,7006SM,1680,621,2,1,0,0,0,564,61,0,0,0,1,0,0,625,87,67,84,58,109,101,32,23,3,15,25,0,1,0,15,0,1,0,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum De Zuwe,0222::SB26,7006AH,1340,694,2,2,0,0,2,629,67,0,0,0,0,0,0,698,92,78,101,67,116,110,36,17,8,24,22,0,0,0,11,3,4,5,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kunstgalerij Het Web,0222::SB27,7001DL,1891,720,4,1,0,0,0,663,62,0,0,0,0,0,0,725,90,115,69,94,120,103,37,20,5,15,30,1,2,0,14,0,3,2,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool Dichterbij,0222::SB28,7007LA,1505,739,0,0,0,0,2,652,85,0,0,0,0,0,0,739,153,92,80,64,107,133,30,13,2,22,5,2,3,2,16,3,9,2,1
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Appartementencomplex Waterrijk,0222::SB29,7007LB,1877,905,2,0,0,0,0,824,83,0,0,0,0,0,0,907,169,119,102,92,121,142,44,18,7,46,22,1,0,0,15,3,2,2,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum Oldershove,0222::SB30,7031VE,1631,787,2,2,0,0,0,730,61,0,0,0,0,0,0,791,106,59,256,102,110,64,19,7,2,22,18,0,2,0,18,0,2,0,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Verenigingsgebouw Ons Huis,0222::SB31,7031AG,1514,701,0,0,0,1,0,614,86,0,0,1,0,0,0,700,88,44,256,91,96,46,21,3,0,17,18,0,2,1,15,0,1,1,1
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpsaccomodatie De Horst,0222::SB32,7031HJ,1148,442,0,0,0,0,0,395,47,0,0,0,0,0,0,442,47,18,188,47,51,41,14,4,0,10,13,0,0,0,7,0,2,0,0
Arnhem,Doetinchem,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Appartementencomplex Henricushove,0222::SB33,7031AR,1157,557,1,3,0,0,0,516,45,0,0,0,0,0,0,561,80,32,181,56,84,57,19,3,1,10,18,2,2,0,8,1,1,1,1
