contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Wegwijzer,1930::SB22,,2433,784,1,5,0,0,0,708,82,0,0,0,0,0,0,790,72,84,241,48,146,35,17,39,8,39,41,5,0,3,0,6
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Piramide,1930::SB24,,1359,593,2,3,0,0,0,544,54,0,0,0,0,0,0,598,47,69,152,42,144,33,11,8,2,46,31,2,3,2,0,1
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Hoeksteen,1930::SB25,,2516,1067,2,3,0,1,1,958,114,0,0,0,1,0,0,1073,205,74,257,122,157,76,16,29,8,75,33,9,1,3,1,1
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum Maaswijk,1930::SB26,,2149,860,5,1,0,0,0,754,112,0,0,0,0,0,0,866,135,74,233,61,160,61,18,24,3,49,35,2,1,2,2,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School Annie M.G. Schmidt,1930::SB27,,2229,719,4,2,0,1,1,627,96,0,0,1,0,0,0,724,140,59,190,61,104,63,23,10,1,31,26,6,1,3,0,1
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Maasoever,1930::SB28,,1125,515,1,1,1,0,0,429,87,0,0,1,0,0,0,516,117,47,130,46,47,46,7,14,1,22,27,7,1,3,0,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School Het Anker,1930::SB29,,2491,885,2,1,0,0,0,755,133,0,0,0,0,0,0,888,166,89,230,77,128,73,24,15,8,41,26,1,1,2,1,3
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Recreatieruimte Boezemvrienden,1930::SB30,,910,383,1,1,0,0,0,360,25,0,0,0,0,0,0,385,50,61,77,39,51,38,11,16,4,25,9,2,0,0,0,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Jan Broekhuishal stadhuis,1930::SB31,,1207,742,0,5,0,0,0,657,90,0,0,0,0,0,0,747,95,88,169,56,133,61,16,28,6,49,32,3,0,2,0,4
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Mobielstembureau,1930::SB32,,0,255,0,1,0,0,0,242,14,0,0,0,0,0,0,256,21,38,57,24,54,6,0,8,2,28,14,1,0,2,0,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum Groenewoud,1930::SB38,,1828,698,0,7,0,0,1,629,75,0,0,0,0,0,0,705,93,71,131,62,128,57,21,20,14,35,51,4,1,3,1,6
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Vogelenzang,1930::SB39,,1340,481,1,0,0,0,0,430,52,0,0,0,0,0,0,482,106,55,101,42,65,36,12,13,5,18,23,2,1,2,0,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Jongerencentrum Maaswijk,1930::SB46,,1111,545,0,2,0,1,0,489,59,0,0,0,1,0,0,548,127,46,114,62,61,47,4,12,5,34,29,1,1,2,0,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Elementenhuis,1930::SB52,,1534,687,3,3,0,0,0,632,61,0,0,0,0,0,0,693,126,86,178,51,81,45,8,8,3,75,16,7,0,2,0,1
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Voormalig gemeentehuis Abbenbroek,1930::SB63,,999,516,1,1,0,0,0,476,42,0,0,0,0,0,0,518,132,30,98,72,47,35,4,9,19,36,21,8,0,1,0,4
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School Markenburg,1930::SB64,,1366,682,7,1,0,15,0,613,62,0,0,15,0,0,0,675,142,78,119,85,62,80,14,14,12,31,25,10,2,8,0,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sportinst. Kam Lung vh De Witte Oliphant,1930::SB65,,1989,885,12,9,0,1,1,817,89,0,0,0,1,0,0,907,160,83,184,109,108,92,15,24,4,65,26,11,0,2,0,2
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Meent,1930::SB67,,946,395,2,0,0,0,0,357,40,0,0,0,0,0,0,397,87,32,86,39,38,34,10,11,9,23,16,2,2,3,0,3
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Voetbalvereniging Simonshaven,1930::SB68,,417,207,0,0,0,0,0,183,24,0,0,0,0,0,0,207,40,17,41,25,22,19,6,5,6,12,10,1,1,0,2,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bernissesteyn,1930::SB69,,1368,723,5,4,0,3,0,651,78,0,0,3,0,0,0,729,129,44,103,192,59,45,8,38,15,51,21,9,2,5,0,2
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Brede School,1930::SB70,,1382,483,2,0,0,0,0,448,37,0,0,0,0,0,0,485,137,33,78,96,24,38,6,23,12,11,12,8,1,4,0,0
Dordrecht,Nissewaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Aanwas,1930::SB71,,1386,826,3,0,0,0,0,745,84,0,0,0,0,0,0,829,143,49,117,199,81,51,14,64,30,43,16,3,1,5,1,9
