contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP,JEZUS LEEFT
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Appel,1674::SB11,4703 JA,1300,338,1,2,0,0,0,306,35,0,0,0,0,0,0,341,44,44,75,54,28,34,13,18,13,1,0,7,1,6,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Appartementencomplex Waterland,1674::SB12,4707 DC,1732,655,0,1,0,2,0,603,55,0,0,0,2,0,0,658,126,137,110,69,42,59,18,60,18,0,0,12,1,3,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Brink,1674::SB13,4707 HP,1220,610,2,3,0,0,0,566,49,0,0,0,0,0,0,615,64,122,124,94,52,51,17,55,11,1,1,10,0,7,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Wildenborch ingang Genestetlaan,1674::SB14,4707 LT,1314,501,1,3,0,0,1,453,51,0,0,0,0,0,0,505,59,83,96,108,29,40,10,42,14,0,0,14,0,6,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Watermolen,1674::SB15,4707 JE,1447,475,2,1,0,0,0,412,66,0,0,0,0,0,0,478,59,47,73,121,57,44,15,20,15,0,1,17,0,6,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gertrudis,1674::SB16,4707 ZH,1158,537,0,3,0,0,1,480,59,0,0,0,0,0,0,540,83,80,93,92,40,66,15,36,12,1,0,11,0,8,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Levensschool,1674::SB17,4707 TZ,1247,449,2,1,1,0,0,412,39,0,0,1,0,0,0,451,62,72,82,70,44,23,17,39,15,0,0,8,0,16,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Saffier Diamantdijk 262,1674::SB18,4706 HM,1398,561,1,0,0,0,0,488,74,0,0,0,0,0,0,562,99,98,92,88,63,52,20,19,12,0,0,11,1,6,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau De Saffier,Diamantdijk 262",1674::SB19,4706 HM,1443,537,0,2,0,0,0,463,76,0,0,0,0,0,0,539,107,62,84,94,44,64,21,25,25,0,0,6,0,4,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Bloemschevaert,1674::SB20,4706 GH,1391,631,2,1,0,0,0,582,52,0,0,0,0,0,0,634,85,108,99,117,47,65,23,41,25,0,0,13,0,5,3
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Klimroos Platinadijk,1674::SB21,4706 LK,1324,528,3,1,0,0,0,452,80,0,0,0,0,0,0,532,128,68,78,72,54,38,18,36,16,0,1,7,0,10,2
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau De Klimroos,Platinadijk",1674::SB22,4706 LK,1896,682,0,3,0,2,0,591,96,0,0,0,2,0,0,687,162,95,110,95,54,82,12,37,16,0,0,16,0,2,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Nisipa,1674::SB23,4709 AN,1355,595,0,0,0,0,0,520,75,0,0,0,0,0,0,595,88,229,54,56,29,30,15,23,12,0,0,56,2,1,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vondelschool,1674::SB24,4707 AG,1494,609,0,1,0,0,0,550,60,0,0,0,0,0,0,610,69,83,101,115,50,64,28,40,22,0,0,18,1,17,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Heiberg,1674::SB25,4708 EC,1848,569,0,1,0,0,0,515,55,0,0,0,0,0,0,570,83,58,125,93,47,68,25,25,19,0,0,19,0,7,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Bergspil,1674::SB26,4708 HK,1415,876,4,3,0,0,0,774,109,0,0,0,0,0,0,883,180,83,127,116,87,110,33,65,34,0,0,29,0,11,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Bergspil,1674::SB27,4708 HK,1309,468,3,0,0,0,0,413,58,0,0,0,0,0,0,471,91,62,83,66,38,50,16,28,17,0,1,7,0,9,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Wingerd Kersenberg,1674::SB28,4708 KC,1193,573,1,0,0,0,0,507,67,0,0,0,0,0,0,574,169,76,79,48,53,70,16,13,19,1,0,15,3,10,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau De Wingerd,Kersenberg",1674::SB29,4708 KC,1183,520,2,1,0,0,0,450,73,0,0,0,0,0,0,523,139,56,72,50,38,88,17,13,23,1,0,8,7,8,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Lantaarn,1674::SB30,4706 LN,1467,755,6,4,0,0,0,667,98,0,0,0,0,0,0,765,195,117,83,79,68,100,29,24,34,0,0,10,5,11,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Toegang,1674::SB31,4701 GZ,1459,493,2,1,0,0,0,446,50,0,0,0,0,0,0,496,70,58,93,88,52,58,19,21,21,1,0,8,2,2,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkhuis West,1674::SB32,4703 HX,1290,492,1,1,0,0,0,454,40,0,0,0,0,0,0,494,45,54,103,116,37,57,28,18,21,0,0,9,1,3,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Wieken,1674::SB33,4707 CC,1465,621,4,3,0,0,0,567,61,0,0,0,0,0,0,628,75,80,98,117,58,64,23,56,14,0,0,17,0,17,2
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Levensschool,1674::SB34,4707 TZ,1142,454,2,4,0,0,0,420,40,0,0,0,0,0,0,460,58,71,93,68,37,47,18,28,8,1,1,10,1,12,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Verpleegtehuis Heerma State,1674::SB35,4708 AW,1171,616,0,0,0,0,0,542,74,0,0,0,0,0,0,616,170,73,103,67,49,82,12,25,10,1,0,17,0,6,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Verpleegtehuis Weihoek,1674::SB36,4708 AV,1211,461,2,1,0,0,0,411,53,0,0,0,0,0,0,464,113,66,76,55,42,35,9,33,9,1,0,14,0,8,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau NS Station,1674::SB37,4702 VX,478,477,3,2,0,0,1,439,42,0,0,0,0,0,0,482,84,43,49,55,67,90,40,13,18,1,0,10,0,7,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Leonardushof,1674::SB101,4724 BJ,1193,474,0,9,0,0,0,434,49,0,0,0,0,0,0,483,99,86,73,67,32,31,18,36,14,0,0,17,0,1,0
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Café Zalen Donkenhof,1674::SB102,4724 AB,1345,521,2,1,0,0,0,442,82,0,0,0,0,0,0,524,103,99,76,53,37,68,9,23,15,0,0,34,0,2,2
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Geerhoek,1674::SB103,4724 EE,1224,630,2,2,0,0,0,560,74,0,0,0,0,0,0,634,119,101,105,91,30,77,16,28,19,0,1,37,2,3,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau ParelMoer,1674::SB104,4727 SJ,597,232,0,0,0,0,0,199,33,0,0,0,0,0,0,232,51,57,26,20,10,19,11,6,3,0,0,20,1,6,2
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Schalm,1674::SB105,4726 AH,1383,620,2,4,0,0,1,553,72,0,0,0,0,0,0,626,138,98,118,86,34,52,15,36,14,0,0,25,0,3,1
Tilburg,Roosendaal,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Spil,1674::SB106,4725 AC,900,455,0,0,0,0,0,389,66,0,0,0,0,0,0,455,98,116,85,40,13,21,6,24,21,1,0,27,0,3,0
