contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau St.Elisabeth,0301::SB11,,1433,535,6,0,0,1,0,510,32,0,0,0,1,0,0,542,85,67,45,37,62,83,70,19,1,41,7,1,2,0,6,6,1,2,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School Theo Thijssen,0301::SB12,,1918,886,2,2,0,0,0,812,78,0,0,0,0,0,0,890,96,126,60,77,181,105,95,29,8,45,28,1,3,0,11,11,4,6,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Serviceflat De IJssel,0301::SB13,,1117,539,4,0,0,1,0,511,31,0,0,1,0,0,0,542,53,75,84,42,80,72,31,43,1,17,27,0,0,1,2,8,0,3,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School De Parel,0301::SB14,,1926,826,2,2,0,0,0,751,79,0,0,0,0,0,0,830,65,90,66,95,158,122,66,34,5,51,35,2,5,0,11,12,5,3,1
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurthuis De Uitwijk,0301::SB15,,1680,1053,4,4,0,1,0,981,81,0,0,0,1,0,0,1062,131,155,90,123,180,122,84,34,5,61,37,0,3,0,14,9,4,1,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Vrije School Zutphen VO,0301::SB16,,1000,459,1,0,0,0,0,425,35,0,0,0,0,0,0,460,41,71,33,26,67,77,74,10,5,35,11,1,1,0,1,5,0,0,1
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Ziekenhuis Zutphen,0301::SB17,,1716,649,3,0,0,18,0,594,76,0,0,0,18,0,0,670,140,97,50,47,67,101,50,32,0,24,14,0,0,0,16,3,5,1,2
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Lea Dasbergschool,0301::SB18,,1260,900,2,1,0,0,0,823,80,0,0,0,0,0,0,903,130,144,63,59,111,139,106,38,3,46,28,0,3,1,12,5,11,1,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Educatief Centrum De Mene (1),0301::SB19,,1887,801,2,2,0,0,0,742,63,0,0,0,0,0,0,805,162,114,80,43,88,147,71,28,1,32,18,2,1,1,6,2,3,2,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Educatief Centrum De Mene (2),0301::SB20,,1331,385,1,0,0,0,0,353,33,0,0,0,0,0,0,386,75,55,34,18,37,64,42,22,2,17,6,0,2,0,9,1,1,0,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Chr. School Arcade,0301::SB21,,1340,843,4,5,0,1,0,781,70,0,0,1,0,0,0,851,153,102,93,48,113,165,55,48,7,18,14,2,1,0,17,4,2,1,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Kei,0301::SB22,,1210,616,0,1,0,0,0,569,48,0,0,0,0,0,0,617,80,90,94,37,91,95,42,28,0,23,16,0,0,0,14,0,5,1,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau 't Warnshuus,0301::SB23,,1597,1044,2,1,0,0,0,958,90,0,1,0,1,0,0,1048,159,139,109,73,173,134,72,35,4,58,48,1,1,3,18,7,9,1,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zorg-wooncentrum den Bouw,0301::SB24,,1185,748,2,1,0,1,0,700,52,0,0,0,1,0,0,752,185,79,111,28,68,114,64,21,1,37,21,1,0,1,9,5,1,2,0
Arnhem,Zutphen,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Het Nutsgebouw,0301::SB25,,1204,782,1,3,0,1,0,730,57,0,0,0,1,0,0,787,134,80,69,43,103,145,77,21,2,63,22,0,0,0,14,3,4,2,0
