contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Lettertuin,0228::SB11,6712 DR,1692,1044,4,2,0,0,0,944,106,0,0,0,0,0,0,1050,128,45,152,101,65,87,25,158,214,17,31,1,3,0,1,6,8,2,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Cultura,0228::SB12,6711 AW,1629,1058,2,5,0,0,0,990,75,0,0,0,0,0,0,1065,147,56,168,108,65,84,44,164,124,38,37,2,2,1,7,1,4,4,2
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau de Proosdijkerk (aan de rotonde),0228::SB13,6713 AG,1612,613,1,1,0,0,0,555,60,0,0,0,0,0,0,615,40,61,53,121,62,43,15,101,64,17,24,0,2,0,6,3,0,1,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurtcentrum De Kolk,0228::SB14,6713 BA,1857,907,2,3,0,1,1,813,100,0,1,0,2,0,0,914,119,57,104,142,63,81,42,86,109,42,40,2,1,1,9,4,3,2,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Speeltuin De Korenbloem,0228::SB15,6713 DW,1402,658,2,5,0,1,0,605,62,0,1,0,2,0,0,667,93,45,89,55,53,68,21,90,98,17,15,1,1,0,5,4,3,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Verzorgingshuis Het Maanderzand,0228::SB16,6713 MG,1533,871,1,2,0,3,0,791,86,0,0,0,3,0,0,877,134,65,168,66,55,96,52,107,73,24,17,3,0,0,5,3,2,0,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Gelderhorst,0228::SB17,6716 RK,1513,855,2,2,0,2,0,794,63,0,0,2,0,0,0,857,150,65,121,83,59,97,26,132,38,23,40,1,4,0,10,2,3,1,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kerkelijk Centrum Emmaüs,0228::SB18,6716 JE,3100,1530,2,4,0,1,0,1471,66,0,0,0,1,0,0,1537,216,106,207,180,103,206,61,255,74,39,37,1,1,1,19,7,4,8,5
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Vilente De Pleinen,0228::SB20,6714 DH,1597,721,2,2,0,4,1,650,70,0,0,4,0,0,0,721,78,66,72,89,95,79,31,98,38,26,30,1,1,1,6,0,2,7,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kantoor Nationale Nederlanden,0228::SB21,6714 BS,1822,738,1,1,0,0,0,662,78,0,0,0,0,0,0,740,74,39,112,82,56,60,40,134,75,21,30,2,2,0,6,1,3,0,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Ons Eigen Honk,0228::SB22,6713 GX,1778,848,6,2,0,0,0,773,83,0,0,0,0,0,0,856,117,69,76,113,72,88,34,140,55,17,46,0,0,4,10,3,2,1,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Ark,0228::SB23,6715 JM,1631,1042,1,1,0,1,0,944,101,0,0,0,1,0,0,1045,117,104,160,71,63,125,58,225,39,26,39,1,0,0,7,0,6,1,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkcentrum De Velder,0228::SB24,6715 EC,1710,883,2,4,0,2,0,799,92,0,0,0,2,0,0,891,79,87,100,88,80,89,42,155,70,27,43,0,1,0,10,1,5,6,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Open Hof,0228::SB26,6715 AJ,1584,832,1,2,0,1,0,780,58,0,2,0,3,0,0,838,94,69,130,65,53,110,60,145,41,28,24,0,0,0,4,4,2,1,2
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurtcentrum Veldhuizen,0228::SB29,6714 KK,1777,683,3,0,0,0,0,587,100,0,1,0,1,0,0,687,57,55,67,76,64,76,37,145,50,24,16,0,2,2,5,1,5,1,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau de Bethelkerk,0228::SB30,6717 KD,1813,1223,3,9,0,0,1,1104,130,0,0,0,0,0,0,1235,148,87,144,111,69,153,68,231,112,44,30,0,1,0,13,5,5,2,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau de Koepelschool,0228::SB33,6717 AS,1783,682,1,5,0,0,0,631,59,0,0,0,2,0,2,690,52,52,74,84,60,61,24,171,56,20,12,0,1,1,8,2,3,1,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Meerpaal,0228::SB34,6717 EL,1927,846,2,2,0,0,0,763,87,0,0,0,0,0,0,850,88,93,95,117,82,89,47,126,39,28,22,1,2,1,6,2,4,3,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau de Koningin Beatrixschool,0228::SB35,6717 SB,1471,765,3,3,0,0,0,694,77,0,0,0,0,0,0,771,76,69,70,121,88,82,25,108,49,21,33,1,6,2,2,4,4,3,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau ROC A12,0228::SB36,6717 LG,1813,947,5,3,0,2,0,876,81,0,0,0,2,0,0,957,96,57,101,93,72,84,66,183,122,36,24,0,0,0,6,2,1,4,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dependance Beatrixschool,0228::SB37,6717 VV,1595,669,0,1,0,0,0,616,54,0,0,0,0,0,0,670,95,35,83,68,61,95,27,99,45,15,26,2,1,2,6,2,4,3,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurtcentrum De Maanen,0228::SB38,6716 RH,1609,680,4,2,0,1,0,595,90,0,0,1,0,0,0,685,65,57,58,88,52,91,37,111,58,17,23,1,2,0,9,0,5,6,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Ziekenhuis Gelderse Vallei,0228::SB39,6716 RP,1,354,0,1,0,0,1,304,50,0,0,0,0,0,0,355,40,24,54,31,17,41,18,73,33,8,4,0,0,0,5,2,1,1,2
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau 't Kerkheem,0228::SB40,6721 EZ,1597,1369,3,4,0,0,3,1243,130,0,0,0,0,0,0,1376,227,123,235,67,60,198,85,174,84,45,18,3,1,0,35,3,6,5,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau de Ontmoetingskerk,0228::SB41,6721 ET,1775,1170,1,0,0,0,0,1065,112,0,0,0,6,0,0,1177,204,116,175,57,56,244,87,82,67,47,14,0,0,0,13,3,1,3,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Edelzanger,0228::SB42,6721 DC,1712,1043,2,2,0,0,2,946,99,0,0,0,0,0,0,1047,174,74,127,100,88,131,79,89,78,49,23,0,0,1,15,6,5,3,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Walraven,0228::SB43,6721 PG,1583,802,2,3,0,1,1,739,66,0,0,1,0,0,0,806,157,62,135,50,41,105,41,91,65,20,17,2,1,0,11,2,1,1,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Brink,0228::SB45,6721 WR,1579,1071,2,2,0,2,0,966,107,0,0,2,0,0,0,1073,144,66,186,73,55,151,70,136,110,29,21,0,0,0,22,0,7,1,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau CNS-basisschool Juliana,0228::SB46,6721 ZJ,1562,982,3,5,0,0,0,889,101,0,0,0,0,0,0,990,113,67,175,91,80,108,53,136,80,25,20,1,0,1,21,2,5,3,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Tennishal Keltenwoud,0228::SB47,6721 MR,1261,680,0,1,0,0,0,590,90,0,0,1,0,1,0,680,130,46,88,53,34,99,26,80,65,17,8,1,3,0,22,3,5,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau de School met de Bijbel,0228::SB49,6721 NP,939,637,2,0,0,0,0,538,101,0,0,0,0,0,0,639,45,5,160,27,11,21,9,101,238,6,7,1,0,1,1,1,3,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Honskamp,0228::SB50,6741 AK,1761,1053,3,0,0,0,2,910,144,0,0,0,0,0,0,1056,176,32,199,83,32,80,21,105,279,20,19,1,0,0,4,0,2,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau School met de Bijbel De Bron,0228::SB51,6741 BA,1820,1067,2,1,0,0,0,954,117,1,0,0,1,0,0,1071,160,21,167,79,15,45,10,148,388,11,17,0,0,0,3,2,1,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Het Westhoffhuis,0228::SB52,6741 AL,1748,1198,2,5,0,3,0,1051,151,0,0,3,0,0,0,1202,165,37,189,140,41,83,34,119,326,29,15,0,3,0,9,2,3,2,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Buurtcentrum De Schakel,0228::SB53,6741 WV,1160,557,2,1,0,0,0,508,52,0,0,0,0,0,0,560,44,30,82,57,40,18,10,67,148,22,32,0,0,0,4,1,2,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Hotel-Bistro De Wormshoef,0228::SB55,6741 NE,1155,864,3,2,0,1,0,750,118,0,0,1,0,0,0,868,111,14,123,76,10,35,9,96,365,10,11,0,0,0,2,1,1,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau de Nederwoudschool,0228::SB58,6741 NE,944,669,0,3,0,0,0,548,122,0,0,2,0,2,0,670,32,3,80,48,6,7,2,44,436,8,3,0,0,0,0,0,0,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Valk,0228::SB59,6741 GK,1093,788,3,1,0,0,0,685,107,0,0,0,0,0,0,792,74,6,66,39,3,14,6,54,507,9,4,0,1,0,2,0,0,2,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpshuis De Zicht,0228::SB60,6744 WJ,3056,1875,4,3,0,3,1,1590,294,0,0,0,3,0,0,1885,187,16,232,130,19,29,12,182,1028,17,9,0,1,0,6,3,2,2,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Wijkservicecentrum Opella,0228::SB70,6732 CD,1159,618,3,5,0,1,0,528,99,0,0,0,1,0,0,627,73,9,41,92,19,14,5,24,314,2,16,1,0,0,3,1,3,0,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpscentrum De Spil,0228::SB71,6741 KL,1323,770,3,2,0,0,0,649,130,0,4,0,4,0,0,779,73,5,54,83,13,15,4,32,462,3,8,3,1,3,6,2,2,0,1
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kulturhus Wekerom,0228::SB80,6733 AV,1824,1152,4,2,0,3,0,995,166,0,0,0,3,0,0,1161,77,22,98,62,11,25,10,85,724,23,9,0,1,0,5,0,0,0,0
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpshuis De Aanloop,0228::SB90,6731 BD,1761,923,4,1,0,0,2,835,91,0,0,0,0,0,0,928,196,40,163,116,37,63,28,68,155,19,18,1,4,0,7,1,2,2,3
Arnhem,Ede,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zorgsteunpunt Veldheim,0228::SB99,7351 CE,65,36,0,0,0,0,0,33,3,0,0,0,0,0,0,36,11,3,5,2,1,2,1,0,1,4,6,0,0,0,0,0,0,0,0
