contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP,JEZUS LEEFT
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sporthal Tuinwijk,0748::SB11,4613 CT,1485,695,1,3,0,0,0,626,73,0,0,0,0,0,0,699,134,56,117,114,63,93,38,25,29,0,0,16,0,6,4
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool de Welle,0748::SB12,4613 GP,1430,668,3,1,0,0,0,585,87,0,0,0,0,0,0,672,101,44,108,137,70,68,32,40,33,0,1,20,0,13,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau School De Noordster,0748::SB13,4613 GP,1643,409,0,3,0,0,0,371,41,0,0,0,0,0,0,412,81,28,81,48,32,58,13,34,18,0,2,9,0,5,0
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum de Kastanje,0748::SB14,4621 HK,1485,566,3,3,0,0,0,499,73,0,0,0,0,0,0,572,70,46,101,114,85,61,27,26,21,0,0,10,0,5,0
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Centrum Elsenborch,0748::SB15,4621 BW,1422,370,1,1,0,0,0,339,33,0,0,0,0,0,0,372,40,41,65,79,44,46,8,25,11,0,0,5,0,3,3
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Algemene School Oost,0748::SB16,4624 ES,1442,506,2,2,0,0,0,444,65,0,0,1,0,1,0,509,60,65,79,55,82,74,17,33,21,1,0,14,1,3,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sporthal Gageldonk,0748::SB17,4623 AH,1552,598,4,2,0,0,0,525,79,0,0,0,0,0,0,604,91,77,105,97,65,71,10,40,22,0,1,8,2,8,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau School Anton van Duinkerken,0748::SB18,4623 XP,1754,611,4,2,0,0,0,550,67,0,0,0,0,0,0,617,101,68,95,97,65,87,12,38,26,0,1,10,2,9,0
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgcentrum Jacqueline,0748::SB19,4624 AK,937,396,1,3,0,0,0,354,46,0,0,0,0,0,0,400,68,71,73,42,49,31,10,27,18,0,0,4,0,2,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Steunpunt Zonneplein,0748::SB20,4624 BA,1448,591,2,3,0,0,0,534,62,0,0,0,0,0,0,596,76,67,98,110,67,66,3,68,24,1,0,7,2,1,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingsc. het Hoofdkwartier,0748::SB21,4625 CC,1533,632,3,5,0,0,0,576,64,0,0,0,0,0,0,640,111,76,112,90,50,78,20,52,23,0,1,9,1,8,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zalencentrum de Raayberg,0748::SB22,4624 JH,1460,594,2,2,0,0,0,524,74,0,0,0,0,0,0,598,96,71,139,63,54,74,16,27,26,0,1,18,0,8,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau School de Kreek,0748::SB23,4617 NC,2017,889,2,1,0,0,0,791,101,0,0,0,0,0,0,892,257,98,131,71,83,140,30,37,21,0,1,6,0,13,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Residentie Aquacite,0748::SB24,4617 AX,1874,873,4,1,0,0,0,777,101,0,0,0,0,0,0,878,229,92,130,73,67,116,40,52,27,0,0,25,2,17,3
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkgebouw Bergse Plaat,0748::SB25,4617 LT,1824,977,6,2,0,0,0,879,106,0,0,0,0,0,0,985,213,128,141,116,80,121,32,101,27,0,0,12,1,5,0
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingscentrum De Wittenhorst,0748::SB26,4661 JK,1140,527,0,1,0,0,0,460,68,0,0,0,0,0,0,528,74,79,97,114,40,40,13,21,24,0,0,18,1,5,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Verzorgingstehuis St. Elisabeth,0748::SB27,4661 JG,1180,435,2,0,0,0,0,389,48,0,0,0,0,0,0,437,60,64,68,84,25,40,18,36,17,0,0,12,0,11,0
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Fitnesscentrum Halsteren,0748::SB28,4661 TT,1245,428,0,0,0,0,0,372,56,0,0,0,0,0,0,428,144,57,65,34,20,47,7,25,9,0,1,8,2,8,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau School De Springplank,0748::SB29,4661 CJ,1769,712,3,0,0,0,0,646,69,0,0,0,0,0,0,715,106,106,156,115,47,63,13,53,16,0,0,26,0,10,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Café Molenzicht,0748::SB30,4661 KP,1205,520,0,3,0,0,1,452,70,0,0,0,0,0,0,523,117,79,100,52,31,63,17,30,11,1,0,11,0,8,0
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau SKW 't Weike,0748::SB31,4664 BS,1563,654,2,2,0,0,0,577,81,0,0,0,0,0,0,658,80,131,164,113,27,40,8,26,30,0,1,24,0,5,5
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau de Sprenge,0748::SB32,4661 AA,400,149,1,0,0,0,0,142,8,0,0,0,0,0,0,150,30,16,12,20,23,19,14,7,3,0,0,3,0,2,0
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Brede School de Schans,0748::SB33,4661 TS,1253,602,1,0,0,0,0,541,62,0,0,0,0,0,0,603,192,71,73,64,40,75,15,39,14,1,1,8,0,8,1
Tilburg,Bergen op Zoom,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Grand Cafe  de Kannebuis,0748::SB34,4661 LR,1665,854,2,3,0,0,0,743,116,0,0,0,0,0,0,859,188,103,140,121,45,107,27,40,43,0,1,20,0,16,3
