contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,Democraten 66 (D66),PVV (Partij voor de Vrijheid),GROENLINKS,SP (Socialistische Partij),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Vrijzinnige Partij,Provincie@Inwonersbelangen,Libertarische Partij (LP),JEZUS LEEFT
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Obs De Achtsprong,0632::SB11,3448 CH,2033,803,2,1,0,0,0,719,87,0,0,0,0,0,0,806,148,69,96,145,77,37,59,43,19,25,46,1,33,1,4
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Johan Frisoschool,0632::SB12,3448 DX,1657,824,3,1,0,0,0,747,81,0,0,0,0,0,0,828,134,79,120,142,75,39,76,45,21,29,27,1,31,0,5
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Maranathakerk,0632::SB13,3448 DC,1688,887,4,4,0,0,0,820,75,0,0,0,0,0,0,895,119,87,148,128,99,36,94,58,33,36,29,0,20,0,0
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Constantijnschool,0632::SB14,3448 KA,1692,1065,3,1,0,1,0,965,105,0,0,0,1,0,0,1070,217,79,166,198,96,40,55,80,37,19,33,3,34,1,7
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Stadhuis,0632::SB15,3447 GR,1768,668,0,0,0,0,0,575,93,0,0,0,0,0,0,668,132,62,116,80,81,25,54,37,35,10,23,1,12,0,0
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Het Baken,0632::SB16,3446 GS,1195,802,2,1,0,0,1,722,83,0,1,0,1,0,0,806,189,66,142,133,63,18,48,64,26,14,16,0,17,0,6
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Chr. Margrietschool,0632::SB17,3446 DR,1691,1097,2,0,0,0,0,989,111,0,0,0,1,0,0,1100,257,82,180,171,81,56,63,104,25,18,42,1,12,4,1
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau De Regenboogschool,0632::SB18,3446 JG,1376,759,0,1,0,0,0,656,104,0,0,0,0,0,0,760,218,47,115,189,60,16,28,21,11,12,23,3,15,0,1
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Huize Gaza,0632::SB19,3481 EC,1929,990,5,2,0,0,0,910,87,0,0,0,0,0,0,997,195,69,212,120,81,39,56,49,29,26,33,0,77,1,3
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau 'Het Trefpunt', Centrum NH Kerk",0632::SB20,3481 XA,1693,992,6,3,0,0,2,879,120,0,0,0,0,0,0,1001,220,56,214,114,82,37,40,68,46,23,29,0,62,1,0
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Bibliotheek Harmelen,0632::SB21,3481 CS,1241,637,2,1,0,0,0,589,51,0,0,0,0,0,0,640,122,55,121,114,53,26,31,21,7,18,23,1,43,0,2
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Recreatiecentrum H2O (zwembad),0632::SB22,3481 WE,1422,689,2,0,0,0,1,602,86,0,0,0,0,0,0,689,160,38,156,79,59,15,47,29,8,19,15,0,60,1,3
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau MFC Milandhof,0632::SB23,3474 KC,1741,1049,3,0,0,0,0,922,130,0,0,0,0,0,0,1052,132,37,364,63,113,9,36,113,124,31,13,0,10,1,3
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau RK-parochiecentrum Kanis,0632::SB24,3471 GT,783,500,1,0,0,0,0,445,56,0,0,0,0,0,0,501,64,16,168,36,38,12,19,32,75,17,15,2,4,1,1
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau MFC De Schulenburch,0632::SB25,3471 EJ,1984,1176,3,1,0,0,0,1054,126,0,0,0,0,0,0,1180,147,71,322,110,82,31,43,163,127,22,35,1,18,0,4
,Woerden,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,"Stembureau Station Woerden, mobiel stembureau",0632::SB26,3446 GM,0,626,0,0,0,0,1,589,36,0,0,0,0,0,0,626,78,83,64,131,25,64,56,30,25,9,39,1,18,1,2
