contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgcentrum Wilgenhof,0772::SB34,,2960,643,2,3,1,0,0,578,71,0,0,0,1,0,0,649,79,69,27,88,97,131,88,29,24,0,2,5,0,4
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Wilakkers,0772::SB35,,3244,505,0,0,0,0,0,463,42,0,0,0,0,0,0,505,96,58,28,86,88,44,46,14,28,1,0,3,0,13
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Beppino Sarto,0772::SB36,,2862,628,4,2,0,0,0,581,53,0,0,0,0,0,0,634,75,58,60,77,117,115,47,19,42,1,1,4,2,10
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum 't Akkertje,0772::SB37,,3833,669,7,2,0,0,2,608,68,0,0,0,0,0,0,678,64,45,103,136,81,71,68,46,35,1,2,11,1,5
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Contactcentrum D'n Tref,0772::SB38,,3069,525,2,2,0,1,1,492,35,0,0,1,0,0,0,528,60,53,49,102,53,75,48,34,37,2,1,3,0,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Talisman,0772::SB39,,3004,635,2,3,0,0,0,582,60,2,0,0,2,0,0,642,85,46,44,95,91,125,88,16,36,0,0,2,1,6
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vitalis Kortonjo,0772::SB40,,1544,922,2,11,0,0,0,828,107,0,0,0,0,0,0,935,265,136,45,73,103,162,73,15,32,1,0,6,2,9
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Parktheater,0772::SB41,,2338,569,4,1,0,0,0,521,53,0,0,0,0,0,0,574,169,58,28,35,72,116,50,8,15,2,0,5,3,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau recreatieruimte Hof van Eden,0772::SB42,,1615,855,1,1,1,0,0,780,76,0,0,1,0,0,0,856,114,58,44,141,149,150,93,25,62,1,1,7,2,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurtcentrum de Rondweg,0772::SB43,,1517,685,3,2,0,2,0,643,45,0,0,0,2,0,0,688,87,63,35,81,114,141,92,22,37,2,1,5,0,5
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Jean Sibelius,0772::SB44,,4088,658,3,3,0,1,1,614,49,0,0,1,0,0,0,664,56,71,72,147,60,96,57,53,28,1,0,7,3,7
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum de Dommel,0772::SB45,,3621,299,1,2,0,0,0,280,22,0,0,0,0,0,0,302,25,16,59,78,30,23,18,20,8,0,1,4,0,17
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkgebouw 't Slot,0772::SB46,,3427,560,7,1,0,0,0,519,49,0,0,0,0,0,0,568,72,63,60,95,65,72,44,36,22,0,0,8,0,23
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau woonzorgcentrum Genderhof,0772::SB47,,2695,578,0,1,0,0,0,579,0,0,0,0,0,0,0,579,48,68,79,121,56,70,42,35,26,2,0,14,2,15
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Karel de Grote,0772::SB48,,1314,635,1,1,0,0,0,588,49,0,0,0,0,0,0,637,44,75,120,122,70,65,37,42,38,0,1,8,2,11
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vitalis Engelsbergen,0772::SB49,,1297,521,2,1,0,0,0,498,26,0,0,0,0,0,0,524,56,63,45,118,59,60,38,38,22,2,0,7,0,13
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vitalis Vonderhof,0772::SB50,,3455,635,1,1,0,0,0,591,46,0,0,0,0,0,0,637,115,54,42,92,77,103,82,20,34,1,2,6,3,4
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Summa College Welzijn,0772::SB51,,2756,531,0,1,0,0,0,487,45,0,0,0,0,0,0,532,89,26,46,87,81,86,49,29,28,0,0,4,2,4
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkgebouw Het Kraaiennest,0772::SB52,,2880,638,2,1,0,0,0,596,45,0,0,0,0,0,0,641,77,54,77,124,75,92,51,27,34,0,1,13,1,12
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis de Lievendaal,0772::SB53,,3190,484,1,0,0,0,0,438,47,0,0,0,0,0,0,485,48,32,97,113,41,56,28,38,15,0,0,4,3,9
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sociëteit Het Struiske,0772::SB54,,1916,700,1,6,0,0,0,657,50,0,0,0,0,0,0,707,87,69,90,139,98,76,59,29,34,0,1,10,0,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Onder de Wieken,0772::SB55,,2432,471,0,1,0,0,0,422,50,0,0,0,0,0,0,472,76,49,96,70,47,67,24,21,7,1,0,6,1,6
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau basisschool De Boschuil,0772::SB56,,2774,548,0,0,0,0,0,489,59,0,0,0,0,0,0,548,142,43,78,62,38,89,35,22,16,1,0,11,0,11
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool de Vuurvlinder,0772::SB57,,1411,946,4,3,0,0,0,842,111,0,0,0,0,0,0,953,214,123,112,104,68,166,45,41,29,4,0,19,1,20
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool de Vuurvlinder,0772::SB58,,2300,432,3,0,0,0,1,391,43,0,0,0,0,0,0,435,91,31,62,66,39,67,20,12,25,0,0,11,0,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De reis van Brandaan,0772::SB59,,1519,870,0,2,0,0,1,780,91,0,0,0,0,0,0,872,183,89,67,104,93,169,58,54,19,0,2,12,1,19
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgcentrum Gagelbosch,0772::SB60,,0,479,2,3,0,0,0,444,40,0,0,0,0,0,0,484,29,58,107,90,26,47,21,52,25,3,2,9,2,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool 't Slingertouw,0772::SB61,,1666,736,3,4,0,34,0,662,81,0,0,0,34,0,0,743,143,69,104,106,73,107,51,14,37,2,0,9,7,14
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Hangar,0772::SB62,,2467,590,2,0,0,0,0,524,69,0,1,0,1,0,0,593,127,50,88,69,65,77,41,34,22,0,0,3,2,12
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Kantine sportpark,0772::SB63,,2493,576,3,3,0,0,0,494,88,0,0,0,0,0,0,582,157,60,51,58,50,97,22,30,23,0,0,17,1,10
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Station NS centrumzijde,0772::SB64,,0,1224,11,6,0,3,1,1184,59,0,0,3,0,0,0,1244,191,84,74,128,168,291,154,29,54,4,2,25,3,17
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Nat Lab,0772::SB65,,2370,910,5,2,0,0,0,859,58,0,0,0,0,0,0,917,113,53,63,128,106,224,117,17,53,2,1,9,5,19
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau B&O gebouw,0772::SB66,,0,402,4,1,0,0,0,359,48,0,0,0,0,0,0,407,39,27,66,82,37,54,31,27,22,1,1,3,0,12
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sociëteit Het Struikske,0772::SB67,,1399,327,1,0,0,0,0,287,41,0,0,0,0,0,0,328,21,28,41,91,36,32,18,26,15,0,0,2,0,17
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stadhuis,0772::SB68,,0,471,3,0,0,0,1,433,40,0,0,0,0,0,0,474,98,25,35,64,74,80,50,17,15,1,1,6,2,3
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Driestam,0772::SB69,,0,479,2,2,0,0,0,441,42,0,0,0,0,0,0,483,62,38,66,78,62,73,35,29,24,1,1,2,2,6
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Fellenoord,0772::SB70,,0,655,7,1,0,0,0,611,52,0,0,0,0,0,0,663,86,56,82,135,73,84,54,27,31,0,4,11,4,8
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurtinfowinkel,0772::SB71,,0,389,3,0,0,0,0,362,30,0,0,0,0,0,0,392,33,15,40,53,71,68,49,11,31,3,0,7,3,5
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vitalis De Horst,0772::SB72,,0,477,4,3,0,0,0,476,1,0,0,7,0,0,0,477,50,92,58,64,60,61,23,36,13,1,1,5,2,11
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Atalanta,0772::SB73,,0,565,0,1,0,0,0,511,55,0,0,0,0,0,0,566,41,73,92,104,74,70,23,33,22,1,7,10,0,15
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingsruimte Pieter Eiffhuis,0772::SB74,,0,531,1,2,0,0,0,482,52,0,0,0,0,0,0,534,59,88,79,89,49,62,14,51,7,0,1,8,1,23
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vrijetijdsaccommodatie De Mortel,0772::SB75,,0,703,4,1,0,0,0,646,62,0,0,0,0,0,0,708,91,57,135,160,65,64,35,46,22,2,0,8,3,15
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gymzaal Bordeauxlaan,0772::SB76,,0,361,3,0,0,0,0,329,35,0,0,0,0,0,0,364,30,32,58,75,33,42,17,23,15,2,2,10,1,21
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Service/verzorgingscentrum Antonius,0772::SB77,,0,734,0,0,0,0,0,643,91,0,0,0,0,0,0,734,162,105,104,82,39,104,23,41,24,1,1,8,1,39
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Archipel Den Eerdbrand/De Bevelanden,0772::SB78,,0,502,2,0,0,0,0,438,66,0,0,0,0,0,0,504,54,66,69,97,32,75,27,40,12,4,1,7,2,16
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingscentrum Vivaldi,0772::SB79,,0,525,1,3,0,0,0,474,55,0,0,0,0,0,0,529,44,59,103,115,32,44,16,74,20,0,0,6,3,9
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Cornelis Jetses,0772::SB80,,0,506,2,1,0,0,0,460,49,0,0,0,0,0,0,509,53,56,67,131,62,43,36,22,12,3,0,5,3,13
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool de Korenaar,0772::SB81,,0,503,1,5,2,0,0,468,43,0,0,0,2,0,0,511,42,64,64,128,33,58,27,36,21,2,0,3,0,25
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vitalis Brunswijck,0772::SB82,,0,557,1,0,0,0,0,513,45,0,0,0,0,0,0,558,58,78,91,114,42,44,27,50,14,8,1,14,0,16
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Uitwijk,0772::SB83,,0,513,1,6,0,0,0,470,50,0,0,0,0,0,0,520,57,59,80,102,58,65,20,33,12,2,0,8,1,16
's-Hertogenbosch,Eindhoven,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Wethouder van Eupen,0772::SB84,,0,577,2,1,0,0,0,531,49,0,0,0,0,0,0,580,97,78,50,77,60,81,48,35,32,0,0,5,1,13
