contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Jeugdgebouw De Korenbloem,0597::SB17,,525,300,1,1,0,0,0,254,48,0,0,0,0,0,0,302,37,16,33,24,19,17,5,20,109,2,11,5,0,0,0,2
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dependance CBS De Klimop,0597::SB18,,1040,541,0,3,0,1,0,475,70,0,0,0,1,0,0,545,91,24,63,94,47,37,12,35,79,22,22,11,1,0,0,3
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kerk Rijsoord,0597::SB19,,1356,769,2,0,0,0,0,662,109,0,0,0,0,0,0,771,134,41,110,128,30,50,12,59,145,19,33,6,0,1,0,1
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Cbs de Bongerd,0597::SB20,,1554,631,0,0,0,0,0,565,66,0,0,0,0,0,0,631,63,58,133,62,73,52,17,45,51,30,38,6,0,1,0,2
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum Reijerheem,0597::SB21,,1140,535,3,0,0,0,1,502,35,0,0,0,0,0,0,538,42,76,85,71,98,29,13,30,35,34,17,3,0,0,0,2
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Verpleeghuis Salem,0597::SB22,,1152,574,2,1,0,0,0,503,75,0,1,0,1,0,0,578,91,40,86,59,31,47,11,59,127,9,9,4,0,0,0,1
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau 't Ronde Sant,0597::SB23,,1454,777,4,1,0,0,0,686,96,0,0,0,0,0,0,782,129,80,128,113,48,62,18,53,69,34,35,3,0,5,0,0
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Obs de Piramide,0597::SB24,,1090,453,0,0,0,0,3,379,68,0,0,3,0,0,0,450,44,35,81,32,33,29,6,39,115,16,18,3,1,0,0,1
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Maranathakerk,0597::SB25,,1606,693,1,2,0,0,0,619,77,0,0,0,0,0,0,696,71,55,90,66,64,41,13,88,142,27,23,9,2,0,0,2
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ichthuskerk,0597::SB26,,2818,1108,5,7,0,2,0,1001,121,0,0,0,2,0,0,1122,178,106,191,132,89,88,22,68,99,83,33,10,2,6,0,1
Dordrecht,Ridderkerk,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Cbs De Klimop,0597::SB27,,1200,385,0,0,0,0,0,339,46,0,0,0,0,0,0,385,27,32,71,61,34,19,6,33,67,15,13,0,1,1,0,5
