contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau RK Basisschool de Schakel,1859::SB16,7152 BG,1388,826,2,1,0,1,0,752,78,0,0,0,1,0,0,830,173,92,147,51,148,95,36,6,4,26,26,2,0,2,16,1,1,0,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Centrum Goud,1859::SB17,7152 BD,1349,603,1,2,0,0,2,537,67,0,0,0,0,0,0,606,94,67,124,52,117,71,21,9,0,21,20,1,0,0,4,1,1,0,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Centrum d'n Hof,1859::SB18,7157 AL,1232,637,2,2,0,0,0,577,64,0,0,0,0,0,0,641,121,53,167,58,68,67,36,9,2,21,16,1,0,0,12,1,1,1,3
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woonzorgcentrum De Hassinkhof,1859::SB19,7156 LL,1054,555,2,0,0,1,1,505,52,0,0,0,1,0,0,558,107,20,260,35,54,32,7,4,2,6,12,0,0,0,10,2,1,2,1
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kulturhus de Wanne,1859::SB20,7156 MG,1226,731,5,0,0,0,0,651,85,0,0,0,0,0,0,736,152,15,342,46,65,45,12,0,5,5,19,1,0,1,16,3,3,1,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau De Hofmaat,1859::SB21,7161 HA,1403,833,4,6,0,0,0,812,31,0,0,0,0,0,0,843,118,110,125,69,149,129,29,21,1,32,18,2,0,2,19,3,4,2,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Het Assink Lyceum,1859::SB22,7160 AB,1323,549,2,1,0,4,0,502,54,0,0,0,4,0,0,556,83,46,79,67,91,104,12,13,0,17,22,2,0,0,6,0,6,1,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau OBS De Hofmaat,1859::SB23,7161 JH,1360,669,3,1,0,3,0,607,69,0,0,0,3,0,0,676,99,73,98,116,125,82,23,10,3,12,10,2,1,0,11,2,2,0,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Bibliotheek Neede,1859::SB24,7161 WN,1401,628,1,4,0,0,0,577,56,0,0,0,0,0,0,633,90,88,124,49,67,103,19,28,3,15,24,0,1,0,9,2,4,2,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool de Marke,1859::SB25,7161 XZ,1379,719,1,1,0,0,0,655,66,0,0,0,0,0,0,721,124,81,113,82,126,105,17,19,4,12,21,2,1,0,8,3,0,1,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dorpsaccommodatie Rietmolen,1859::SB26,7165 AL,822,445,1,2,0,0,0,393,55,0,0,0,0,0,0,448,98,13,181,55,36,22,4,2,0,4,9,1,2,0,12,0,6,0,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Gemeenschaphuis 't Haarhoes,1859::SB27,7161 MX,731,377,2,2,0,1,0,333,49,0,0,0,1,0,0,382,118,30,74,31,34,55,8,4,0,7,6,1,0,0,9,0,0,0,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau ProWonen,1859::SB28,7151 CE,1409,450,1,1,0,0,0,418,34,0,0,0,0,0,0,452,70,47,77,45,73,52,27,7,1,9,18,1,1,2,13,2,4,1,0
Arnhem,Berkelland,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kulturhus Ruurlo,1859::SB29,7261 NL,1382,777,0,0,0,1,0,716,60,0,0,1,0,0,0,776,225,69,98,59,81,121,40,9,2,21,20,1,0,0,25,3,2,1,0
