contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.14:Soc.Cult.Centr. De Poort,0275::SB14,6882 DA,1833,729,3,4,0,0,1,688,48,0,1,0,1,0,0,737,47,101,45,124,184,82,43,26,3,30,30,0,2,0,3,3,4,2,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.15:Attent wwz locatie Rhederhof,0275::SB15,6991 DV,1613,888,3,0,0,2,0,826,67,0,0,0,2,0,0,893,106,134,143,65,160,120,50,26,10,24,27,0,2,4,3,10,3,1,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.16:CKC Rheko,0275::SB16,6990 AA,1493,556,0,1,0,0,0,502,55,0,0,0,0,0,0,557,75,61,68,86,114,60,24,4,0,27,15,0,1,0,8,2,4,5,2
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.17:Ons Huis,0275::SB17,6991 EW,1440,694,10,0,0,0,0,665,39,0,0,0,0,0,0,704,110,75,113,70,96,87,41,20,6,35,22,1,0,0,9,2,4,3,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb18:Sport/gezondh.centr De Cirkel,0275::SB18,6991 HE,1432,688,3,3,0,1,0,640,55,0,0,0,1,0,0,695,118,66,74,73,110,87,59,32,4,33,14,2,1,0,5,4,3,3,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.19: M.F.A. Nieuw Bergstein,0275::SB19,6955 AX,873,547,4,6,0,0,0,496,61,0,0,0,0,0,0,557,102,66,73,22,58,95,55,17,1,30,7,2,0,0,4,7,4,4,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.20:Attent wwz loc. Oude Plataan,0275::SB20,6953 CG,1738,967,0,1,0,3,0,889,76,0,0,3,0,0,0,965,154,97,104,78,144,163,88,28,7,51,18,2,0,3,11,5,8,6,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.21:Zalencentrum Theothorne,0275::SB21,6951 CN,1619,700,0,0,0,0,0,646,54,0,0,0,0,0,0,700,37,91,86,119,158,69,28,15,2,35,32,0,2,0,6,11,2,6,1
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.23: Hofstaete Int (Geldershof),0275::SB23,6952 AA,1560,727,5,2,0,0,0,675,59,0,0,0,0,0,0,734,94,70,77,67,123,98,64,47,6,37,16,1,2,1,4,17,1,2,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.24:Obs. Annie M.G. Schmidt,0275::SB24,6952 EK,1608,760,6,0,0,0,0,722,44,0,0,0,0,0,0,766,82,112,69,79,169,103,44,30,5,26,22,2,2,0,4,3,6,2,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.25:Attent wwz locatie Beverode,0275::SB25,6952 GG,1194,763,3,3,0,0,0,716,53,0,0,0,0,0,0,769,128,101,132,43,109,109,37,27,11,20,29,0,1,2,2,6,3,3,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.26.Obs de Wensvogel,0275::SB26,6951 GZ,1627,609,1,3,0,0,0,550,63,0,0,0,0,0,0,613,40,61,69,103,153,62,26,29,7,17,16,0,1,1,5,2,0,14,3
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.27:Wijkcentrum De Drieschaar,0275::SB27,6951 LZ,1839,908,1,1,0,0,0,837,73,0,0,0,0,0,0,910,108,110,121,95,141,126,85,35,9,34,20,2,0,3,6,6,3,4,0
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.28:Dorpshuis Spankeren,0275::SB28,6956 CP,762,383,1,0,0,0,1,351,32,0,0,0,0,0,0,384,62,36,49,55,67,50,19,10,7,11,9,0,1,0,2,2,1,1,1
Arnhem,Rheden,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau stb.29: 't Sprengenhus Laag-Soeren,0275::SB29,6957 AB,681,372,0,0,0,0,34,338,0,0,0,0,0,0,0,372,104,40,42,27,48,29,26,6,0,29,13,0,0,0,3,3,1,0,1
