contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Café-restaurant Nijhof / Halle,1876::SB11,7025 AA,1159,523,0,0,0,0,0,473,50,0,0,0,0,0,0,523,135,43,119,46,42,39,21,18,3,18,15,2,0,1,17,0,2,1,1
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zorgcentrum De  Zonnekamp / Zelhem,1876::SB12,7021 ZX,1399,642,2,4,0,0,0,594,54,0,0,0,0,0,0,648,92,76,127,74,80,62,8,32,10,20,31,1,0,1,19,2,4,1,2
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Voorm. Jan Ligthartschool / Zelhem,1876::SB13,7021 DL,1381,678,1,1,0,0,1,632,47,0,0,0,0,0,0,680,103,80,117,59,88,108,23,19,10,22,24,0,2,1,14,3,5,0,0
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kulturhus Vorden,1876::SB14,7251 AB,1515,1077,1,1,0,0,0,992,87,0,0,0,0,0,0,1079,223,104,222,59,98,159,74,38,8,30,22,1,2,2,26,2,4,1,2
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool Het Hoge / Vorden,1876::SB15,7251 XX,1414,565,1,0,0,0,0,531,35,0,0,0,0,0,0,566,124,67,126,43,57,65,18,12,5,15,13,0,0,0,17,1,0,0,2
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Vordering / Vorden,1876::SB16,7251 BH,1566,877,2,1,0,0,0,809,71,0,0,0,0,0,0,880,201,81,163,73,94,119,46,14,3,22,22,2,0,1,22,8,4,2,0
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Kraanvogel / Vorden,1876::SB17,7251 LT,1020,523,2,2,0,0,2,465,60,0,0,0,0,0,0,527,146,22,118,34,41,60,36,11,0,23,11,0,0,0,18,0,3,0,0
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Ludgerusgebouw / Vierakker,1876::SB18,7233 SH,1078,623,2,1,0,3,0,566,57,0,0,3,0,0,0,623,174,41,141,31,41,83,25,22,4,24,8,0,0,1,22,3,2,1,0
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Sporthal / Steenderen,1876::SB19,7201 BA,972,566,0,0,0,0,0,522,44,0,0,0,0,0,0,566,124,48,113,41,61,74,23,10,3,19,12,1,1,0,18,3,13,1,1
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zaal Kraantje Lek / Olburgen,1876::SB20,7225 NA,284,163,0,0,0,0,0,151,12,0,0,0,0,0,0,163,34,15,35,15,12,23,5,3,1,8,1,1,0,0,7,0,0,2,1
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Rank / Toldijk,1876::SB21,7227 DC,697,399,0,0,0,0,0,360,39,0,0,0,0,0,0,399,102,28,132,22,36,23,7,15,2,12,5,0,1,1,6,2,4,1,0
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zaal Herfkens / Baak,1876::SB22,7223 DJ,872,504,2,0,0,0,0,449,57,0,0,0,0,0,0,506,127,37,87,38,56,69,35,7,9,13,13,0,1,0,9,0,2,1,0
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zorgbad Zonnewater,1876::SB23,6997 AH,879,569,1,0,0,0,0,516,54,0,0,0,0,0,0,570,159,55,88,24,37,82,38,19,3,23,18,0,1,0,13,4,3,1,1
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Zorgcentrum Hyndendael / Hummelo,1876::SB24,6999 AN,1264,762,2,1,0,0,0,703,62,0,0,0,0,0,0,765,168,76,191,47,71,91,27,22,7,25,16,0,0,0,13,1,5,1,1
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kulturhus / Drempt,1876::SB25,6996 AG,835,473,0,1,0,0,0,434,40,0,0,0,0,0,0,474,87,56,88,49,47,57,22,13,4,14,21,1,0,0,7,5,1,1,0
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau 't Hessenhuus,1876::SB26,6996 DD,503,233,0,0,0,0,0,213,20,0,0,0,0,0,0,233,48,14,83,23,21,22,9,1,0,6,1,0,0,0,4,0,1,0,0
Arnhem,Bronckhorst,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Basisschool De Steenuil /Steenderen,1876::SB27,7221 BH,982,531,1,0,0,0,0,476,56,0,0,0,0,0,0,532,132,49,124,33,44,63,20,18,4,16,12,0,2,2,7,1,4,0,0
