contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Waard,1931::SB11,2861 VJ,1406,934,0,2,0,0,0,825,111,0,0,0,0,0,0,936,144,69,95,138,60,92,8,126,139,18,24,6,2,13,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dienstencentrum Burg. Huijbrechtstr,1931::SB12,2861 DA,1412,829,1,1,0,0,0,720,111,0,0,0,0,0,0,831,199,55,79,124,27,58,12,97,143,10,19,3,0,3,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau H. Zanenhuis,1931::SB13,2865 AS,1384,697,0,2,0,0,0,634,65,0,0,0,0,0,0,699,138,123,96,53,77,72,29,26,22,31,23,0,1,5,1
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Cultureel Centrum, De Zwaan",1931::SB14,2825 BS,1173,873,2,0,0,0,0,741,135,0,0,0,1,0,1,876,171,52,59,62,23,65,15,73,290,18,38,2,0,5,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum Slothoven,1931::SB15,2861 DV,1088,580,1,0,0,0,0,513,68,0,0,0,0,0,0,581,147,35,67,72,36,41,4,61,90,6,15,2,0,4,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau ""De Drie Maenen""",1931::SB16,2935 SB,1032,782,4,3,0,0,0,663,126,0,0,0,0,0,0,789,134,66,96,70,56,44,17,81,160,21,27,6,0,4,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kerkgebouw,1931::SB17,2935 SV,1129,833,5,1,0,0,0,730,109,0,0,0,0,0,0,839,164,87,84,97,40,54,7,84,184,14,10,3,1,4,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Hervormd verenigingsgebouw ""Berea""",1931::SB18,2935 AA,1278,356,0,0,0,0,0,299,57,0,0,0,0,0,0,356,36,26,22,22,10,17,6,69,138,1,6,2,0,0,1
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Oosterkerk, Lageweg",1931::SB19,2935 CD,959,482,4,0,0,0,0,432,54,0,0,0,0,0,0,486,70,37,48,30,30,25,9,65,135,17,13,2,0,0,1
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dorpshuis Gouderak,1931::SB20,2831 XV,895,703,1,2,0,0,0,626,80,0,0,0,0,0,0,706,96,118,119,74,58,48,10,58,69,19,23,3,2,5,1
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Het Baken,1931::SB21,2831 AS,981,341,0,2,0,0,0,303,40,0,0,0,0,0,0,343,54,46,26,36,14,10,4,59,75,9,6,1,0,1,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau OBS Koningin Emma, Locatie Oost",1931::SB22,2871 NZ,1326,703,2,0,0,0,3,629,73,0,0,0,0,0,0,705,165,66,66,119,52,81,31,45,20,19,30,1,3,5,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zalencentrum de Overkant,1931::SB23,2871 BC,1459,764,2,1,0,2,0,703,66,0,0,0,2,0,0,769,188,79,69,102,62,87,38,47,17,24,46,1,2,2,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Openbare Bibliotheek Schoonhoven,1931::SB24,2871 TN,1609,928,1,1,0,0,0,834,96,0,0,0,0,0,0,930,140,105,95,132,89,119,42,80,50,21,43,4,1,5,2
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sporthal de Meent,1931::SB25,2871 WG,1475,631,3,3,0,0,0,575,62,0,0,0,0,0,0,637,88,69,97,77,61,64,17,47,34,44,25,1,0,6,1
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau BBS De Rank-West,1931::SB26,2871 JM,1732,852,3,1,0,0,0,794,62,0,0,0,0,0,0,856,100,67,113,145,91,108,16,103,21,36,38,5,3,6,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau P.G de Hoeksteen,1931::SB27,2871 LD,1524,894,0,3,0,3,0,810,90,0,0,0,3,0,0,900,173,84,95,144,64,105,30,73,44,39,34,4,0,4,1
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Raadhuis Haastrecht,1931::SB28,2851 BR,1664,848,5,2,0,1,0,753,103,0,0,0,1,0,0,856,188,74,75,210,68,83,30,34,19,30,30,1,2,4,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Cultureel Centrum Concordia,1931::SB29,2851 VV,1505,906,1,4,0,0,0,836,75,0,0,0,0,0,0,911,206,73,104,179,63,98,31,29,46,23,43,3,1,7,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Rehoboth,1931::SB30,2821 AP,1941,1107,1,1,0,1,0,929,181,0,0,0,1,0,0,1110,213,61,83,138,55,60,10,120,312,25,25,1,0,4,0
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Het Kwartier (voorheen de Stolp),1931::SB31,2821 VB,1956,1304,2,5,0,0,0,1139,172,0,0,0,0,0,0,1311,249,88,180,143,61,101,22,97,242,42,48,9,4,17,1
Leiden,Krimpenerwaard,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Vlisterstee,1931::SB32,2855 AK,488,333,1,0,0,0,0,291,43,0,0,0,0,0,0,334,68,15,28,68,13,17,8,45,55,4,11,1,0,0,0
