contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau Zalencentrum  ""De Oase""",1883::SB12,6137 RX,2109,930,6,2,0,3,0,834,107,0,0,0,3,0,0,941,129,182,75,75,180,80,121,19,40,17,10,2
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis De Baandert,1883::SB13,6136 JH,1917,898,7,0,0,0,0,789,116,0,0,0,0,0,0,905,212,163,57,62,177,38,92,48,28,7,14,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau DVO Sportpark Overhoven,1883::SB14,6136 XX,1181,492,2,1,0,0,0,427,71,0,3,0,3,0,0,498,117,91,34,31,96,13,44,24,21,10,11,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Oos Kaar,1883::SB15,6136 AS,1753,858,4,2,0,0,0,752,114,0,2,0,2,0,0,866,162,179,67,59,156,52,78,18,49,11,27,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Activiteitencentrum Sittard,1883::SB16,6135 EN,1066,442,3,1,0,0,0,404,42,0,0,0,0,0,0,446,99,68,29,39,96,23,36,12,17,13,8,2
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Buurtcentrum Limbrichterveld,1883::SB17,6135 BN,1615,587,4,11,0,0,0,540,65,0,3,0,3,0,0,605,149,71,23,38,172,19,37,23,26,17,11,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Orbis Hoogstaete,1883::SB18,6135 JL,1952,951,1,5,0,0,0,872,86,0,1,0,1,0,0,958,136,177,137,74,152,63,118,30,31,16,16,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool de Lemborgh,1883::SB19,6141 LK,1078,633,1,0,0,0,0,569,66,0,1,0,1,0,0,635,72,173,83,68,67,38,81,18,10,13,10,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Limbricht,1883::SB20,6141 AG,999,530,1,2,0,0,0,485,48,0,0,0,0,0,0,533,98,148,45,41,82,14,51,24,14,2,11,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Tuurhoes,1883::SB21,6143 BC,1006,490,3,1,0,0,0,431,63,0,0,0,0,0,0,494,105,185,37,24,61,6,40,20,2,5,5,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Klaverblad,1883::SB22,6142 BR,1102,562,5,1,0,0,0,505,62,0,0,1,0,1,0,567,110,171,53,49,59,19,49,16,11,4,20,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Jeugdhuis Scouting Munstergeleen,1883::SB23,6151 BX,1882,883,2,2,0,0,0,793,94,0,0,0,0,0,0,887,119,272,75,70,129,42,87,34,25,20,8,2
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis 't Trefpunt,1883::SB24,6151 CD,2017,1123,8,0,0,0,0,994,137,0,0,0,0,0,0,1131,242,293,80,59,217,52,80,32,29,23,15,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeentehuis Geleen,1883::SB25,6161 GE,1592,1089,2,9,0,0,0,949,152,0,1,0,1,0,0,1101,213,229,114,73,165,41,105,36,49,34,26,4
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Heemkundegebouw,1883::SB26,6161 XD,1272,493,2,2,0,0,0,441,56,0,0,0,0,0,0,497,153,68,29,32,104,16,34,18,17,15,7,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau VuMaasland,1883::SB27,6162 XZ,2001,602,0,1,0,0,0,523,80,0,0,0,0,0,0,603,127,54,49,41,129,27,81,35,21,19,17,2
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau WZC Olympiastaete,1883::SB28,6162 ED,1595,584,1,4,0,0,0,533,56,0,0,0,0,0,0,589,113,124,62,56,85,21,49,24,19,20,11,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool de Springplank,1883::SB29,6163 XW,1816,663,5,0,0,0,0,570,98,0,0,0,0,0,0,668,242,67,23,47,124,9,27,26,31,31,36,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis 't Volkshoes,1883::SB30,6163 BW,1736,793,5,4,0,0,0,698,103,0,0,1,0,1,0,801,286,136,36,39,136,28,47,21,30,16,17,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool 't Heuvelke,1883::SB31,6163 CH,1604,487,3,5,0,0,0,445,51,0,1,0,1,0,0,496,178,81,12,20,114,10,23,14,9,12,13,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool de Hoefer,1883::SB32,6164 GM,2183,889,8,4,0,1,2,803,95,0,0,1,0,0,0,900,161,193,80,76,168,43,78,31,24,12,23,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau WZC Bunderhof,1883::SB33,6164 EM,1851,744,2,1,0,0,0,678,69,0,0,0,0,0,0,747,113,221,59,38,136,18,63,29,31,11,24,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Wijksteunpunt Amusant,1883::SB34,6164 XR,2026,615,3,2,0,0,0,546,74,0,0,0,0,0,0,620,166,110,38,26,104,14,50,32,38,16,20,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool de Kluis,1883::SB35,6165 SW,1913,1020,6,1,0,0,0,914,113,0,0,0,0,0,0,1027,132,194,157,64,151,58,162,30,25,26,21,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau SBO- De Blinker,1883::SB36,6166 XM,1487,552,5,6,0,0,0,478,85,0,0,0,0,0,0,563,113,98,61,29,123,20,47,14,16,20,7,4
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau WZC Oud Geleen,1883::SB37,6166 CT,1613,719,4,4,0,0,0,647,79,0,0,1,0,1,0,726,142,142,39,45,151,28,70,25,31,32,14,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool de Driesprong,1883::SB38,6166 EG,1752,1067,7,4,0,0,0,942,138,0,2,0,2,0,0,1080,153,228,132,72,161,45,132,42,25,54,22,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Orbis Medisch Centrum,1883::SB39,6162 BG,1847,535,1,2,0,0,1,465,73,0,0,0,1,0,0,539,88,84,64,44,103,21,64,18,24,8,15,2
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Buchten,1883::SB40,6122 CK,1396,732,5,1,0,0,1,665,72,0,0,0,0,0,0,738,198,196,35,36,120,18,65,25,13,12,13,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Holtum,1883::SB41,6123 AL,971,530,3,2,0,0,0,471,64,0,0,0,0,0,0,535,130,181,39,14,69,16,30,19,8,11,13,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Stadsarchief Born,1883::SB42,6121 XK,1619,630,5,1,0,0,0,550,86,0,0,0,0,0,0,636,135,174,64,36,90,18,54,17,16,10,16,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Born,1883::SB43,6121 JE,1648,966,6,2,0,0,0,853,122,0,1,0,1,0,0,975,212,251,98,55,141,41,77,37,12,19,20,3
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Orbis Aldenhof,1883::SB44,6121 XK,1600,611,1,1,0,0,0,536,77,0,0,0,0,0,0,613,100,167,88,35,62,22,71,25,19,8,12,2
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Harmoniezaal Obbicht,1883::SB45,6125 BE,1519,707,1,4,0,0,2,605,105,0,0,0,0,0,0,712,150,146,158,31,84,17,51,29,20,10,10,1
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Oos Hoes,1883::SB46,6127 BG,1290,695,2,0,0,0,0,603,94,0,0,0,0,0,0,697,137,221,70,48,93,28,39,23,16,12,8,0
Maastricht,Sittard-Geleen,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zaal Aurora Grevenbicht,1883::SB47,6127 BL,1279,588,0,3,0,0,0,524,67,0,0,0,0,0,0,591,111,202,68,27,62,20,45,22,8,10,10,3
