contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Buiten Veste,0530::SB11,3224 HD,1280,316,1,0,0,1,1,285,30,0,0,1,0,0,0,316,40,43,65,34,25,22,9,7,6,40,17,5,0,1,2,0
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Schoollocatie Sterrenwacht,0530::SB12,3224 GM,1272,617,1,3,0,0,0,556,65,0,0,0,0,0,0,621,88,58,147,33,114,51,29,25,1,30,29,2,3,3,0,4
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Houthoeffe,0530::SB13,3225 AC,1346,544,1,4,0,1,2,487,61,0,0,0,1,0,0,550,74,63,152,38,67,41,17,18,3,34,26,4,2,4,0,1
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Schoollocatie,0530::SB14,3225 AJ,1294,256,3,0,0,0,0,234,25,0,0,0,0,0,0,259,33,21,82,11,35,21,5,4,4,13,20,0,2,2,0,3
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zuidwester,0530::SB15,3224 AM,1276,420,0,0,0,0,0,387,33,0,0,0,0,0,0,420,61,49,116,16,72,26,11,11,0,27,26,2,0,1,0,2
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Tweemaster,0530::SB16,3225 PA,1378,472,1,4,0,1,0,432,46,0,0,0,1,0,0,478,60,28,139,44,89,35,18,12,5,15,22,1,0,2,0,2
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Locatie Careyn,0530::SB17,3225 GT,1173,320,0,1,0,0,0,290,31,0,0,0,0,0,0,321,35,20,98,26,52,21,14,14,1,12,17,1,0,3,1,5
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Kring,0530::SB18,3223 GE,1176,626,0,1,0,1,0,551,75,0,0,1,0,0,0,626,142,66,119,77,49,62,17,13,0,44,30,3,1,3,0,0
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Kring II,0530::SB19,3223 GE,1299,573,0,1,0,0,0,506,68,0,0,0,0,0,0,574,131,53,112,51,40,69,18,9,3,54,27,3,1,1,0,1
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau School Het Palet, loc Bonsenhoek",0530::SB20,3223 HR,1199,663,1,3,0,2,1,589,79,0,0,0,2,0,0,669,203,54,116,75,51,63,18,11,8,36,12,5,5,2,0,4
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Recreatiezaal Parkzicht 1,0530::SB21,3223 HZ,1145,469,0,1,0,2,0,429,43,0,0,0,2,0,0,472,132,42,87,47,43,44,7,8,6,30,14,2,4,2,0,1
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sportlocatie (I),0530::SB22,3223 MA,1216,524,3,1,2,1,0,452,73,0,0,3,0,0,0,525,164,38,108,59,30,58,8,11,2,23,17,1,3,1,1,0
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sportlocatie (II),0530::SB23,3223 MA,1213,591,0,0,0,2,0,520,73,0,0,0,2,0,0,593,212,52,101,52,38,58,7,17,1,35,14,2,1,0,0,1
Dordrecht,Hellevoetsluis,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Rozenhoek,0530::SB24,3223 BL,1313,579,5,13,0,0,0,518,79,0,0,0,0,0,0,597,156,71,121,54,54,35,17,5,3,32,19,4,0,6,1,1
