contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Prins Bernhardschool,0505::SB37,3314 WZ,1446,483,0,4,0,0,0,437,50,0,0,0,0,0,0,487,37,36,132,48,65,31,20,42,23,15,28,3,0,1,0,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Het Weizigt NMC,0505::SB38,3314 BH,1435,568,2,2,0,0,0,520,52,0,0,0,0,0,0,572,60,76,67,57,71,81,34,44,25,17,32,2,1,1,0,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Julianakerk,0505::SB39,3314 LT,1062,391,5,2,0,0,0,353,45,0,0,0,0,0,0,398,20,49,56,28,56,27,22,19,77,14,12,6,0,1,0,4
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Koloriet/De Fontein,0505::SB42,3314 TN,2264,617,5,4,0,0,0,556,70,0,0,0,0,0,0,626,35,68,131,43,113,50,28,55,25,15,23,23,2,2,1,3
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Het Waterwiel,0505::SB50,3317 NJ,1113,460,1,7,0,0,0,423,45,0,0,0,0,0,0,468,40,63,113,36,69,35,10,18,8,30,25,2,0,4,1,6
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Speeltuin Zeehavenkwartier,0505::SB51,3317 ZV,958,93,0,0,0,0,0,81,12,0,0,0,0,0,0,93,0,7,49,5,22,2,0,1,0,3,2,0,2,0,0,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum de Admiraal,0505::SB52,3317 BC,1333,362,0,6,1,0,0,336,31,0,0,1,0,0,0,367,31,52,79,25,73,28,4,8,15,21,19,4,0,0,0,3
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wooncentrum Watersteijn,0505::SB54,3317 NV,1014,522,0,1,1,0,0,452,70,0,0,1,0,0,0,522,113,57,62,50,53,53,12,27,35,24,32,1,0,0,0,3
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Postillion Hotel,0505::SB55,3316 EH,599,257,0,2,0,0,0,222,37,0,0,0,0,0,0,259,62,17,38,32,29,13,8,19,22,4,11,0,0,2,0,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wooncentrum de Klockelaer,0505::SB60,3317 JS,1080,410,0,4,0,0,0,381,33,0,0,0,0,0,0,414,36,47,96,32,66,29,9,23,12,42,13,0,1,2,0,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau J.F. Kennedyschool,0505::SB61,3317 KM,1142,422,3,1,0,0,0,384,42,0,0,0,0,0,0,426,37,60,102,29,61,35,18,29,8,15,21,4,0,0,2,1
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kerk van de Nazarener,0505::SB64,3317 RD,856,282,1,1,0,0,0,256,28,0,0,0,0,0,0,284,20,34,54,33,54,20,8,19,7,8,12,7,2,0,0,4
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Schoolgebouw,0505::SB65,3317 LC,2366,368,0,6,0,0,0,333,41,0,0,0,0,0,0,374,18,37,74,43,69,32,9,22,8,39,14,0,0,1,0,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum Vreedonk,0505::SB66,3317 HS,761,457,3,1,0,0,0,401,60,0,0,0,0,0,0,461,56,34,38,76,33,39,11,45,90,15,16,2,0,0,0,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bewonersver. 't Trefpunt,0505::SB70,3318 JJ,1205,657,1,0,0,0,0,607,51,0,0,0,0,0,0,658,78,65,101,102,100,62,25,39,26,30,25,1,1,2,0,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dep J.F. Kennedyschool,0505::SB71,3318 BE,1287,472,2,6,0,0,1,435,44,0,0,0,0,0,0,480,36,53,68,65,59,39,17,36,53,19,19,3,1,4,0,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Cultureel Centrum Sterrenburg,0505::SB72,3318 CB,1109,307,1,1,0,0,0,278,31,0,0,0,0,0,0,309,23,33,50,42,54,21,13,21,15,19,10,4,0,1,0,1
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Wielborgh, het Sterrenwiel",0505::SB73,3318 DA,960,551,2,3,0,0,0,507,49,0,0,0,0,0,0,556,27,72,103,64,94,40,11,28,31,45,28,3,0,1,0,4
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Verpleegtehuis De Sterrenlanden,0505::SB74,3328 HN,1453,694,1,3,0,0,0,615,83,0,0,0,0,0,0,698,111,47,125,112,87,63,16,43,34,26,21,5,1,2,0,1
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Polyanderschool,0505::SB75,3328 GA,1342,538,0,0,0,0,0,478,60,0,0,0,0,0,0,538,34,61,82,68,70,28,11,47,91,26,13,1,2,0,0,4
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School de Driehoek,0505::SB76,3328 KG,1389,560,1,2,0,0,0,510,53,0,0,0,0,0,0,563,84,79,86,72,73,67,21,23,10,19,18,3,2,2,1,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Sterrekijker,0505::SB77,3328 KC,1326,610,2,0,0,10,0,541,81,0,0,0,10,0,0,622,127,62,79,82,55,76,30,32,9,19,27,6,1,4,0,1
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Keerkring,0505::SB78,3328 TG,1443,506,0,3,0,1,0,462,48,0,0,0,1,0,0,510,62,56,83,51,73,55,33,15,1,36,33,4,0,1,1,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ontmoetingskerk,0505::SB81,3328 DN,1445,946,1,2,0,0,0,874,75,0,0,0,0,0,0,949,144,118,155,93,93,126,41,48,24,51,43,5,0,1,0,4
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Meridiaan,0505::SB82,3328 AE,1399,630,4,3,0,0,0,583,54,0,0,0,0,0,0,637,118,63,90,78,65,98,20,24,10,28,23,4,0,6,3,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School Het Kristal Dependance,0505::SB83,3328 VC,1303,333,1,0,0,0,0,305,29,0,0,0,0,0,0,334,24,33,83,56,44,31,5,13,7,16,18,3,0,0,0,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School Het Kristal,0505::SB84,3328 ME,1364,752,3,1,0,0,0,662,94,0,0,0,0,0,0,756,92,61,114,109,113,83,25,75,16,22,34,3,0,3,0,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Verzorgingshuis Dubbelmonde,0505::SB91,3319 PH,1438,922,3,7,0,8,0,833,91,0,0,8,0,0,0,924,186,72,106,181,53,99,27,68,55,38,32,4,1,0,0,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Beatrixschool, de boerderij",0505::SB93,3319 EL,2569,896,6,1,0,0,0,798,105,0,0,0,0,0,0,903,165,73,97,136,75,85,25,67,96,33,37,1,1,2,0,3
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Verpleeghuis Het Parkhuis,0505::SB94,3319 GB,1427,800,3,0,0,0,1,718,82,0,0,2,0,0,0,801,171,53,83,139,50,76,21,64,58,35,41,3,1,0,1,4
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gymzaal,0505::SB96,3319 VD,1373,786,3,1,0,0,2,691,97,0,0,0,0,0,0,790,158,68,102,119,59,72,16,49,76,32,24,5,0,4,0,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wooncentrum De Gravenhorst,0505::SB97,3319 PK,1472,841,1,3,0,0,0,764,80,0,0,1,0,0,0,844,181,63,110,153,63,79,26,56,46,33,24,0,1,5,0,1
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Hotel de Watertoren,0505::SB98,3319 LC,1511,841,1,2,0,0,0,724,121,0,1,0,1,0,0,845,285,55,79,110,28,107,24,43,53,17,30,0,0,4,1,5
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Voormalig Buurtcentrum 't Erfje,0505::SB102,3315 AT,2590,733,3,4,0,0,1,657,82,0,0,0,0,0,0,740,77,72,127,80,121,72,40,59,19,34,23,6,1,0,0,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Voormalige Peuterspeelzaal,0505::SB103,3315 TD,1323,529,2,1,0,0,0,477,55,0,0,0,0,0,0,532,57,62,89,50,72,40,18,47,42,20,25,1,0,3,0,3
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Geert Grooteschool,0505::SB105,3315 SB,2246,897,1,3,0,0,0,779,122,0,0,0,0,0,0,901,143,98,145,85,123,103,29,56,30,33,42,3,0,3,3,1
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Wielborgh, het Polderwiel",0505::SB106,3315 KA,820,829,4,4,0,2,0,752,87,0,0,0,2,0,0,839,93,103,171,97,109,93,21,32,20,56,29,4,0,0,1,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Portacabin,0505::SB107,3315 GM,2750,875,4,2,0,0,0,797,87,0,3,0,3,0,0,884,100,90,161,77,105,92,22,86,36,41,47,5,0,2,0,11
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kandelaarkerk,0505::SB109,3315 KW,642,363,2,0,0,0,0,366,0,0,0,0,1,0,0,366,52,33,56,45,26,47,9,32,21,17,20,0,0,0,2,3
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Speeltuin Stadspolders,0505::SB110,3315 TR,1383,422,0,0,0,0,0,384,38,0,0,0,0,0,0,422,68,46,67,49,43,57,15,19,8,17,23,5,2,2,0,1
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Bever,0505::SB111,3315 MB,1568,711,0,1,0,0,0,625,87,0,0,0,0,0,0,712,146,56,132,76,56,114,23,35,11,28,30,2,0,0,0,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Johan Frisoschool Dependance,0505::SB112,3315 WX,1518,598,2,0,0,0,0,522,78,0,0,0,0,0,0,600,115,68,115,64,40,74,22,35,24,13,27,1,0,0,0,0
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Portacabin Centraal Station,0505::SB200,3311 JV,0,770,4,1,0,5,0,717,53,0,0,5,0,0,0,770,82,112,41,55,109,152,98,28,28,14,43,2,1,1,2,2
Dordrecht,Dordrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Alb. Schweitzerzhs, Dordtwijk",0505::SB210,3318 AT,89,368,1,0,0,0,1,326,42,0,0,0,0,0,0,369,54,55,40,31,49,45,16,24,17,23,14,0,0,0,0,0
